,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
37089,2020-04-08 08:40:00,5.0,7.0,4.0,3.0,4.0,3.0,11
35730,2020-04-08 08:40:00,6.0,9.0,5.0,4.0,5.0,4.0,11
35700,2020-04-08 08:40:00,6.0,10.0,4.0,5.0,5.0,3.0,11
35683,2020-04-08 08:40:00,6.0,9.0,4.0,3.0,5.0,4.0,11
35677,2020-04-08 08:40:00,6.0,9.0,5.0,3.0,6.0,4.0,11
35659,2020-04-08 08:40:00,6.0,9.0,6.0,4.0,4.0,3.0,11
35617,2020-04-08 08:40:00,8.0,8.0,6.0,4.0,5.0,3.0,11
35863,2020-04-08 08:40:00,6.0,10.0,5.0,3.0,5.0,3.0,11
37078,2020-04-08 08:40:00,5.0,10.0,5.0,5.0,5.0,3.0,11
35776,2020-04-08 08:40:00,7.0,10.0,5.0,5.0,5.0,3.0,11
35867,2020-04-08 08:40:00,6.0,8.0,5.0,3.0,6.0,4.0,11
36739,2020-04-08 08:40:00,6.0,8.0,4.0,4.0,4.0,3.0,11
36848,2020-04-08 08:40:00,6.0,8.0,7.0,4.0,6.0,3.0,11
36282,2020-04-08 08:40:00,6.0,8.0,4.0,4.0,4.0,3.0,11
36615,2020-04-08 08:40:00,7.0,9.0,6.0,4.0,5.0,4.0,11
36257,2020-04-08 08:40:00,7.0,10.0,4.0,3.0,5.0,2.0,11
36242,2020-04-08 08:40:00,6.0,10.0,6.0,4.0,5.0,3.0,11
36624,2020-04-08 08:40:00,7.0,8.0,4.0,4.0,6.0,3.0,11
36631,2020-04-08 08:40:00,6.0,9.0,4.0,4.0,5.0,3.0,11
36285,2020-04-08 08:40:00,6.0,8.0,5.0,3.0,4.0,3.0,11
36240,2020-04-08 08:40:00,5.0,8.0,4.0,4.0,6.0,3.0,11
36236,2020-04-08 08:40:00,6.0,10.0,5.0,4.0,7.0,3.0,11
36196,2020-04-08 08:40:00,6.0,9.0,5.0,4.0,5.0,3.0,11
36181,2020-04-08 08:40:00,5.0,9.0,5.0,5.0,5.0,4.0,11
36641,2020-04-08 08:40:00,6.0,8.0,5.0,5.0,6.0,4.0,11
36645,2020-04-08 08:40:00,6.0,9.0,5.0,3.0,5.0,4.0,11
36177,2020-04-08 08:40:00,5.0,10.0,4.0,5.0,4.0,2.0,11
36633,2020-04-08 08:40:00,6.0,9.0,6.0,4.0,6.0,3.0,11
36173,2020-04-08 08:40:00,7.0,8.0,5.0,5.0,4.0,4.0,11
36289,2020-04-08 08:40:00,6.0,9.0,4.0,4.0,6.0,4.0,11
36596,2020-04-08 08:40:00,6.0,10.0,6.0,4.0,6.0,3.0,11
36432,2020-04-08 08:40:00,6.0,9.0,5.0,4.0,5.0,3.0,11
36423,2020-04-08 08:40:00,7.0,10.0,5.0,4.0,5.0,2.0,11
36446,2020-04-08 08:40:00,7.0,8.0,5.0,3.0,5.0,4.0,11
36421,2020-04-08 08:40:00,6.0,10.0,4.0,3.0,6.0,3.0,11
36419,2020-04-08 08:40:00,6.0,9.0,4.0,5.0,6.0,2.0,11
36417,2020-04-08 08:40:00,7.0,9.0,5.0,3.0,5.0,2.0,11
36300,2020-04-08 08:40:00,6.0,9.0,6.0,4.0,5.0,3.0,11
36469,2020-04-08 08:40:00,6.0,8.0,5.0,3.0,4.0,4.0,11
36473,2020-04-08 08:40:00,6.0,8.0,6.0,4.0,5.0,3.0,11
36494,2020-04-08 08:40:00,6.0,9.0,5.0,4.0,6.0,3.0,11
36367,2020-04-08 08:40:00,7.0,9.0,6.0,4.0,6.0,2.0,11
36342,2020-04-08 08:40:00,6.0,10.0,6.0,4.0,4.0,1.0,11
36332,2020-04-08 08:40:00,5.0,9.0,5.0,4.0,5.0,4.0,11
36309,2020-04-08 08:40:00,7.0,9.0,5.0,4.0,5.0,2.0,11
36375,2020-04-08 08:40:00,7.0,9.0,6.0,3.0,4.0,4.0,11
36676,2020-04-08 08:40:00,6.0,9.0,6.0,4.0,5.0,2.0,11
36143,2020-04-08 08:40:00,5.0,9.0,6.0,3.0,5.0,2.0,11
36136,2020-04-08 08:40:00,5.0,9.0,5.0,5.0,5.0,2.0,11
35920,2020-04-08 08:40:00,5.0,9.0,5.0,4.0,4.0,3.0,11
35895,2020-04-08 08:40:00,6.0,10.0,5.0,3.0,5.0,4.0,11
35872,2020-04-08 08:40:00,5.0,8.0,5.0,5.0,4.0,3.0,11
35871,2020-04-08 08:40:00,5.0,10.0,6.0,5.0,4.0,4.0,11
36749,2020-04-08 08:40:00,6.0,9.0,4.0,4.0,6.0,3.0,11
36755,2020-04-08 08:40:00,6.0,10.0,3.0,3.0,6.0,3.0,11
35921,2020-04-08 08:40:00,7.0,9.0,6.0,3.0,6.0,3.0,11
36756,2020-04-08 08:40:00,5.0,9.0,6.0,5.0,5.0,3.0,11
36765,2020-04-08 08:40:00,6.0,9.0,6.0,5.0,6.0,3.0,11
36788,2020-04-08 08:40:00,6.0,9.0,6.0,6.0,6.0,2.0,11
36791,2020-04-08 08:40:00,6.0,9.0,5.0,2.0,4.0,3.0,11
36793,2020-04-08 08:40:00,4.0,9.0,5.0,4.0,5.0,4.0,11
36817,2020-04-08 08:40:00,5.0,7.0,5.0,4.0,5.0,3.0,11
36833,2020-04-08 08:40:00,6.0,9.0,5.0,4.0,6.0,3.0,11
36759,2020-04-08 08:40:00,6.0,10.0,4.0,3.0,5.0,4.0,11
36738,2020-04-08 08:40:00,6.0,9.0,4.0,4.0,4.0,1.0,11
35939,2020-04-08 08:40:00,6.0,8.0,5.0,5.0,6.0,2.0,11
35943,2020-04-08 08:40:00,6.0,10.0,4.0,4.0,6.0,3.0,11
36130,2020-04-08 08:40:00,7.0,8.0,6.0,3.0,5.0,4.0,11
36118,2020-04-08 08:40:00,7.0,9.0,5.0,4.0,5.0,3.0,11
36112,2020-04-08 08:40:00,6.0,9.0,6.0,5.0,5.0,4.0,11
36103,2020-04-08 08:40:00,5.0,9.0,5.0,4.0,6.0,3.0,11
36094,2020-04-08 08:40:00,6.0,10.0,5.0,4.0,5.0,4.0,11
36677,2020-04-08 08:40:00,6.0,9.0,5.0,3.0,5.0,3.0,11
36042,2020-04-08 08:40:00,6.0,9.0,5.0,4.0,5.0,2.0,11
36709,2020-04-08 08:40:00,6.0,9.0,6.0,4.0,6.0,2.0,11
36037,2020-04-08 08:40:00,5.0,9.0,5.0,4.0,5.0,4.0,11
36030,2020-04-08 08:40:00,7.0,9.0,5.0,4.0,5.0,4.0,11
36025,2020-04-08 08:40:00,6.0,10.0,5.0,3.0,5.0,4.0,11
35982,2020-04-08 08:40:00,6.0,9.0,5.0,5.0,5.0,4.0,11
35980,2020-04-08 08:40:00,6.0,10.0,5.0,4.0,4.0,3.0,11
35957,2020-04-08 08:40:00,7.0,8.0,5.0,4.0,4.0,3.0,11
35946,2020-04-08 08:40:00,6.0,10.0,5.0,4.0,5.0,2.0,11
36872,2020-04-08 08:40:00,5.0,10.0,5.0,5.0,6.0,3.0,11
35486,2020-04-08 08:40:00,6.0,10.0,5.0,4.0,5.0,3.0,11
36547,2020-04-08 08:40:00,7.0,8.0,6.0,4.0,5.0,4.0,11
35443,2020-04-08 08:40:00,7.0,10.0,6.0,4.0,5.0,4.0,11
35435,2020-04-08 08:40:00,6.0,10.0,4.0,4.0,6.0,3.0,11
35937,2020-04-08 08:45:00,5.0,9.0,5.0,4.0,5.0,4.0,11
