,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
11475,2020-04-06 14:45:00,3.0,0.0,1.0,0.0,2.0,0.0,18
11470,2020-04-06 14:45:00,2.0,-0.0,0.0,,2.0,-0.0,18
10092,2020-04-06 14:55:00,5.0,4.0,3.0,,3.0,,18
10385,2020-04-06 15:05:00,5.0,6.0,8.0,,3.0,,18
10431,2020-04-06 15:15:00,6.0,7.0,8.0,,5.0,,18
11464,2020-04-06 15:20:00,3.0,0.0,0.0,,1.0,0.0,18
10261,2020-04-06 15:25:00,1.0,5.0,1.0,,3.0,,18
11465,2020-04-06 15:50:00,2.0,0.0,0.0,,3.0,0.0,18
10095,2020-04-06 15:50:00,9.0,1.0,10.0,,1.0,,18
10348,2020-04-06 15:50:00,9.0,0.0,9.0,,1.0,,18
13413,2020-04-06 16:00:00,2.0,1.0,1.0,,2.0,0.0,18
13414,2020-04-06 16:00:00,3.0,0.0,-0.0,,2.0,1.0,18
13388,2020-04-06 16:05:00,1.0,0.0,0.0,,2.0,1.0,18
13432,2020-04-06 16:05:00,2.0,0.0,-0.0,,3.0,0.0,18
13455,2020-04-06 16:05:00,3.0,0.0,0.0,,1.0,0.0,18
13421,2020-04-06 16:05:00,2.0,0.0,1.0,,1.0,1.0,18
11460,2020-04-06 16:05:00,2.0,-0.0,0.0,,3.0,0.0,18
13436,2020-04-06 16:05:00,2.0,0.0,1.0,,2.0,-0.0,18
13403,2020-04-06 16:05:00,1.0,-0.0,1.0,,2.0,-0.0,18
13402,2020-04-06 16:05:00,1.0,0.0,-0.0,,2.0,-0.0,18
13447,2020-04-06 16:10:00,2.0,0.0,0.0,,0.0,-0.0,18
13426,2020-04-06 16:10:00,1.0,-0.0,0.0,,2.0,-0.0,18
13452,2020-04-06 16:10:00,1.0,-0.0,0.0,,1.0,-0.0,18
13399,2020-04-06 16:10:00,2.0,1.0,0.0,,2.0,-0.0,18
13419,2020-04-06 16:10:00,1.0,1.0,0.0,,2.0,1.0,18
13390,2020-04-06 16:10:00,2.0,-0.0,-0.0,,2.0,0.0,18
11467,2020-04-06 16:10:00,3.0,1.0,0.0,,3.0,-0.0,18
13428,2020-04-06 16:15:00,2.0,-0.0,0.0,,2.0,0.0,18
13394,2020-04-06 16:15:00,3.0,0.0,0.0,,2.0,-0.0,18
13425,2020-04-06 16:15:00,1.0,-0.0,1.0,,2.0,-0.0,18
13427,2020-04-06 16:15:00,2.0,1.0,0.0,,3.0,0.0,18
13416,2020-04-06 16:20:00,2.0,-0.0,0.0,,2.0,0.0,18
10354,2020-04-06 16:20:00,3.0,1.0,5.0,,7.0,0.0,18
13383,2020-04-06 16:20:00,0.0,0.0,-0.0,,3.0,0.0,18
13446,2020-04-06 16:20:00,3.0,-0.0,-0.0,,3.0,0.0,18
13459,2020-04-06 16:20:00,1.0,0.0,0.0,,3.0,-0.0,18
13443,2020-04-06 16:20:00,1.0,0.0,0.0,,2.0,-0.0,18
13420,2020-04-06 16:20:00,2.0,0.0,1.0,,3.0,0.0,18
13410,2020-04-06 16:20:00,2.0,0.0,0.0,,2.0,-0.0,18
13406,2020-04-06 16:20:00,1.0,-0.0,1.0,,3.0,-0.0,18
13439,2020-04-06 16:25:00,3.0,0.0,1.0,,3.0,1.0,18
13396,2020-04-06 16:25:00,2.0,-0.0,1.0,,2.0,-0.0,18
10388,2020-04-06 16:25:00,10.0,6.0,8.0,,6.0,,18
13397,2020-04-06 16:25:00,3.0,-0.0,0.0,,3.0,-0.0,18
10207,2020-04-06 16:30:00,9.0,1.0,10.0,,10.0,,18
11472,2020-04-06 16:35:00,2.0,0.0,0.0,,2.0,0.0,18
13454,2020-04-06 16:35:00,1.0,-0.0,0.0,,1.0,1.0,18
13418,2020-04-06 16:35:00,2.0,2.0,1.0,,2.0,0.0,18
13435,2020-04-06 16:35:00,1.0,-0.0,0.0,,2.0,-0.0,18
11459,2020-04-06 16:35:00,2.0,0.0,-0.0,,2.0,-0.0,18
11473,2020-04-06 16:35:00,2.0,0.0,1.0,,2.0,-0.0,18
13405,2020-04-06 16:40:00,1.0,1.0,0.0,,2.0,0.0,18
13395,2020-04-06 16:45:00,2.0,0.0,0.0,,2.0,1.0,18
13386,2020-04-06 16:45:00,3.0,-0.0,0.0,,2.0,0.0,18
13440,2020-04-06 16:45:00,2.0,0.0,-0.0,8.0,3.0,1.0,18
13438,2020-04-06 16:45:00,3.0,-0.0,1.0,,3.0,0.0,18
13431,2020-04-06 16:45:00,2.0,0.0,0.0,,2.0,0.0,18
13398,2020-04-06 16:50:00,3.0,0.0,0.0,,1.0,1.0,18
13391,2020-04-06 16:50:00,2.0,0.0,1.0,,3.0,0.0,18
11466,2020-04-06 16:50:00,1.0,0.0,0.0,,3.0,0.0,18
13385,2020-04-06 16:50:00,1.0,0.0,1.0,,4.0,-0.0,18
11463,2020-04-06 16:50:00,3.0,1.0,0.0,,2.0,0.0,18
11477,2020-04-06 17:00:00,3.0,1.0,-0.0,,2.0,1.0,18
11476,2020-04-06 17:00:00,2.0,-0.0,0.0,,2.0,-0.0,18
13423,2020-04-06 17:05:00,2.0,1.0,0.0,,0.0,-0.0,18
13382,2020-04-06 17:10:00,2.0,0.0,0.0,,2.0,-0.0,18
13401,2020-04-06 17:15:00,2.0,0.0,2.0,,3.0,-0.0,18
13412,2020-04-06 17:15:00,3.0,0.0,1.0,,2.0,0.0,18
13400,2020-04-06 17:15:00,2.0,-0.0,-0.0,,1.0,1.0,18
13441,2020-04-06 17:20:00,2.0,1.0,0.0,,1.0,1.0,18
13458,2020-04-06 17:20:00,2.0,1.0,0.0,,1.0,0.0,18
11462,2020-04-06 17:20:00,2.0,0.0,-0.0,,2.0,-0.0,18
13417,2020-04-06 17:30:00,2.0,0.0,0.0,,1.0,1.0,18
13450,2020-04-06 17:30:00,2.0,0.0,0.0,,3.0,0.0,18
13457,2020-04-06 17:30:00,2.0,-0.0,0.0,,2.0,0.0,18
13389,2020-04-06 17:35:00,2.0,0.0,0.0,,2.0,0.0,18
13456,2020-04-06 17:35:00,4.0,0.0,1.0,,2.0,0.0,18
13433,2020-04-06 17:40:00,3.0,1.0,0.0,,1.0,0.0,18
13429,2020-04-06 17:40:00,2.0,-0.0,1.0,,1.0,0.0,18
13434,2020-04-06 17:40:00,2.0,-0.0,0.0,,2.0,0.0,18
13408,2020-04-06 17:45:00,1.0,1.0,0.0,,1.0,0.0,18
11471,2020-04-06 17:45:00,3.0,1.0,0.0,,2.0,-0.0,18
13387,2020-04-06 17:45:00,0.0,0.0,-0.0,,4.0,-0.0,18
10063,2020-04-06 17:55:00,3.0,6.0,5.0,,1.0,0.0,18
13381,2020-04-06 17:55:00,2.0,1.0,0.0,,3.0,0.0,18
11474,2020-04-06 17:55:00,2.0,0.0,-0.0,,2.0,0.0,18
13430,2020-04-06 18:00:00,2.0,0.0,-0.0,,3.0,-0.0,18
13422,2020-04-06 18:00:00,2.0,0.0,0.0,,1.0,0.0,18
13445,2020-04-06 18:00:00,2.0,1.0,0.0,,1.0,0.0,18
13437,2020-04-06 18:05:00,1.0,0.0,0.0,,3.0,0.0,18
10201,2020-04-06 18:15:00,3.0,10.0,10.0,,4.0,,18
13404,2020-04-06 18:20:00,1.0,0.0,0.0,,2.0,1.0,18
13409,2020-04-06 18:30:00,2.0,1.0,1.0,,2.0,-0.0,18
11468,2020-04-06 18:30:00,3.0,0.0,-0.0,,2.0,0.0,18
13415,2020-04-06 18:35:00,2.0,-0.0,-0.0,,2.0,0.0,18
10372,2020-04-06 18:35:00,5.0,8.0,5.0,,4.0,,18
13407,2020-04-06 18:45:00,1.0,-0.0,-0.0,,2.0,0.0,18
10153,2020-04-06 18:45:00,8.0,1.0,10.0,,10.0,1.0,18
13448,2020-04-06 18:45:00,2.0,1.0,-0.0,,2.0,-0.0,18
13444,2020-04-06 18:50:00,1.0,0.0,0.0,,2.0,0.0,18
13384,2020-04-06 19:00:00,2.0,1.0,0.0,,3.0,0.0,18
13392,2020-04-06 19:05:00,2.0,1.0,0.0,,1.0,-0.0,18
10286,2020-04-06 19:05:00,8.0,2.0,1.0,,10.0,1.0,18
13411,2020-04-06 19:10:00,2.0,1.0,-0.0,,2.0,0.0,18
10259,2020-04-06 19:10:00,7.0,7.0,7.0,,9.0,,18
10231,2020-04-06 19:15:00,0.0,0.0,4.0,,4.0,,18
10276,2020-04-06 19:25:00,1.0,0.0,5.0,,5.0,,18
13424,2020-04-06 19:30:00,2.0,0.0,-0.0,,2.0,1.0,18
13393,2020-04-06 19:45:00,1.0,1.0,0.0,,2.0,0.0,18
13451,2020-04-06 19:50:00,4.0,-0.0,0.0,,1.0,1.0,18
13449,2020-04-06 20:10:00,3.0,-0.0,-0.0,,1.0,-0.0,18
10032,2020-04-06 20:15:00,2.0,0.0,8.0,,6.0,,18
10121,2020-04-06 20:25:00,2.0,9.0,0.0,,4.0,0.0,18
10166,2020-04-06 21:20:00,4.0,0.0,2.0,,2.0,,18
10118,2020-04-06 21:25:00,4.0,9.0,10.0,,9.0,,18
11461,2020-04-06 21:40:00,2.0,0.0,-0.0,,1.0,0.0,18
10104,2020-04-06 21:50:00,9.0,2.0,4.0,,0.0,,18
10368,2020-04-06 21:50:00,1.0,0.0,3.0,,2.0,,18
10390,2020-04-06 22:00:00,2.0,10.0,8.0,,9.0,,18
13453,2020-04-06 22:05:00,2.0,1.0,1.0,,3.0,0.0,18
10423,2020-04-06 22:10:00,1.0,2.0,2.0,,10.0,,18
10079,2020-04-06 22:10:00,3.0,5.0,6.0,,5.0,,18
10163,2020-04-06 22:20:00,10.0,8.0,6.0,,5.0,1.0,18
10037,2020-04-06 22:20:00,2.0,0.0,3.0,,6.0,1.0,18
10103,2020-04-06 22:45:00,4.0,7.0,6.0,,9.0,,18
10177,2020-04-06 22:50:00,9.0,5.0,6.0,,6.0,,18
10434,2020-04-06 22:50:00,6.0,2.0,1.0,,10.0,1.0,18
10237,2020-04-06 22:50:00,3.0,10.0,6.0,,1.0,,18
10313,2020-04-06 23:10:00,6.0,4.0,3.0,,7.0,,18
11469,2020-04-06 23:15:00,2.0,-0.0,-0.0,,2.0,0.0,18
10415,2020-04-06 23:20:00,9.0,9.0,5.0,,7.0,0.0,18
10327,2020-04-07 00:05:00,10.0,3.0,10.0,,10.0,,18
13442,2020-04-07 00:05:00,3.0,0.0,0.0,,2.0,0.0,18
10126,2020-04-07 00:15:00,5.0,0.0,2.0,,7.0,1.0,18
10295,2020-04-07 00:25:00,3.0,9.0,2.0,,10.0,,18
10144,2020-04-07 00:25:00,8.0,3.0,6.0,,0.0,,18
10064,2020-04-07 00:35:00,1.0,3.0,2.0,,7.0,,18
10050,2020-04-07 00:45:00,6.0,4.0,1.0,,10.0,,18
10289,2020-04-07 00:50:00,0.0,5.0,6.0,,10.0,,18
10301,2020-04-07 01:00:00,9.0,2.0,6.0,,2.0,,18
10367,2020-04-07 01:15:00,3.0,3.0,9.0,,9.0,,18
10369,2020-04-07 03:05:00,7.0,1.0,4.0,,0.0,,18
10203,2020-04-07 03:05:00,10.0,4.0,9.0,,2.0,0.0,18
10238,2020-04-07 03:20:00,6.0,6.0,5.0,,4.0,,18
10070,2020-04-07 03:20:00,3.0,7.0,8.0,,3.0,,18
10210,2020-04-07 03:25:00,6.0,10.0,3.0,,5.0,,18
10108,2020-04-07 03:30:00,8.0,10.0,3.0,,3.0,,18
10035,2020-04-07 03:45:00,6.0,6.0,7.0,,10.0,,18
10384,2020-04-07 03:55:00,1.0,2.0,5.0,,5.0,,18
10180,2020-04-07 04:25:00,0.0,6.0,3.0,,8.0,,18
10096,2020-04-07 04:35:00,4.0,9.0,10.0,,10.0,,18
10200,2020-04-07 05:00:00,7.0,1.0,9.0,,5.0,0.0,18
10221,2020-04-07 05:05:00,10.0,2.0,10.0,,5.0,,18
10077,2020-04-07 05:20:00,3.0,7.0,2.0,,0.0,1.0,18
10136,2020-04-07 05:30:00,3.0,3.0,4.0,,8.0,,18
10054,2020-04-07 05:35:00,9.0,4.0,9.0,,10.0,,18
10097,2020-04-07 06:10:00,2.0,4.0,1.0,,2.0,,18
10057,2020-04-07 06:20:00,8.0,4.0,9.0,,2.0,,18
10107,2020-04-07 06:25:00,0.0,5.0,3.0,,1.0,,18
10189,2020-04-07 07:00:00,10.0,3.0,0.0,,10.0,,18
10299,2020-04-07 07:05:00,2.0,5.0,2.0,,7.0,,18
10398,2020-04-07 07:35:00,2.0,10.0,10.0,,3.0,,18
10392,2020-04-07 08:05:00,2.0,4.0,3.0,,1.0,0.0,18
10021,2020-04-07 08:25:00,9.0,7.0,0.0,,2.0,,18
10100,2020-04-07 08:50:00,7.0,1.0,7.0,,5.0,,18
10195,2020-04-07 09:20:00,10.0,2.0,6.0,,1.0,,18
10316,2020-04-07 09:35:00,10.0,1.0,6.0,,3.0,,18
10266,2020-04-07 09:40:00,4.0,1.0,4.0,,10.0,,18
10045,2020-04-07 09:45:00,3.0,1.0,6.0,,3.0,,18
10228,2020-04-07 10:15:00,10.0,10.0,8.0,,6.0,,18
10272,2020-04-07 10:45:00,5.0,6.0,6.0,,6.0,,18
10154,2020-04-07 11:15:00,9.0,3.0,5.0,1.0,6.0,0.0,18
10071,2020-04-07 12:00:00,4.0,10.0,0.0,,6.0,,18
10175,2020-04-07 12:00:00,9.0,1.0,5.0,,2.0,,18
10254,2020-04-07 12:05:00,0.0,0.0,3.0,,1.0,,18
10325,2020-04-07 12:25:00,2.0,0.0,10.0,,7.0,1.0,18
10360,2020-04-07 13:40:00,7.0,5.0,3.0,,7.0,,18
10058,2020-04-07 13:45:00,8.0,4.0,1.0,,8.0,,18
10274,2020-04-07 14:40:00,6.0,5.0,7.0,,10.0,,18
10015,2020-04-07 14:55:00,0.0,10.0,1.0,,5.0,,18
10139,2020-04-07 15:05:00,7.0,5.0,2.0,,10.0,1.0,18
10122,2020-04-07 15:10:00,0.0,0.0,0.0,,3.0,,18
10292,2020-04-07 15:20:00,5.0,7.0,2.0,,1.0,,18
10044,2020-04-07 15:30:00,7.0,1.0,8.0,,4.0,,18
10060,2020-04-07 16:00:00,1.0,4.0,4.0,,1.0,,18
10109,2020-04-07 16:20:00,9.0,6.0,9.0,,6.0,1.0,18
10130,2020-04-07 16:55:00,2.0,8.0,5.0,,8.0,,18
10111,2020-04-07 17:25:00,10.0,1.0,10.0,,4.0,0.0,18
10150,2020-04-07 18:20:00,5.0,5.0,10.0,,3.0,,18
10074,2020-04-07 18:20:00,4.0,10.0,3.0,,8.0,,18
10229,2020-04-07 18:40:00,9.0,9.0,9.0,,10.0,1.0,18
10148,2020-04-07 19:00:00,3.0,2.0,5.0,,0.0,,18
10250,2020-04-07 19:00:00,2.0,7.0,2.0,,3.0,,18
10220,2020-04-07 19:15:00,2.0,10.0,9.0,,4.0,0.0,18
10320,2020-04-07 19:25:00,5.0,2.0,4.0,,9.0,,18
10428,2020-04-07 19:30:00,8.0,9.0,1.0,,4.0,,18
10329,2020-04-07 19:35:00,10.0,0.0,8.0,,9.0,,18
10296,2020-04-07 20:30:00,2.0,1.0,5.0,,3.0,,18
10185,2020-04-07 20:40:00,3.0,10.0,7.0,,10.0,,18
10128,2020-04-07 20:45:00,9.0,4.0,7.0,,8.0,,18
10129,2020-04-07 20:55:00,8.0,5.0,9.0,,4.0,,18
10284,2020-04-07 21:00:00,10.0,6.0,5.0,,0.0,,18
10018,2020-04-07 21:20:00,4.0,6.0,10.0,,10.0,,18
10102,2020-04-07 21:35:00,7.0,9.0,10.0,,10.0,,18
10269,2020-04-07 21:40:00,3.0,5.0,0.0,,6.0,,18
10115,2020-04-07 21:55:00,3.0,5.0,10.0,,7.0,1.0,18
10365,2020-04-07 22:10:00,6.0,0.0,3.0,,8.0,,18
10211,2020-04-07 22:10:00,4.0,8.0,10.0,,4.0,,18
10224,2020-04-07 22:50:00,1.0,9.0,2.0,,7.0,,18
10170,2020-04-07 22:55:00,0.0,10.0,0.0,,8.0,,18
10383,2020-04-08 00:05:00,8.0,0.0,10.0,,1.0,,18
10042,2020-04-08 00:15:00,7.0,1.0,8.0,,1.0,0.0,18
10419,2020-04-08 00:30:00,8.0,7.0,3.0,,1.0,0.0,18
10358,2020-04-08 00:40:00,4.0,1.0,1.0,,10.0,,18
10294,2020-04-08 00:50:00,3.0,2.0,5.0,,9.0,,18
10393,2020-04-08 01:05:00,10.0,10.0,10.0,,10.0,,18
10339,2020-04-08 01:10:00,1.0,4.0,7.0,8.0,8.0,1.0,18
10407,2020-04-08 01:30:00,3.0,10.0,5.0,,7.0,,18
10059,2020-04-08 02:05:00,2.0,3.0,3.0,,8.0,,18
10149,2020-04-08 02:05:00,5.0,10.0,10.0,,6.0,,18
10147,2020-04-08 02:40:00,1.0,7.0,6.0,,8.0,,18
10364,2020-04-08 02:40:00,6.0,1.0,9.0,,2.0,,18
10078,2020-04-08 03:00:00,8.0,5.0,6.0,,10.0,,18
10422,2020-04-08 03:00:00,6.0,0.0,9.0,,5.0,,18
10053,2020-04-08 03:40:00,10.0,0.0,1.0,3.0,0.0,0.0,18
10409,2020-04-08 03:45:00,0.0,10.0,10.0,,5.0,,18
10399,2020-04-08 04:30:00,10.0,5.0,4.0,,8.0,,18
10305,2020-04-08 05:00:00,1.0,1.0,10.0,,3.0,0.0,18
10337,2020-04-08 05:00:00,3.0,9.0,1.0,,0.0,,18
10361,2020-04-08 05:30:00,10.0,1.0,6.0,,10.0,,18
10199,2020-04-08 06:20:00,7.0,1.0,10.0,,7.0,,18
10332,2020-04-08 06:40:00,5.0,5.0,6.0,,7.0,,18
10120,2020-04-08 07:15:00,10.0,5.0,0.0,,10.0,,18
10151,2020-04-08 07:30:00,10.0,9.0,6.0,,8.0,,18
10232,2020-04-08 07:35:00,4.0,8.0,9.0,,5.0,,18
10324,2020-04-08 07:45:00,1.0,10.0,10.0,,7.0,1.0,18
10046,2020-04-08 07:55:00,10.0,6.0,10.0,,1.0,,18
10014,2020-04-08 07:55:00,3.0,4.0,0.0,,4.0,,18
10326,2020-04-08 08:25:00,3.0,1.0,9.0,,1.0,,18
47309,2020-04-08 08:35:00,3.0,7.0,4.0,4.0,4.0,4.0,18
46896,2020-04-08 08:35:00,3.0,7.0,4.0,,7.0,3.0,18
49662,2020-04-08 08:35:00,2.0,8.0,4.0,,4.0,3.0,18
47455,2020-04-08 08:35:00,3.0,7.0,3.0,,5.0,3.0,18
49406,2020-04-08 08:35:00,3.0,6.0,4.0,,5.0,4.0,18
47289,2020-04-08 08:35:00,2.0,6.0,3.0,,5.0,4.0,18
47766,2020-04-08 08:35:00,2.0,8.0,4.0,,4.0,5.0,18
47288,2020-04-08 08:35:00,2.0,7.0,5.0,,5.0,3.0,18
47389,2020-04-08 08:35:00,2.0,6.0,5.0,6.0,5.0,4.0,18
49424,2020-04-08 08:35:00,3.0,8.0,4.0,,6.0,4.0,18
49682,2020-04-08 08:35:00,2.0,6.0,3.0,0.0,4.0,5.0,18
48458,2020-04-08 08:35:00,2.0,7.0,3.0,,5.0,3.0,18
47245,2020-04-08 08:35:00,3.0,6.0,4.0,,5.0,4.0,18
49245,2020-04-08 08:35:00,4.0,7.0,4.0,,5.0,6.0,18
49598,2020-04-08 08:35:00,3.0,7.0,6.0,,5.0,4.0,18
47566,2020-04-08 08:35:00,4.0,6.0,3.0,,4.0,2.0,18
48102,2020-04-08 08:35:00,3.0,8.0,5.0,,5.0,3.0,18
49591,2020-04-08 08:35:00,4.0,7.0,5.0,,5.0,4.0,18
49590,2020-04-08 08:35:00,3.0,7.0,3.0,,6.0,4.0,18
48429,2020-04-08 08:35:00,3.0,7.0,4.0,,5.0,4.0,18
47661,2020-04-08 08:35:00,3.0,8.0,4.0,,4.0,4.0,18
49534,2020-04-08 08:35:00,2.0,7.0,2.0,,5.0,4.0,18
47019,2020-04-08 08:35:00,2.0,7.0,5.0,,5.0,4.0,18
47659,2020-04-08 08:35:00,3.0,7.0,5.0,,5.0,3.0,18
49545,2020-04-08 08:35:00,2.0,8.0,2.0,,5.0,5.0,18
47636,2020-04-08 08:35:00,4.0,8.0,3.0,,3.0,4.0,18
49184,2020-04-08 08:35:00,4.0,8.0,4.0,,5.0,4.0,18
48399,2020-04-08 08:35:00,4.0,7.0,4.0,,6.0,4.0,18
47684,2020-04-08 08:35:00,4.0,7.0,5.0,,5.0,5.0,18
49427,2020-04-08 08:35:00,3.0,6.0,3.0,,5.0,3.0,18
47170,2020-04-08 08:35:00,2.0,8.0,3.0,,3.0,2.0,18
49488,2020-04-08 08:35:00,1.0,7.0,3.0,,4.0,4.0,18
47795,2020-04-08 08:35:00,2.0,6.0,3.0,,3.0,3.0,18
47726,2020-04-08 08:35:00,2.0,7.0,4.0,,4.0,5.0,18
46920,2020-04-08 08:35:00,2.0,6.0,5.0,,5.0,4.0,18
49287,2020-04-08 08:35:00,3.0,7.0,5.0,,5.0,4.0,18
47497,2020-04-08 08:35:00,3.0,6.0,3.0,,3.0,4.0,18
49625,2020-04-08 08:35:00,2.0,7.0,3.0,,6.0,4.0,18
47707,2020-04-08 08:35:00,3.0,7.0,5.0,,6.0,5.0,18
48963,2020-04-08 08:35:00,2.0,6.0,4.0,,5.0,4.0,18
47704,2020-04-08 08:35:00,3.0,7.0,4.0,,4.0,3.0,18
46967,2020-04-08 08:35:00,3.0,8.0,4.0,,4.0,4.0,18
49261,2020-04-08 08:35:00,4.0,8.0,4.0,,6.0,4.0,18
48045,2020-04-08 08:35:00,3.0,6.0,4.0,,5.0,5.0,18
48322,2020-04-08 08:35:00,3.0,8.0,2.0,,4.0,4.0,18
47188,2020-04-08 08:35:00,3.0,7.0,4.0,,4.0,4.0,18
48047,2020-04-08 08:35:00,3.0,7.0,4.0,,4.0,3.0,18
47685,2020-04-08 08:35:00,2.0,7.0,5.0,,5.0,3.0,18
48008,2020-04-08 08:35:00,2.0,8.0,3.0,,5.0,3.0,18
49358,2020-04-08 08:35:00,4.0,7.0,3.0,,5.0,4.0,18
47873,2020-04-08 08:35:00,4.0,8.0,4.0,,5.0,4.0,18
47931,2020-04-08 08:35:00,4.0,7.0,4.0,,6.0,3.0,18
49042,2020-04-08 08:35:00,4.0,7.0,4.0,,6.0,5.0,18
50002,2020-04-08 08:35:00,2.0,7.0,4.0,,5.0,4.0,18
47877,2020-04-08 08:35:00,3.0,6.0,4.0,,6.0,4.0,18
49990,2020-04-08 08:35:00,3.0,6.0,6.0,,4.0,3.0,18
48597,2020-04-08 08:35:00,4.0,6.0,3.0,,4.0,3.0,18
47827,2020-04-08 08:35:00,2.0,7.0,4.0,,5.0,5.0,18
49098,2020-04-08 08:35:00,3.0,6.0,5.0,,4.0,4.0,18
47862,2020-04-08 08:35:00,2.0,7.0,5.0,,6.0,4.0,18
47855,2020-04-08 08:35:00,4.0,7.0,5.0,,5.0,4.0,18
49807,2020-04-08 08:35:00,3.0,7.0,4.0,,5.0,5.0,18
47836,2020-04-08 08:35:00,2.0,7.0,4.0,,6.0,5.0,18
49849,2020-04-08 08:35:00,3.0,6.0,5.0,,5.0,4.0,18
47991,2020-04-08 08:35:00,3.0,7.0,4.0,,5.0,3.0,18
48656,2020-04-08 08:35:00,2.0,8.0,5.0,,4.0,5.0,18
47961,2020-04-08 08:35:00,3.0,9.0,3.0,,5.0,4.0,18
49015,2020-04-08 08:35:00,3.0,7.0,4.0,,4.0,3.0,18
46846,2020-04-08 08:40:00,3.0,7.0,4.0,,4.0,5.0,18
48863,2020-04-08 08:40:00,2.0,6.0,4.0,,4.0,2.0,18
46854,2020-04-08 08:40:00,2.0,7.0,5.0,,6.0,5.0,18
48011,2020-04-08 08:40:00,2.0,7.0,3.0,,5.0,5.0,18
47215,2020-04-08 08:40:00,4.0,7.0,4.0,,5.0,4.0,18
48161,2020-04-08 08:40:00,4.0,8.0,3.0,,5.0,3.0,18
49260,2020-04-08 08:40:00,4.0,7.0,5.0,,5.0,4.0,18
47194,2020-04-08 08:40:00,3.0,7.0,4.0,,6.0,4.0,18
48157,2020-04-08 08:40:00,3.0,6.0,4.0,,5.0,4.0,18
48312,2020-04-08 08:40:00,2.0,7.0,5.0,,5.0,4.0,18
49028,2020-04-08 08:40:00,3.0,6.0,4.0,,4.0,4.0,18
