,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
7273,2020-04-06 12:40:00,1.0,9.0,3.0,,5.0,,12
7166,2020-04-06 13:10:00,5.0,1.0,9.0,,10.0,,12
7071,2020-04-06 13:15:00,10.0,4.0,1.0,,1.0,,12
7208,2020-04-06 14:25:00,6.0,10.0,0.0,,3.0,,12
11349,2020-04-06 14:35:00,0.0,0.0,0.0,,0.0,1.0,12
11351,2020-04-06 14:45:00,-0.0,0.0,1.0,,1.0,0.0,12
11356,2020-04-06 14:45:00,0.0,0.0,0.0,,2.0,-0.0,12
11343,2020-04-06 14:45:00,0.0,1.0,0.0,,1.0,1.0,12
11358,2020-04-06 14:50:00,1.0,0.0,0.0,,1.0,1.0,12
11345,2020-04-06 14:50:00,0.0,0.0,0.0,,0.0,1.0,12
11359,2020-04-06 15:05:00,0.0,-0.0,-0.0,,0.0,1.0,12
11341,2020-04-06 15:05:00,0.0,0.0,-0.0,,1.0,1.0,12
7179,2020-04-06 15:15:00,9.0,4.0,6.0,,4.0,1.0,12
11348,2020-04-06 15:15:00,0.0,-0.0,1.0,,0.0,2.0,12
11344,2020-04-06 15:20:00,-0.0,1.0,0.0,,-0.0,1.0,12
11354,2020-04-06 15:35:00,0.0,0.0,0.0,,1.0,-0.0,12
11353,2020-04-06 15:35:00,-0.0,0.0,-0.0,,1.0,1.0,12
7269,2020-04-06 15:40:00,5.0,2.0,6.0,,5.0,0.0,12
11352,2020-04-06 15:40:00,0.0,2.0,0.0,,3.0,0.0,12
11347,2020-04-06 15:45:00,1.0,1.0,0.0,,1.0,1.0,12
11357,2020-04-06 15:50:00,1.0,-0.0,0.0,,1.0,1.0,12
12951,2020-04-06 16:00:00,-0.0,1.0,0.0,,1.0,1.0,12
12972,2020-04-06 16:00:00,1.0,0.0,-0.0,,-0.0,1.0,12
12943,2020-04-06 16:05:00,1.0,-0.0,0.0,,-0.0,1.0,12
12954,2020-04-06 16:10:00,0.0,0.0,-0.0,,-0.0,1.0,12
7056,2020-04-06 16:10:00,2.0,10.0,10.0,,1.0,0.0,12
12945,2020-04-06 16:15:00,1.0,0.0,-0.0,,1.0,,12
12970,2020-04-06 16:15:00,-0.0,0.0,0.0,,0.0,,12
12952,2020-04-06 16:20:00,1.0,0.0,-0.0,,1.0,1.0,12
11346,2020-04-06 16:20:00,1.0,1.0,1.0,,3.0,-0.0,12
12946,2020-04-06 16:25:00,-0.0,-0.0,-0.0,,1.0,1.0,12
7272,2020-04-06 16:25:00,1.0,4.0,1.0,,8.0,,12
7016,2020-04-06 16:25:00,1.0,0.0,7.0,,7.0,,12
7027,2020-04-06 16:30:00,7.0,8.0,6.0,,4.0,,12
12976,2020-04-06 16:35:00,0.0,0.0,0.0,,1.0,,12
7042,2020-04-06 16:40:00,3.0,6.0,4.0,,0.0,,12
12959,2020-04-06 16:45:00,0.0,-0.0,2.0,,1.0,-0.0,12
12958,2020-04-06 17:05:00,0.0,0.0,0.0,,-0.0,1.0,12
12953,2020-04-06 17:05:00,0.0,-0.0,0.0,,3.0,1.0,12
12956,2020-04-06 17:05:00,0.0,0.0,-0.0,,1.0,1.0,12
12967,2020-04-06 17:05:00,-0.0,0.0,-0.0,,1.0,1.0,12
12974,2020-04-06 17:15:00,0.0,1.0,-0.0,,1.0,0.0,12
7082,2020-04-06 17:15:00,6.0,8.0,0.0,,4.0,,12
11350,2020-04-06 17:15:00,0.0,1.0,0.0,,1.0,1.0,12
12949,2020-04-06 17:20:00,0.0,0.0,0.0,,0.0,0.0,12
12973,2020-04-06 17:20:00,1.0,0.0,-0.0,,2.0,,12
12966,2020-04-06 17:20:00,1.0,-0.0,-0.0,,2.0,1.0,12
12944,2020-04-06 17:35:00,0.0,0.0,0.0,,2.0,0.0,12
7074,2020-04-06 17:35:00,3.0,1.0,6.0,,8.0,,12
12965,2020-04-06 17:45:00,1.0,0.0,1.0,,2.0,1.0,12
12979,2020-04-06 17:55:00,-0.0,0.0,-0.0,,1.0,,12
12964,2020-04-06 17:55:00,0.0,1.0,-0.0,,2.0,,12
7069,2020-04-06 18:00:00,7.0,10.0,3.0,,9.0,,12
11342,2020-04-06 18:05:00,1.0,0.0,1.0,,1.0,1.0,12
12960,2020-04-06 18:05:00,0.0,-0.0,0.0,,2.0,1.0,12
12942,2020-04-06 18:10:00,-0.0,0.0,1.0,,0.0,0.0,12
12975,2020-04-06 18:20:00,-0.0,0.0,0.0,,2.0,-0.0,12
12950,2020-04-06 18:20:00,-0.0,0.0,0.0,,1.0,1.0,12
12963,2020-04-06 18:25:00,0.0,1.0,-0.0,,1.0,1.0,12
7277,2020-04-06 18:25:00,9.0,9.0,5.0,,7.0,1.0,12
12948,2020-04-06 18:35:00,0.0,0.0,1.0,,0.0,,12
12961,2020-04-06 18:45:00,0.0,0.0,-0.0,,1.0,1.0,12
12969,2020-04-06 18:55:00,-0.0,0.0,0.0,,1.0,1.0,12
12977,2020-04-06 19:00:00,1.0,0.0,0.0,,2.0,1.0,12
12968,2020-04-06 19:05:00,0.0,-0.0,0.0,,2.0,0.0,12
12955,2020-04-06 19:10:00,-0.0,1.0,0.0,,1.0,0.0,12
7134,2020-04-06 19:15:00,4.0,4.0,4.0,,1.0,,12
12971,2020-04-06 19:25:00,1.0,-0.0,0.0,,1.0,,12
12947,2020-04-06 19:25:00,1.0,-0.0,2.0,,0.0,1.0,12
7155,2020-04-06 19:30:00,4.0,8.0,3.0,,9.0,,12
7102,2020-04-06 19:40:00,10.0,10.0,8.0,,4.0,,12
12962,2020-04-06 19:40:00,1.0,0.0,0.0,,2.0,-0.0,12
12978,2020-04-06 19:50:00,0.0,1.0,0.0,,3.0,1.0,12
12957,2020-04-06 20:00:00,-0.0,0.0,0.0,,1.0,1.0,12
11355,2020-04-06 20:10:00,0.0,-0.0,0.0,,1.0,0.0,12
7242,2020-04-06 20:15:00,3.0,10.0,6.0,,9.0,,12
7250,2020-04-06 20:25:00,8.0,9.0,2.0,,0.0,,12
7158,2020-04-06 20:30:00,1.0,4.0,2.0,,10.0,,12
7213,2020-04-06 20:40:00,3.0,2.0,10.0,,2.0,,12
7127,2020-04-06 20:50:00,4.0,3.0,4.0,,2.0,,12
7187,2020-04-06 21:50:00,10.0,8.0,3.0,,6.0,,12
7193,2020-04-06 22:05:00,7.0,0.0,7.0,,9.0,,12
7236,2020-04-06 22:40:00,2.0,4.0,1.0,,8.0,,12
7280,2020-04-06 22:45:00,3.0,2.0,3.0,,10.0,,12
7173,2020-04-07 00:10:00,5.0,6.0,2.0,,7.0,1.0,12
7178,2020-04-07 00:40:00,6.0,3.0,3.0,,10.0,,12
7088,2020-04-07 00:40:00,9.0,6.0,3.0,,8.0,,12
7241,2020-04-07 00:50:00,2.0,7.0,0.0,,6.0,,12
7080,2020-04-07 00:50:00,0.0,5.0,3.0,,0.0,,12
7095,2020-04-07 01:05:00,5.0,7.0,5.0,,2.0,,12
7002,2020-04-07 01:35:00,10.0,10.0,8.0,,8.0,,12
7219,2020-04-07 01:40:00,4.0,8.0,0.0,,9.0,,12
7011,2020-04-07 02:10:00,2.0,0.0,10.0,,8.0,,12
7205,2020-04-07 02:40:00,7.0,6.0,5.0,,7.0,,12
7278,2020-04-07 03:10:00,2.0,10.0,3.0,,7.0,,12
6996,2020-04-07 03:25:00,10.0,4.0,9.0,,4.0,,12
7283,2020-04-07 03:30:00,10.0,10.0,6.0,,8.0,,12
7253,2020-04-07 03:35:00,7.0,2.0,1.0,,9.0,,12
7199,2020-04-07 04:05:00,2.0,10.0,5.0,,9.0,,12
7204,2020-04-07 04:20:00,1.0,9.0,3.0,,9.0,,12
7267,2020-04-07 04:55:00,3.0,7.0,4.0,,3.0,,12
7043,2020-04-07 05:30:00,8.0,6.0,10.0,,10.0,,12
7012,2020-04-07 05:30:00,8.0,6.0,2.0,,3.0,,12
7149,2020-04-07 05:45:00,5.0,5.0,10.0,,9.0,,12
7046,2020-04-07 06:30:00,9.0,5.0,7.0,,10.0,0.0,12
7115,2020-04-07 06:35:00,4.0,5.0,4.0,,10.0,,12
7116,2020-04-07 06:45:00,2.0,2.0,7.0,,7.0,,12
7262,2020-04-07 07:20:00,2.0,10.0,1.0,,2.0,,12
7174,2020-04-07 07:35:00,7.0,1.0,5.0,,0.0,,12
7121,2020-04-07 09:30:00,5.0,0.0,10.0,,10.0,,12
7104,2020-04-07 10:05:00,6.0,10.0,5.0,,8.0,,12
7022,2020-04-07 10:35:00,2.0,2.0,10.0,,9.0,,12
7089,2020-04-07 11:05:00,3.0,1.0,9.0,,6.0,,12
7223,2020-04-07 11:55:00,10.0,5.0,1.0,,0.0,,12
7047,2020-04-07 12:35:00,5.0,2.0,10.0,,0.0,,12
7135,2020-04-07 12:40:00,6.0,10.0,6.0,,7.0,,12
6997,2020-04-07 12:55:00,8.0,1.0,3.0,,5.0,,12
7190,2020-04-07 12:55:00,4.0,9.0,0.0,,4.0,,12
7094,2020-04-07 13:25:00,8.0,1.0,0.0,,8.0,,12
7245,2020-04-07 14:00:00,10.0,10.0,9.0,,6.0,,12
7257,2020-04-07 14:10:00,2.0,4.0,5.0,,8.0,,12
6995,2020-04-07 14:35:00,10.0,7.0,10.0,,8.0,,12
7214,2020-04-07 14:50:00,7.0,10.0,0.0,,7.0,,12
7249,2020-04-07 15:15:00,4.0,4.0,4.0,,1.0,,12
7117,2020-04-07 15:25:00,10.0,9.0,5.0,,9.0,,12
7184,2020-04-07 16:25:00,9.0,10.0,5.0,,3.0,0.0,12
7070,2020-04-07 16:45:00,8.0,10.0,0.0,,10.0,0.0,12
7031,2020-04-07 17:00:00,3.0,10.0,3.0,,7.0,,12
7152,2020-04-07 17:20:00,4.0,8.0,10.0,,8.0,,12
7023,2020-04-07 17:25:00,3.0,3.0,0.0,,10.0,,12
7224,2020-04-07 19:30:00,4.0,6.0,1.0,,7.0,,12
7195,2020-04-07 20:05:00,4.0,0.0,10.0,,9.0,,12
7005,2020-04-07 20:35:00,4.0,10.0,10.0,,1.0,,12
7210,2020-04-07 21:05:00,7.0,3.0,4.0,,2.0,,12
7124,2020-04-07 22:30:00,5.0,4.0,6.0,,2.0,,12
7148,2020-04-07 23:30:00,3.0,10.0,10.0,,3.0,,12
7030,2020-04-07 23:35:00,1.0,5.0,3.0,,7.0,,12
7113,2020-04-08 00:50:00,10.0,7.0,10.0,,0.0,,12
7217,2020-04-08 00:50:00,4.0,7.0,3.0,,9.0,1.0,12
7019,2020-04-08 00:55:00,3.0,9.0,10.0,,4.0,,12
7026,2020-04-08 01:10:00,3.0,3.0,7.0,,5.0,,12
7063,2020-04-08 01:20:00,0.0,10.0,4.0,,8.0,,12
7093,2020-04-08 01:45:00,4.0,3.0,0.0,,10.0,,12
7181,2020-04-08 01:55:00,9.0,9.0,10.0,,10.0,1.0,12
7227,2020-04-08 02:30:00,1.0,9.0,2.0,,6.0,,12
7034,2020-04-08 02:40:00,6.0,10.0,2.0,,6.0,,12
7064,2020-04-08 02:40:00,1.0,8.0,9.0,,1.0,,12
7114,2020-04-08 02:55:00,6.0,4.0,1.0,,4.0,,12
7258,2020-04-08 03:20:00,10.0,0.0,1.0,,7.0,,12
7072,2020-04-08 03:20:00,10.0,1.0,7.0,,6.0,0.0,12
7091,2020-04-08 04:10:00,1.0,2.0,1.0,,3.0,,12
7251,2020-04-08 04:30:00,5.0,10.0,2.0,,3.0,0.0,12
7156,2020-04-08 04:40:00,8.0,7.0,10.0,,1.0,,12
7076,2020-04-08 04:45:00,5.0,6.0,10.0,,1.0,,12
7003,2020-04-08 05:10:00,4.0,8.0,5.0,,8.0,,12
7162,2020-04-08 05:20:00,10.0,6.0,7.0,,7.0,1.0,12
7169,2020-04-08 06:25:00,9.0,1.0,10.0,,7.0,,12
7140,2020-04-08 06:35:00,8.0,7.0,10.0,,0.0,,12
7098,2020-04-08 07:25:00,5.0,7.0,9.0,,2.0,0.0,12
7212,2020-04-08 07:40:00,6.0,5.0,0.0,,0.0,,12
7018,2020-04-08 07:55:00,2.0,6.0,1.0,,1.0,,12
7055,2020-04-08 08:25:00,10.0,3.0,0.0,,6.0,,12
39345,2020-04-08 08:35:00,4.0,6.0,4.0,,2.0,5.0,12
38748,2020-04-08 08:35:00,4.0,7.0,3.0,,3.0,4.0,12
38729,2020-04-08 08:35:00,3.0,5.0,3.0,,4.0,6.0,12
38954,2020-04-08 08:35:00,4.0,6.0,5.0,,3.0,5.0,12
7045,2020-04-08 08:35:00,0.0,0.0,4.0,,7.0,,12
38040,2020-04-08 08:35:00,2.0,6.0,4.0,,3.0,6.0,12
38832,2020-04-08 08:35:00,3.0,6.0,3.0,,3.0,5.0,12
38548,2020-04-08 08:40:00,3.0,5.0,5.0,,2.0,5.0,12
38241,2020-04-08 08:40:00,4.0,5.0,5.0,,2.0,5.0,12
37679,2020-04-08 08:40:00,3.0,6.0,5.0,,3.0,6.0,12
39301,2020-04-08 08:40:00,3.0,6.0,3.0,,2.0,4.0,12
39066,2020-04-08 08:40:00,3.0,5.0,4.0,,4.0,5.0,12
39063,2020-04-08 08:40:00,2.0,6.0,5.0,,4.0,6.0,12
38343,2020-04-08 08:40:00,2.0,6.0,3.0,,4.0,5.0,12
38171,2020-04-08 08:40:00,3.0,6.0,5.0,,4.0,4.0,12
37629,2020-04-08 08:40:00,3.0,6.0,4.0,,2.0,5.0,12
38586,2020-04-08 08:40:00,3.0,6.0,6.0,,3.0,6.0,12
38443,2020-04-08 08:40:00,3.0,6.0,2.0,,2.0,3.0,12
39044,2020-04-08 08:40:00,4.0,6.0,3.0,,3.0,5.0,12
38108,2020-04-08 08:40:00,3.0,7.0,3.0,,5.0,5.0,12
38703,2020-04-08 08:40:00,4.0,6.0,6.0,,3.0,4.0,12
38852,2020-04-08 08:40:00,4.0,5.0,5.0,,2.0,5.0,12
38021,2020-04-08 08:40:00,2.0,7.0,3.0,,3.0,5.0,12
38524,2020-04-08 08:40:00,3.0,6.0,3.0,,3.0,5.0,12
37753,2020-04-08 08:40:00,3.0,7.0,3.0,,3.0,5.0,12
38608,2020-04-08 08:40:00,3.0,5.0,3.0,,4.0,4.0,12
37593,2020-04-08 08:40:00,4.0,6.0,3.0,,2.0,5.0,12
38330,2020-04-08 08:40:00,3.0,6.0,4.0,,4.0,5.0,12
37373,2020-04-08 08:40:00,4.0,5.0,3.0,,4.0,5.0,12
37532,2020-04-08 08:40:00,4.0,6.0,5.0,,3.0,4.0,12
38220,2020-04-08 08:40:00,4.0,7.0,4.0,,3.0,5.0,12
39252,2020-04-08 08:40:00,2.0,6.0,4.0,,4.0,6.0,12
39003,2020-04-08 08:40:00,4.0,6.0,4.0,,3.0,5.0,12
39223,2020-04-08 08:40:00,2.0,7.0,4.0,,3.0,5.0,12
39276,2020-04-08 08:40:00,3.0,6.0,4.0,,3.0,6.0,12
37759,2020-04-08 08:40:00,3.0,7.0,4.0,,3.0,7.0,12
38318,2020-04-08 08:40:00,1.0,6.0,5.0,,3.0,4.0,12
39121,2020-04-08 08:40:00,2.0,6.0,3.0,,3.0,5.0,12
37878,2020-04-08 08:40:00,2.0,6.0,3.0,,5.0,5.0,12
38534,2020-04-08 08:40:00,4.0,7.0,4.0,,4.0,6.0,12
37405,2020-04-08 08:45:00,3.0,7.0,4.0,,3.0,6.0,12
37421,2020-04-08 08:45:00,3.0,4.0,4.0,,3.0,5.0,12
37558,2020-04-08 08:45:00,4.0,6.0,5.0,,3.0,6.0,12
38266,2020-04-08 08:45:00,3.0,6.0,4.0,,3.0,5.0,12
38961,2020-04-08 08:45:00,2.0,6.0,3.0,,3.0,5.0,12
38466,2020-04-08 08:45:00,4.0,6.0,4.0,,2.0,5.0,12
37959,2020-04-08 08:45:00,3.0,6.0,3.0,,2.0,5.0,12
37501,2020-04-08 08:45:00,3.0,7.0,3.0,,3.0,5.0,12
38246,2020-04-08 08:45:00,3.0,6.0,3.0,,2.0,5.0,12
37981,2020-04-08 08:45:00,3.0,5.0,4.0,,3.0,6.0,12
37702,2020-04-08 08:45:00,3.0,7.0,3.0,,3.0,5.0,12
37329,2020-04-08 08:45:00,3.0,5.0,4.0,,2.0,5.0,12
38441,2020-04-08 08:45:00,4.0,5.0,4.0,,3.0,5.0,12
38574,2020-04-08 08:45:00,4.0,5.0,2.0,,3.0,4.0,12
39055,2020-04-08 08:45:00,2.0,6.0,4.0,,2.0,5.0,12
38595,2020-04-08 08:45:00,3.0,6.0,4.0,,2.0,5.0,12
37292,2020-04-08 08:45:00,3.0,6.0,4.0,,3.0,5.0,12
39273,2020-04-08 08:45:00,2.0,7.0,4.0,,3.0,5.0,12
38758,2020-04-08 08:45:00,3.0,6.0,4.0,,3.0,5.0,12
37652,2020-04-08 08:45:00,3.0,5.0,3.0,,2.0,5.0,12
39256,2020-04-08 08:45:00,3.0,6.0,4.0,,3.0,6.0,12
37653,2020-04-08 08:45:00,4.0,6.0,3.0,,3.0,6.0,12
37483,2020-04-08 08:45:00,2.0,7.0,4.0,,3.0,5.0,12
39096,2020-04-08 08:45:00,4.0,7.0,4.0,,2.0,5.0,12
37885,2020-04-08 08:45:00,2.0,6.0,4.0,,3.0,6.0,12
38619,2020-04-08 08:45:00,3.0,6.0,5.0,,3.0,5.0,12
38396,2020-04-08 08:45:00,3.0,6.0,4.0,,2.0,4.0,12
38012,2020-04-08 08:45:00,3.0,6.0,4.0,,3.0,5.0,12
37397,2020-04-08 08:45:00,3.0,5.0,4.0,,3.0,4.0,12
37998,2020-04-08 08:45:00,4.0,5.0,3.0,,4.0,5.0,12
37428,2020-04-08 08:45:00,3.0,6.0,4.0,,3.0,4.0,12
39124,2020-04-08 08:45:00,3.0,6.0,4.0,,3.0,5.0,12
39226,2020-04-08 08:45:00,3.0,6.0,3.0,,3.0,4.0,12
37464,2020-04-08 08:50:00,4.0,6.0,5.0,,3.0,5.0,12
37809,2020-04-08 08:50:00,3.0,6.0,4.0,,3.0,5.0,12
37810,2020-04-08 08:50:00,4.0,5.0,5.0,,2.0,5.0,12
37993,2020-04-08 08:50:00,4.0,6.0,4.0,0.0,3.0,6.0,12
37613,2020-04-08 08:50:00,3.0,6.0,5.0,,2.0,5.0,12
38076,2020-04-08 08:50:00,3.0,5.0,2.0,,3.0,5.0,12
38363,2020-04-08 08:50:00,5.0,7.0,4.0,,4.0,5.0,12
39023,2020-04-08 08:50:00,4.0,6.0,3.0,,3.0,4.0,12
38589,2020-04-08 08:50:00,3.0,5.0,4.0,,3.0,5.0,12
39311,2020-04-08 08:50:00,3.0,6.0,4.0,,3.0,5.0,12
37603,2020-04-08 08:50:00,4.0,6.0,4.0,,3.0,5.0,12
37956,2020-04-08 08:50:00,3.0,6.0,4.0,,4.0,5.0,12
37843,2020-04-08 08:50:00,2.0,5.0,3.0,,2.0,4.0,12
38259,2020-04-08 08:50:00,3.0,6.0,4.0,,2.0,5.0,12
38341,2020-04-08 08:50:00,2.0,7.0,3.0,,3.0,4.0,12
38251,2020-04-08 08:50:00,3.0,5.0,5.0,,4.0,4.0,12
38356,2020-04-08 08:50:00,3.0,6.0,5.0,,3.0,6.0,12
37577,2020-04-08 08:50:00,4.0,5.0,4.0,,3.0,5.0,12
39006,2020-04-08 08:50:00,3.0,5.0,3.0,,3.0,5.0,12
38991,2020-04-08 08:50:00,3.0,5.0,4.0,,3.0,5.0,12
38015,2020-04-08 08:50:00,3.0,6.0,4.0,,3.0,5.0,12
39243,2020-04-08 08:50:00,2.0,7.0,4.0,,3.0,5.0,12
38538,2020-04-08 08:50:00,4.0,7.0,4.0,,3.0,6.0,12
37655,2020-04-08 08:50:00,3.0,7.0,4.0,,4.0,6.0,12
37680,2020-04-08 08:50:00,3.0,6.0,4.0,,3.0,5.0,12
37750,2020-04-08 08:50:00,5.0,6.0,3.0,,3.0,5.0,12
39174,2020-04-08 08:50:00,3.0,6.0,6.0,,4.0,6.0,12
37749,2020-04-08 08:50:00,3.0,6.0,4.0,,3.0,4.0,12
37374,2020-04-08 08:50:00,3.0,5.0,3.0,,3.0,5.0,12
38508,2020-04-08 08:50:00,2.0,6.0,4.0,,2.0,6.0,12
37770,2020-04-08 08:50:00,3.0,5.0,5.0,,4.0,5.0,12
37649,2020-04-08 08:50:00,3.0,6.0,4.0,,4.0,4.0,12
37913,2020-04-08 08:50:00,2.0,7.0,4.0,,3.0,6.0,12
37396,2020-04-08 08:50:00,4.0,6.0,4.0,,2.0,5.0,12
37940,2020-04-08 08:50:00,2.0,6.0,4.0,,2.0,5.0,12
37774,2020-04-08 08:50:00,3.0,5.0,5.0,,3.0,4.0,12
37825,2020-04-08 08:55:00,3.0,5.0,4.0,,3.0,6.0,12
37842,2020-04-08 08:55:00,4.0,6.0,5.0,,4.0,5.0,12
37318,2020-04-08 08:55:00,3.0,5.0,3.0,,3.0,6.0,12
37242,2020-04-08 08:55:00,3.0,5.0,5.0,,3.0,3.0,12
37852,2020-04-08 08:55:00,3.0,6.0,5.0,,2.0,5.0,12
37745,2020-04-08 08:55:00,3.0,6.0,4.0,,4.0,5.0,12
38244,2020-04-08 08:55:00,3.0,6.0,3.0,,3.0,5.0,12
39016,2020-04-08 08:55:00,2.0,7.0,3.0,,4.0,5.0,12
38651,2020-04-08 08:55:00,3.0,7.0,3.0,,3.0,6.0,12
37804,2020-04-08 08:55:00,3.0,6.0,3.0,,2.0,4.0,12
38230,2020-04-08 08:55:00,4.0,6.0,5.0,,3.0,5.0,12
38498,2020-04-08 08:55:00,3.0,5.0,4.0,,2.0,5.0,12
37708,2020-04-08 08:55:00,3.0,6.0,5.0,,2.0,6.0,12
38185,2020-04-08 08:55:00,2.0,5.0,3.0,,4.0,5.0,12
38305,2020-04-08 08:55:00,3.0,5.0,4.0,,3.0,6.0,12
38702,2020-04-08 08:55:00,2.0,5.0,5.0,,2.0,6.0,12
38424,2020-04-08 08:55:00,3.0,6.0,3.0,,4.0,6.0,12
39227,2020-04-08 08:55:00,2.0,6.0,4.0,,3.0,3.0,12
39230,2020-04-08 08:55:00,3.0,6.0,4.0,,3.0,4.0,12
38055,2020-04-08 08:55:00,3.0,6.0,5.0,,3.0,5.0,12
37718,2020-04-08 08:55:00,3.0,7.0,4.0,,4.0,5.0,12
38056,2020-04-08 08:55:00,3.0,7.0,4.0,,3.0,5.0,12
38930,2020-04-08 08:55:00,3.0,5.0,5.0,,3.0,5.0,12
38110,2020-04-08 08:55:00,3.0,5.0,3.0,,3.0,6.0,12
39302,2020-04-08 08:55:00,3.0,5.0,4.0,,5.0,4.0,12
38086,2020-04-08 08:55:00,3.0,6.0,4.0,,2.0,5.0,12
38342,2020-04-08 08:55:00,3.0,5.0,3.0,,2.0,4.0,12
37601,2020-04-08 08:55:00,3.0,5.0,4.0,,3.0,4.0,12
38762,2020-04-08 08:55:00,4.0,6.0,3.0,,3.0,5.0,12
37964,2020-04-08 08:55:00,4.0,6.0,4.0,,3.0,4.0,12
37579,2020-04-08 08:55:00,3.0,6.0,4.0,,3.0,5.0,12
38304,2020-04-08 08:55:00,3.0,7.0,3.0,,3.0,6.0,12
37498,2020-04-08 08:55:00,3.0,5.0,5.0,,3.0,4.0,12
38750,2020-04-08 09:00:00,3.0,6.0,4.0,,3.0,5.0,12
38397,2020-04-08 09:00:00,3.0,6.0,3.0,,3.0,5.0,12
37446,2020-04-08 09:00:00,3.0,5.0,5.0,,4.0,5.0,12
38403,2020-04-08 09:00:00,3.0,5.0,4.0,,2.0,5.0,12
38412,2020-04-08 09:00:00,4.0,5.0,4.0,,3.0,6.0,12
37641,2020-04-08 09:00:00,4.0,6.0,4.0,,3.0,5.0,12
38014,2020-04-08 09:00:00,3.0,6.0,4.0,,2.0,5.0,12
37402,2020-04-08 09:00:00,2.0,6.0,4.0,,2.0,4.0,12
39111,2020-04-08 09:00:00,2.0,5.0,3.0,,3.0,5.0,12
37914,2020-04-08 09:00:00,2.0,6.0,5.0,,3.0,4.0,12
37767,2020-04-08 09:00:00,2.0,6.0,4.0,,4.0,5.0,12
39118,2020-04-08 09:00:00,3.0,7.0,4.0,,2.0,5.0,12
38625,2020-04-08 09:00:00,4.0,5.0,4.0,,4.0,4.0,12
39165,2020-04-08 09:00:00,2.0,6.0,3.0,,3.0,5.0,12
37874,2020-04-08 09:00:00,2.0,6.0,4.0,,4.0,6.0,12
38818,2020-04-08 09:00:00,3.0,6.0,5.0,,2.0,5.0,12
38853,2020-04-08 09:00:00,3.0,7.0,4.0,,3.0,6.0,12
38271,2020-04-08 09:00:00,4.0,6.0,5.0,,3.0,5.0,12
39080,2020-04-08 09:00:00,2.0,6.0,4.0,,3.0,5.0,12
37615,2020-04-08 09:00:00,4.0,5.0,3.0,,2.0,6.0,12
38591,2020-04-08 09:00:00,3.0,6.0,4.0,,2.0,5.0,12
38083,2020-04-08 09:00:00,2.0,7.0,5.0,,3.0,5.0,12
37818,2020-04-08 09:00:00,3.0,6.0,4.0,,4.0,5.0,12
37313,2020-04-08 09:00:00,2.0,6.0,4.0,,2.0,5.0,12
37820,2020-04-08 09:00:00,3.0,6.0,4.0,,3.0,5.0,12
37477,2020-04-08 09:00:00,3.0,6.0,3.0,,3.0,4.0,12
39320,2020-04-08 09:00:00,3.0,7.0,5.0,,3.0,4.0,12
