,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
12022,2020-04-06 17:00:00,1.0,2.0,0.0,1.0,1.0,1.0,5
11993,2020-04-06 17:00:00,0.0,2.0,0.0,1.0,1.0,0.0,5
11979,2020-04-06 17:00:00,1.0,1.0,0.0,0.0,1.0,0.0,5
11987,2020-04-06 17:05:00,0.0,3.0,0.0,0.0,1.0,0.0,5
2875,2020-04-06 17:05:00,8.0,0.0,3.0,10.0,1.0,,5
12025,2020-04-06 17:05:00,0.0,1.0,0.0,0.0,1.0,1.0,5
11986,2020-04-06 17:05:00,0.0,3.0,0.0,-0.0,0.0,0.0,5
12007,2020-04-06 17:05:00,0.0,2.0,-0.0,1.0,1.0,0.0,5
2947,2020-04-06 17:05:00,1.0,0.0,3.0,7.0,1.0,,5
11972,2020-04-06 17:10:00,0.0,2.0,0.0,0.0,1.0,0.0,5
11977,2020-04-06 17:15:00,0.0,3.0,0.0,0.0,0.0,-0.0,5
12032,2020-04-06 17:15:00,-0.0,2.0,0.0,0.0,0.0,,5
12044,2020-04-06 17:15:00,-0.0,2.0,-0.0,0.0,1.0,1.0,5
11978,2020-04-06 17:20:00,-0.0,4.0,-0.0,-0.0,-0.0,1.0,5
12027,2020-04-06 17:25:00,-0.0,3.0,0.0,0.0,1.0,0.0,5
12036,2020-04-06 17:25:00,0.0,3.0,-0.0,0.0,1.0,1.0,5
12034,2020-04-06 17:30:00,0.0,3.0,0.0,0.0,1.0,-0.0,5
12010,2020-04-06 17:30:00,0.0,1.0,0.0,0.0,1.0,0.0,5
12035,2020-04-06 17:40:00,0.0,1.0,0.0,0.0,-0.0,1.0,5
2801,2020-04-06 17:40:00,8.0,0.0,4.0,6.0,7.0,,5
12004,2020-04-06 17:45:00,0.0,2.0,0.0,0.0,1.0,-0.0,5
2817,2020-04-06 17:45:00,1.0,8.0,6.0,1.0,2.0,,5
12015,2020-04-06 17:45:00,-0.0,2.0,-0.0,1.0,1.0,1.0,5
12019,2020-04-06 17:50:00,-0.0,2.0,0.0,1.0,2.0,1.0,5
12023,2020-04-06 17:50:00,0.0,2.0,0.0,-0.0,0.0,1.0,5
11992,2020-04-06 17:55:00,1.0,1.0,-0.0,0.0,2.0,-0.0,5
11115,2020-04-06 17:55:00,1.0,1.0,1.0,0.0,0.0,0.0,5
11984,2020-04-06 18:00:00,1.0,2.0,0.0,0.0,-0.0,1.0,5
11118,2020-04-06 18:05:00,1.0,2.0,0.0,-0.0,1.0,1.0,5
11114,2020-04-06 18:05:00,1.0,2.0,0.0,0.0,0.0,1.0,5
11990,2020-04-06 18:15:00,-0.0,2.0,0.0,-0.0,1.0,-0.0,5
12046,2020-04-06 18:15:00,0.0,2.0,0.0,-0.0,0.0,0.0,5
2750,2020-04-06 18:20:00,3.0,7.0,10.0,0.0,0.0,,5
2927,2020-04-06 18:20:00,4.0,8.0,9.0,6.0,9.0,,5
11997,2020-04-06 18:25:00,0.0,2.0,0.0,0.0,-0.0,0.0,5
11980,2020-04-06 18:30:00,0.0,2.0,0.0,1.0,2.0,1.0,5
12031,2020-04-06 18:35:00,-0.0,3.0,1.0,0.0,2.0,0.0,5
12003,2020-04-06 19:10:00,0.0,1.0,-0.0,0.0,1.0,0.0,5
2826,2020-04-06 19:15:00,7.0,5.0,4.0,10.0,6.0,,5
2681,2020-04-06 19:15:00,0.0,9.0,10.0,7.0,3.0,,5
11988,2020-04-06 19:20:00,0.0,1.0,-0.0,0.0,1.0,0.0,5
11112,2020-04-06 19:20:00,0.0,2.0,-0.0,-0.0,1.0,0.0,5
2665,2020-04-06 19:20:00,7.0,9.0,7.0,7.0,8.0,,5
12009,2020-04-06 19:20:00,0.0,1.0,0.0,0.0,1.0,1.0,5
12008,2020-04-06 19:35:00,-0.0,2.0,0.0,-0.0,0.0,0.0,5
11998,2020-04-06 19:35:00,-0.0,1.0,0.0,0.0,1.0,-0.0,5
2906,2020-04-06 19:40:00,5.0,10.0,1.0,10.0,10.0,,5
12029,2020-04-06 19:40:00,1.0,2.0,0.0,-0.0,1.0,0.0,5
2948,2020-04-06 20:00:00,3.0,9.0,9.0,2.0,9.0,,5
2922,2020-04-06 20:05:00,1.0,6.0,5.0,2.0,0.0,,5
2987,2020-04-06 20:10:00,5.0,4.0,6.0,8.0,6.0,1.0,5
2745,2020-04-06 20:10:00,10.0,5.0,8.0,7.0,1.0,,5
2810,2020-04-06 20:25:00,2.0,0.0,6.0,3.0,6.0,1.0,5
2654,2020-04-06 20:30:00,10.0,10.0,4.0,10.0,6.0,,5
2917,2020-04-06 20:40:00,8.0,0.0,1.0,7.0,0.0,,5
12002,2020-04-06 20:45:00,0.0,2.0,1.0,-0.0,1.0,0.0,5
11105,2020-04-06 20:45:00,-0.0,2.0,0.0,-0.0,1.0,1.0,5
2584,2020-04-06 21:05:00,1.0,10.0,10.0,3.0,3.0,,5
2909,2020-04-06 21:05:00,9.0,7.0,9.0,10.0,9.0,0.0,5
2744,2020-04-06 21:10:00,8.0,8.0,3.0,1.0,9.0,,5
2749,2020-04-06 21:10:00,2.0,10.0,9.0,7.0,4.0,,5
2818,2020-04-06 21:20:00,2.0,4.0,4.0,5.0,1.0,,5
11109,2020-04-06 21:20:00,-0.0,2.0,-0.0,0.0,1.0,-0.0,5
2780,2020-04-06 21:25:00,4.0,7.0,9.0,1.0,5.0,,5
2644,2020-04-06 22:05:00,7.0,2.0,9.0,10.0,9.0,,5
11982,2020-04-06 22:20:00,-0.0,0.0,1.0,-0.0,1.0,0.0,5
2598,2020-04-06 22:35:00,1.0,2.0,1.0,7.0,10.0,,5
2633,2020-04-06 22:40:00,4.0,0.0,9.0,8.0,4.0,,5
2594,2020-04-06 22:45:00,2.0,2.0,8.0,4.0,9.0,,5
11985,2020-04-06 22:50:00,1.0,2.0,-0.0,-0.0,1.0,-0.0,5
11976,2020-04-06 22:50:00,-0.0,1.0,0.0,0.0,0.0,1.0,5
2890,2020-04-06 22:55:00,1.0,8.0,9.0,5.0,3.0,,5
2624,2020-04-06 23:25:00,5.0,0.0,8.0,6.0,8.0,,5
2658,2020-04-06 23:25:00,8.0,6.0,2.0,3.0,9.0,,5
2961,2020-04-06 23:40:00,5.0,6.0,0.0,2.0,4.0,,5
2898,2020-04-06 23:40:00,4.0,7.0,10.0,10.0,1.0,,5
2851,2020-04-06 23:50:00,5.0,1.0,10.0,4.0,7.0,,5
2894,2020-04-06 23:50:00,3.0,10.0,6.0,9.0,10.0,,5
2772,2020-04-07 00:05:00,9.0,10.0,10.0,0.0,5.0,,5
2583,2020-04-07 00:10:00,7.0,8.0,1.0,10.0,8.0,,5
2891,2020-04-07 00:20:00,2.0,10.0,2.0,7.0,10.0,1.0,5
2685,2020-04-07 00:30:00,7.0,8.0,2.0,5.0,1.0,,5
3001,2020-04-07 00:30:00,5.0,7.0,5.0,8.0,3.0,0.0,5
2728,2020-04-07 00:35:00,8.0,8.0,9.0,5.0,9.0,,5
2683,2020-04-07 00:45:00,7.0,1.0,6.0,10.0,9.0,,5
2754,2020-04-07 01:10:00,8.0,9.0,4.0,3.0,4.0,,5
2878,2020-04-07 01:10:00,4.0,9.0,10.0,5.0,8.0,0.0,5
2864,2020-04-07 01:15:00,10.0,10.0,8.0,1.0,4.0,,5
2773,2020-04-07 01:25:00,0.0,7.0,8.0,3.0,10.0,,5
2822,2020-04-07 02:50:00,7.0,8.0,1.0,5.0,5.0,,5
2860,2020-04-07 02:55:00,4.0,2.0,10.0,2.0,7.0,,5
11981,2020-04-07 03:25:00,0.0,2.0,-0.0,0.0,1.0,-0.0,5
2686,2020-04-07 03:40:00,1.0,0.0,4.0,10.0,4.0,0.0,5
2855,2020-04-07 03:55:00,3.0,9.0,5.0,10.0,5.0,,5
2726,2020-04-07 04:55:00,2.0,10.0,10.0,4.0,4.0,,5
2627,2020-04-07 05:05:00,10.0,9.0,7.0,5.0,0.0,,5
2873,2020-04-07 05:20:00,3.0,0.0,5.0,10.0,8.0,,5
2776,2020-04-07 05:30:00,7.0,4.0,6.0,2.0,3.0,,5
2640,2020-04-07 05:30:00,2.0,10.0,7.0,3.0,1.0,,5
2996,2020-04-07 05:30:00,10.0,6.0,9.0,9.0,0.0,,5
2803,2020-04-07 05:35:00,3.0,3.0,5.0,9.0,1.0,1.0,5
2659,2020-04-07 05:35:00,4.0,10.0,9.0,2.0,10.0,1.0,5
2775,2020-04-07 05:55:00,10.0,4.0,10.0,9.0,10.0,0.0,5
2959,2020-04-07 06:25:00,2.0,10.0,1.0,3.0,3.0,,5
2939,2020-04-07 06:30:00,3.0,7.0,0.0,3.0,2.0,,5
2938,2020-04-07 07:00:00,9.0,2.0,10.0,7.0,6.0,1.0,5
2587,2020-04-07 07:35:00,0.0,9.0,2.0,4.0,10.0,,5
3005,2020-04-07 07:50:00,1.0,0.0,1.0,8.0,8.0,,5
2820,2020-04-07 07:55:00,0.0,7.0,5.0,5.0,2.0,,5
2915,2020-04-07 08:00:00,3.0,1.0,3.0,1.0,6.0,,5
2740,2020-04-07 08:15:00,10.0,0.0,0.0,7.0,2.0,0.0,5
2695,2020-04-07 08:15:00,2.0,5.0,8.0,6.0,4.0,,5
2887,2020-04-07 08:30:00,4.0,1.0,5.0,9.0,4.0,,5
2607,2020-04-07 08:40:00,0.0,0.0,3.0,3.0,10.0,,5
2800,2020-04-07 08:50:00,10.0,6.0,0.0,6.0,10.0,,5
2712,2020-04-07 08:55:00,4.0,5.0,9.0,10.0,9.0,,5
2733,2020-04-07 09:10:00,9.0,1.0,5.0,2.0,5.0,,5
2660,2020-04-07 09:10:00,6.0,9.0,10.0,4.0,7.0,1.0,5
2852,2020-04-07 09:30:00,2.0,1.0,7.0,2.0,5.0,,5
2863,2020-04-07 10:05:00,3.0,0.0,8.0,10.0,0.0,,5
2688,2020-04-07 10:30:00,7.0,8.0,0.0,9.0,5.0,,5
2903,2020-04-07 10:50:00,8.0,8.0,1.0,6.0,3.0,,5
2835,2020-04-07 11:10:00,10.0,10.0,3.0,7.0,10.0,,5
2648,2020-04-07 12:20:00,7.0,7.0,0.0,2.0,7.0,,5
2866,2020-04-07 12:30:00,7.0,7.0,0.0,0.0,0.0,,5
2954,2020-04-07 12:50:00,4.0,0.0,6.0,10.0,1.0,,5
2610,2020-04-07 13:20:00,2.0,0.0,1.0,5.0,10.0,1.0,5
2581,2020-04-07 13:30:00,4.0,6.0,7.0,6.0,4.0,,5
2829,2020-04-07 13:40:00,4.0,8.0,10.0,10.0,10.0,,5
2743,2020-04-07 14:10:00,5.0,9.0,0.0,4.0,6.0,,5
2975,2020-04-07 14:20:00,6.0,10.0,7.0,2.0,7.0,,5
2970,2020-04-07 15:00:00,0.0,1.0,4.0,6.0,6.0,,5
2628,2020-04-07 15:00:00,8.0,5.0,4.0,4.0,0.0,,5
2859,2020-04-07 15:35:00,6.0,0.0,7.0,5.0,2.0,1.0,5
2786,2020-04-07 15:40:00,8.0,1.0,8.0,2.0,2.0,,5
2904,2020-04-07 15:45:00,7.0,2.0,3.0,1.0,7.0,,5
2664,2020-04-07 15:50:00,0.0,0.0,3.0,7.0,7.0,1.0,5
2651,2020-04-07 16:10:00,0.0,9.0,0.0,9.0,9.0,,5
2872,2020-04-07 16:10:00,6.0,10.0,0.0,5.0,1.0,,5
2897,2020-04-07 17:05:00,3.0,3.0,0.0,9.0,2.0,,5
2916,2020-04-07 17:10:00,1.0,10.0,4.0,2.0,9.0,,5
2858,2020-04-07 17:15:00,7.0,9.0,6.0,9.0,9.0,0.0,5
2616,2020-04-07 17:20:00,3.0,2.0,1.0,6.0,3.0,,5
2809,2020-04-07 17:40:00,4.0,8.0,10.0,2.0,5.0,,5
2981,2020-04-07 17:45:00,9.0,1.0,5.0,10.0,9.0,,5
2843,2020-04-07 17:50:00,2.0,3.0,10.0,6.0,3.0,,5
2650,2020-04-07 18:05:00,4.0,2.0,1.0,4.0,5.0,,5
2632,2020-04-07 18:30:00,0.0,10.0,1.0,1.0,10.0,,5
2691,2020-04-07 18:30:00,9.0,2.0,10.0,10.0,8.0,,5
2615,2020-04-07 18:30:00,4.0,10.0,8.0,9.0,7.0,,5
2794,2020-04-07 19:05:00,3.0,3.0,3.0,6.0,9.0,,5
2924,2020-04-07 19:05:00,1.0,0.0,6.0,10.0,4.0,,5
2888,2020-04-07 19:15:00,5.0,3.0,10.0,6.0,1.0,,5
2649,2020-04-07 19:35:00,6.0,8.0,8.0,4.0,3.0,,5
2992,2020-04-07 19:55:00,4.0,10.0,6.0,5.0,2.0,,5
2849,2020-04-07 20:25:00,8.0,10.0,4.0,5.0,1.0,,5
2609,2020-04-07 20:50:00,10.0,5.0,3.0,3.0,1.0,,5
2793,2020-04-07 20:55:00,9.0,8.0,5.0,6.0,2.0,,5
2913,2020-04-07 20:55:00,5.0,3.0,10.0,3.0,1.0,0.0,5
2952,2020-04-07 21:00:00,6.0,3.0,3.0,1.0,5.0,,5
2977,2020-04-07 21:40:00,5.0,10.0,7.0,1.0,1.0,,5
2782,2020-04-07 21:50:00,5.0,10.0,10.0,0.0,3.0,,5
2646,2020-04-07 22:30:00,2.0,7.0,0.0,8.0,0.0,,5
3003,2020-04-07 22:35:00,8.0,0.0,10.0,9.0,10.0,,5
2899,2020-04-07 22:35:00,0.0,7.0,10.0,3.0,6.0,,5
2742,2020-04-07 22:40:00,7.0,10.0,10.0,10.0,1.0,,5
2620,2020-04-07 22:55:00,10.0,2.0,8.0,1.0,1.0,,5
2694,2020-04-07 23:00:00,5.0,10.0,8.0,10.0,5.0,,5
2884,2020-04-07 23:00:00,8.0,1.0,5.0,8.0,5.0,,5
2846,2020-04-07 23:15:00,10.0,9.0,10.0,3.0,0.0,1.0,5
2710,2020-04-07 23:25:00,4.0,9.0,4.0,9.0,2.0,,5
2825,2020-04-07 23:35:00,3.0,6.0,8.0,2.0,9.0,0.0,5
2626,2020-04-07 23:40:00,4.0,7.0,9.0,10.0,4.0,0.0,5
2716,2020-04-07 23:45:00,6.0,7.0,0.0,3.0,1.0,,5
2623,2020-04-08 00:00:00,7.0,7.0,0.0,2.0,10.0,,5
2625,2020-04-08 00:05:00,8.0,4.0,7.0,3.0,10.0,,5
2781,2020-04-08 00:10:00,6.0,4.0,3.0,10.0,7.0,0.0,5
2771,2020-04-08 00:20:00,10.0,6.0,3.0,9.0,1.0,,5
2580,2020-04-08 00:25:00,9.0,2.0,6.0,6.0,6.0,0.0,5
2937,2020-04-08 00:30:00,6.0,4.0,1.0,10.0,8.0,0.0,5
2655,2020-04-08 01:45:00,9.0,2.0,7.0,0.0,9.0,1.0,5
2643,2020-04-08 02:05:00,6.0,2.0,4.0,10.0,4.0,,5
2796,2020-04-08 02:20:00,0.0,4.0,1.0,1.0,6.0,,5
2802,2020-04-08 02:30:00,3.0,1.0,0.0,8.0,9.0,,5
2862,2020-04-08 02:55:00,9.0,10.0,2.0,10.0,2.0,,5
2857,2020-04-08 03:10:00,7.0,10.0,1.0,6.0,7.0,,5
2735,2020-04-08 03:50:00,0.0,10.0,9.0,5.0,2.0,,5
3009,2020-04-08 04:05:00,0.0,6.0,3.0,10.0,4.0,,5
2642,2020-04-08 04:10:00,9.0,4.0,10.0,5.0,10.0,0.0,5
2804,2020-04-08 04:15:00,2.0,1.0,10.0,3.0,10.0,,5
2588,2020-04-08 04:20:00,4.0,4.0,3.0,5.0,8.0,,5
2657,2020-04-08 04:25:00,10.0,3.0,2.0,10.0,9.0,,5
2832,2020-04-08 04:50:00,5.0,10.0,10.0,3.0,5.0,,5
2663,2020-04-08 05:10:00,2.0,10.0,9.0,8.0,0.0,,5
2757,2020-04-08 05:10:00,10.0,5.0,8.0,10.0,9.0,,5
2895,2020-04-08 05:20:00,6.0,7.0,2.0,9.0,7.0,,5
2958,2020-04-08 05:30:00,0.0,0.0,2.0,6.0,1.0,0.0,5
2932,2020-04-08 05:45:00,1.0,5.0,9.0,5.0,4.0,,5
2764,2020-04-08 06:25:00,10.0,4.0,7.0,10.0,0.0,,5
2902,2020-04-08 06:25:00,3.0,7.0,6.0,1.0,9.0,,5
2824,2020-04-08 06:30:00,2.0,9.0,4.0,4.0,5.0,,5
3006,2020-04-08 06:40:00,8.0,8.0,2.0,9.0,0.0,0.0,5
2779,2020-04-08 07:50:00,1.0,10.0,6.0,7.0,4.0,,5
2940,2020-04-08 08:00:00,1.0,9.0,1.0,6.0,0.0,,5
2953,2020-04-08 08:10:00,10.0,4.0,2.0,6.0,10.0,0.0,5
2808,2020-04-08 08:20:00,2.0,7.0,6.0,7.0,2.0,,5
2730,2020-04-08 08:30:00,1.0,0.0,6.0,3.0,7.0,,5
24775,2020-04-08 08:35:00,3.0,6.0,3.0,0.0,2.0,-0.0,5
24728,2020-04-08 08:35:00,3.0,6.0,5.0,1.0,4.0,-0.0,5
24274,2020-04-08 08:35:00,4.0,6.0,5.0,1.0,3.0,1.0,5
24818,2020-04-08 08:35:00,4.0,6.0,3.0,0.0,4.0,1.0,5
2850,2020-04-08 08:35:00,0.0,0.0,6.0,9.0,7.0,,5
24817,2020-04-08 08:35:00,5.0,5.0,4.0,2.0,3.0,1.0,5
24665,2020-04-08 08:40:00,5.0,6.0,3.0,1.0,3.0,2.0,5
24467,2020-04-08 08:40:00,3.0,7.0,3.0,1.0,3.0,-0.0,5
24309,2020-04-08 08:40:00,5.0,6.0,4.0,1.0,4.0,-0.0,5
24301,2020-04-08 08:40:00,4.0,6.0,4.0,1.0,4.0,1.0,5
24447,2020-04-08 08:40:00,4.0,5.0,5.0,2.0,3.0,2.0,5
24344,2020-04-08 08:40:00,5.0,8.0,5.0,1.0,3.0,1.0,5
24441,2020-04-08 08:40:00,4.0,7.0,3.0,0.0,2.0,2.0,5
24619,2020-04-08 08:40:00,4.0,6.0,4.0,1.0,3.0,0.0,5
24293,2020-04-08 08:40:00,3.0,5.0,4.0,1.0,4.0,1.0,5
24440,2020-04-08 08:40:00,4.0,5.0,2.0,2.0,3.0,1.0,5
24742,2020-04-08 08:40:00,4.0,6.0,3.0,-0.0,3.0,1.0,5
24757,2020-04-08 08:40:00,4.0,7.0,5.0,1.0,4.0,1.0,5
24774,2020-04-08 08:40:00,4.0,6.0,3.0,2.0,2.0,2.0,5
24962,2020-04-08 08:40:00,6.0,6.0,3.0,2.0,3.0,1.0,5
