,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
10809,2020-04-06 07:10:00,6.0,10.0,1.0,,8.0,,19
10827,2020-04-06 07:30:00,6.0,6.0,3.0,,10.0,,19
10473,2020-04-06 07:30:00,4.0,7.0,5.0,,6.0,,19
10675,2020-04-06 07:30:00,10.0,4.0,2.0,,8.0,,19
10799,2020-04-06 07:50:00,6.0,9.0,0.0,,10.0,1.0,19
10717,2020-04-06 07:55:00,1.0,9.0,0.0,,5.0,,19
10886,2020-04-06 07:55:00,3.0,10.0,7.0,,5.0,,19
10872,2020-04-06 07:55:00,10.0,8.0,1.0,,4.0,0.0,19
10645,2020-04-06 08:45:00,9.0,1.0,8.0,,9.0,,19
10866,2020-04-06 08:50:00,8.0,3.0,8.0,,1.0,,19
10681,2020-04-06 09:00:00,2.0,3.0,3.0,,0.0,,19
10871,2020-04-06 09:15:00,4.0,6.0,10.0,,2.0,,19
10762,2020-04-06 09:15:00,10.0,10.0,6.0,,1.0,1.0,19
10707,2020-04-06 10:15:00,9.0,3.0,2.0,,1.0,,19
10501,2020-04-06 11:00:00,6.0,7.0,3.0,,7.0,,19
10824,2020-04-06 11:10:00,10.0,3.0,1.0,,6.0,,19
10495,2020-04-06 11:20:00,3.0,10.0,3.0,,2.0,,19
10699,2020-04-06 11:20:00,9.0,0.0,9.0,,7.0,,19
10730,2020-04-06 11:35:00,10.0,9.0,0.0,,3.0,,19
10722,2020-04-06 12:30:00,6.0,5.0,0.0,,0.0,,19
10575,2020-04-06 12:50:00,3.0,7.0,1.0,,1.0,,19
10517,2020-04-06 13:10:00,3.0,3.0,3.0,,10.0,,19
10453,2020-04-06 13:20:00,7.0,4.0,2.0,,10.0,,19
10465,2020-04-06 13:35:00,8.0,1.0,10.0,,2.0,,19
10804,2020-04-06 13:55:00,3.0,4.0,8.0,,3.0,,19
10552,2020-04-06 14:10:00,2.0,4.0,3.0,,9.0,,19
10642,2020-04-06 14:20:00,5.0,10.0,8.0,,10.0,,19
11488,2020-04-06 14:35:00,3.0,0.0,-0.0,,2.0,0.0,19
11505,2020-04-06 14:35:00,2.0,0.0,0.0,,2.0,1.0,19
11493,2020-04-06 14:40:00,2.0,0.0,-0.0,,3.0,1.0,19
11482,2020-04-06 14:40:00,3.0,-0.0,0.0,,2.0,-0.0,19
11490,2020-04-06 14:45:00,3.0,0.0,1.0,,3.0,-0.0,19
11485,2020-04-06 14:45:00,3.0,0.0,1.0,,4.0,0.0,19
11491,2020-04-06 14:45:00,3.0,1.0,0.0,,4.0,-0.0,19
11496,2020-04-06 14:50:00,3.0,0.0,0.0,,4.0,1.0,19
11498,2020-04-06 14:55:00,4.0,0.0,-0.0,,2.0,0.0,19
11495,2020-04-06 15:00:00,2.0,0.0,0.0,,3.0,1.0,19
11497,2020-04-06 15:10:00,3.0,0.0,-0.0,,4.0,1.0,19
11484,2020-04-06 15:10:00,4.0,0.0,0.0,,2.0,0.0,19
11487,2020-04-06 15:10:00,3.0,0.0,0.0,,2.0,0.0,19
10869,2020-04-06 15:15:00,4.0,10.0,7.0,,6.0,,19
10572,2020-04-06 15:15:00,9.0,3.0,10.0,,0.0,,19
10662,2020-04-06 15:15:00,9.0,8.0,3.0,,6.0,,19
11483,2020-04-06 15:20:00,3.0,0.0,0.0,,3.0,-0.0,19
10679,2020-04-06 15:25:00,10.0,8.0,7.0,,4.0,,19
10565,2020-04-06 15:30:00,7.0,2.0,9.0,,5.0,,19
11494,2020-04-06 15:35:00,3.0,1.0,1.0,,2.0,-0.0,19
10895,2020-04-06 15:35:00,8.0,6.0,2.0,,8.0,,19
11492,2020-04-06 15:40:00,3.0,1.0,0.0,,2.0,2.0,19
11500,2020-04-06 15:45:00,3.0,0.0,1.0,,3.0,-0.0,19
11478,2020-04-06 15:45:00,2.0,0.0,1.0,,3.0,0.0,19
10615,2020-04-06 15:50:00,9.0,1.0,5.0,,5.0,0.0,19
11486,2020-04-06 15:55:00,2.0,0.0,0.0,,2.0,1.0,19
11503,2020-04-06 16:00:00,2.0,0.0,0.0,,3.0,2.0,19
13503,2020-04-06 16:00:00,3.0,-0.0,0.0,,2.0,0.0,19
13574,2020-04-06 16:00:00,4.0,-0.0,-0.0,,5.0,-0.0,19
13460,2020-04-06 16:05:00,3.0,-0.0,0.0,,2.0,-0.0,19
13492,2020-04-06 16:05:00,4.0,0.0,1.0,,3.0,0.0,19
13508,2020-04-06 16:05:00,3.0,-0.0,0.0,,3.0,-0.0,19
11499,2020-04-06 16:05:00,2.0,1.0,0.0,,4.0,2.0,19
13573,2020-04-06 16:05:00,3.0,1.0,-0.0,,3.0,-0.0,19
11479,2020-04-06 16:10:00,2.0,0.0,-0.0,,3.0,1.0,19
13538,2020-04-06 16:10:00,5.0,0.0,0.0,,3.0,-0.0,19
13469,2020-04-06 16:10:00,3.0,0.0,0.0,,3.0,0.0,19
11501,2020-04-06 16:10:00,3.0,-0.0,0.0,,4.0,0.0,19
13546,2020-04-06 16:10:00,3.0,0.0,0.0,,2.0,-0.0,19
13467,2020-04-06 16:10:00,3.0,0.0,1.0,,3.0,0.0,19
13483,2020-04-06 16:10:00,3.0,-0.0,1.0,,2.0,0.0,19
13462,2020-04-06 16:15:00,3.0,-0.0,-0.0,,2.0,-0.0,19
13471,2020-04-06 16:15:00,3.0,-0.0,1.0,,3.0,1.0,19
10733,2020-04-06 16:15:00,6.0,3.0,4.0,,8.0,,19
13565,2020-04-06 16:15:00,3.0,-0.0,0.0,1.0,3.0,-0.0,19
13468,2020-04-06 16:15:00,3.0,0.0,0.0,,3.0,1.0,19
13531,2020-04-06 16:15:00,4.0,-0.0,0.0,,3.0,0.0,19
13522,2020-04-06 16:15:00,3.0,1.0,1.0,,4.0,0.0,19
13567,2020-04-06 16:15:00,3.0,0.0,0.0,,3.0,0.0,19
13561,2020-04-06 16:15:00,4.0,0.0,0.0,,3.0,0.0,19
13534,2020-04-06 16:20:00,3.0,2.0,0.0,,3.0,-0.0,19
13568,2020-04-06 16:20:00,3.0,1.0,1.0,,4.0,1.0,19
13557,2020-04-06 16:20:00,2.0,0.0,-0.0,,3.0,0.0,19
13572,2020-04-06 16:20:00,4.0,0.0,0.0,,4.0,0.0,19
13548,2020-04-06 16:20:00,5.0,-0.0,1.0,,2.0,-0.0,19
11480,2020-04-06 16:20:00,4.0,0.0,1.0,,3.0,-0.0,19
13476,2020-04-06 16:20:00,2.0,0.0,1.0,,3.0,-0.0,19
13528,2020-04-06 16:25:00,3.0,1.0,0.0,,3.0,0.0,19
13544,2020-04-06 16:25:00,4.0,0.0,0.0,,4.0,-0.0,19
13556,2020-04-06 16:25:00,3.0,0.0,0.0,,3.0,1.0,19
13552,2020-04-06 16:25:00,3.0,0.0,-0.0,,2.0,1.0,19
13513,2020-04-06 16:25:00,3.0,0.0,-0.0,,3.0,1.0,19
11481,2020-04-06 16:25:00,3.0,0.0,1.0,,3.0,0.0,19
10839,2020-04-06 16:25:00,10.0,9.0,2.0,,6.0,,19
13563,2020-04-06 16:25:00,3.0,-0.0,0.0,,3.0,-0.0,19
13539,2020-04-06 16:30:00,2.0,0.0,-0.0,,3.0,0.0,19
10901,2020-04-06 16:30:00,2.0,10.0,3.0,,6.0,,19
13464,2020-04-06 16:30:00,2.0,0.0,-0.0,,4.0,-0.0,19
13533,2020-04-06 16:30:00,3.0,2.0,0.0,,2.0,0.0,19
13494,2020-04-06 16:30:00,3.0,-0.0,-0.0,,4.0,0.0,19
13500,2020-04-06 16:30:00,3.0,0.0,0.0,,3.0,-0.0,19
13474,2020-04-06 16:30:00,2.0,-0.0,0.0,,1.0,-0.0,19
10666,2020-04-06 16:35:00,3.0,10.0,2.0,,6.0,,19
13559,2020-04-06 16:35:00,4.0,0.0,1.0,,4.0,1.0,19
13485,2020-04-06 16:35:00,2.0,1.0,-0.0,,3.0,0.0,19
13527,2020-04-06 16:35:00,3.0,-0.0,1.0,,3.0,1.0,19
13537,2020-04-06 16:35:00,3.0,0.0,-0.0,,4.0,0.0,19
13472,2020-04-06 16:35:00,3.0,0.0,0.0,,3.0,0.0,19
13510,2020-04-06 16:35:00,3.0,0.0,0.0,,3.0,0.0,19
13463,2020-04-06 16:35:00,2.0,-0.0,0.0,,2.0,1.0,19
10875,2020-04-06 16:35:00,1.0,10.0,0.0,,10.0,1.0,19
13529,2020-04-06 16:40:00,3.0,1.0,0.0,,3.0,0.0,19
13571,2020-04-06 16:40:00,3.0,0.0,2.0,,2.0,-0.0,19
10897,2020-04-06 16:40:00,10.0,5.0,4.0,,7.0,,19
13493,2020-04-06 16:40:00,3.0,-0.0,0.0,,4.0,1.0,19
13514,2020-04-06 16:45:00,2.0,0.0,0.0,,3.0,-0.0,19
13505,2020-04-06 16:45:00,4.0,0.0,0.0,,3.0,0.0,19
13569,2020-04-06 16:45:00,4.0,0.0,0.0,,3.0,1.0,19
13540,2020-04-06 16:45:00,5.0,1.0,0.0,,4.0,0.0,19
13532,2020-04-06 16:45:00,3.0,1.0,1.0,,2.0,-0.0,19
13520,2020-04-06 16:45:00,3.0,-0.0,0.0,,5.0,0.0,19
13515,2020-04-06 16:45:00,3.0,0.0,-0.0,,2.0,1.0,19
13553,2020-04-06 16:50:00,3.0,0.0,0.0,,2.0,0.0,19
13501,2020-04-06 16:50:00,2.0,-0.0,0.0,,2.0,-0.0,19
13555,2020-04-06 16:50:00,3.0,0.0,1.0,,3.0,-0.0,19
13562,2020-04-06 16:55:00,3.0,1.0,0.0,,3.0,-0.0,19
10502,2020-04-06 16:55:00,6.0,2.0,1.0,9.0,9.0,,19
13506,2020-04-06 16:55:00,4.0,0.0,-0.0,,3.0,1.0,19
13511,2020-04-06 17:00:00,4.0,0.0,-0.0,,3.0,0.0,19
13551,2020-04-06 17:00:00,3.0,0.0,0.0,,2.0,1.0,19
13484,2020-04-06 17:00:00,4.0,-0.0,0.0,,3.0,0.0,19
13490,2020-04-06 17:00:00,3.0,-0.0,-0.0,,3.0,-0.0,19
13524,2020-04-06 17:00:00,4.0,1.0,0.0,,3.0,-0.0,19
10440,2020-04-06 17:00:00,2.0,7.0,3.0,,8.0,,19
13504,2020-04-06 17:00:00,3.0,1.0,0.0,,3.0,1.0,19
13487,2020-04-06 17:00:00,3.0,0.0,1.0,,2.0,0.0,19
13473,2020-04-06 17:05:00,2.0,-0.0,-0.0,,3.0,1.0,19
11504,2020-04-06 17:05:00,2.0,0.0,-0.0,,4.0,1.0,19
13482,2020-04-06 17:05:00,3.0,0.0,-0.0,,4.0,0.0,19
13502,2020-04-06 17:05:00,3.0,0.0,1.0,,3.0,0.0,19
13512,2020-04-06 17:05:00,4.0,1.0,0.0,,2.0,0.0,19
13554,2020-04-06 17:05:00,2.0,-0.0,0.0,,3.0,-0.0,19
10581,2020-04-06 17:10:00,7.0,10.0,10.0,,10.0,,19
10673,2020-04-06 17:10:00,8.0,10.0,9.0,3.0,4.0,0.0,19
13530,2020-04-06 17:10:00,3.0,1.0,0.0,,4.0,0.0,19
13570,2020-04-06 17:15:00,4.0,-0.0,0.0,,2.0,0.0,19
13535,2020-04-06 17:15:00,4.0,0.0,0.0,,2.0,,19
13523,2020-04-06 17:15:00,3.0,-0.0,0.0,,4.0,0.0,19
13575,2020-04-06 17:15:00,2.0,0.0,0.0,,4.0,0.0,19
11489,2020-04-06 17:15:00,3.0,0.0,1.0,,4.0,1.0,19
13549,2020-04-06 17:20:00,2.0,2.0,-0.0,,3.0,0.0,19
13542,2020-04-06 17:20:00,3.0,1.0,1.0,,1.0,1.0,19
10559,2020-04-06 17:20:00,1.0,10.0,1.0,,1.0,,19
13477,2020-04-06 17:20:00,3.0,0.0,0.0,,3.0,0.0,19
13466,2020-04-06 17:20:00,3.0,1.0,1.0,,3.0,1.0,19
13470,2020-04-06 17:20:00,3.0,-0.0,-0.0,,3.0,-0.0,19
11506,2020-04-06 17:25:00,3.0,0.0,0.0,,3.0,0.0,19
13498,2020-04-06 17:25:00,3.0,-0.0,-0.0,,3.0,0.0,19
13521,2020-04-06 17:30:00,3.0,1.0,-0.0,,3.0,,19
13488,2020-04-06 17:30:00,4.0,0.0,1.0,,3.0,0.0,19
13489,2020-04-06 17:30:00,3.0,1.0,0.0,,4.0,1.0,19
13491,2020-04-06 17:30:00,3.0,0.0,0.0,,3.0,0.0,19
10697,2020-04-06 17:30:00,7.0,7.0,1.0,,9.0,0.0,19
10725,2020-04-06 17:35:00,5.0,10.0,6.0,,4.0,,19
10711,2020-04-06 17:35:00,6.0,2.0,10.0,,1.0,,19
13564,2020-04-06 17:35:00,3.0,2.0,0.0,,3.0,0.0,19
13497,2020-04-06 17:35:00,2.0,0.0,0.0,,2.0,1.0,19
13543,2020-04-06 17:40:00,3.0,0.0,1.0,,3.0,0.0,19
13481,2020-04-06 17:45:00,3.0,0.0,1.0,,1.0,0.0,19
13566,2020-04-06 17:45:00,3.0,-0.0,-0.0,,4.0,-0.0,19
13550,2020-04-06 17:45:00,3.0,1.0,0.0,0.0,2.0,1.0,19
13495,2020-04-06 17:50:00,2.0,0.0,0.0,,2.0,-0.0,19
13461,2020-04-06 17:50:00,4.0,0.0,-0.0,,3.0,1.0,19
13509,2020-04-06 18:10:00,3.0,0.0,1.0,,3.0,0.0,19
13507,2020-04-06 18:15:00,4.0,1.0,-0.0,8.0,4.0,0.0,19
13519,2020-04-06 18:25:00,3.0,0.0,0.0,,4.0,0.0,19
10736,2020-04-06 18:25:00,4.0,1.0,9.0,,3.0,,19
13516,2020-04-06 18:25:00,2.0,-0.0,0.0,,4.0,0.0,19
13475,2020-04-06 18:30:00,4.0,-0.0,0.0,,3.0,0.0,19
13465,2020-04-06 18:40:00,3.0,0.0,0.0,,3.0,0.0,19
11502,2020-04-06 18:40:00,2.0,0.0,0.0,,3.0,0.0,19
10752,2020-04-06 18:40:00,2.0,9.0,0.0,,4.0,,19
13478,2020-04-06 18:40:00,1.0,0.0,0.0,,4.0,0.0,19
13480,2020-04-06 18:45:00,2.0,-0.0,-0.0,,3.0,1.0,19
13486,2020-04-06 18:50:00,3.0,0.0,0.0,,3.0,0.0,19
10597,2020-04-06 18:50:00,9.0,5.0,2.0,,5.0,,19
10746,2020-04-06 18:55:00,10.0,0.0,4.0,,10.0,,19
10653,2020-04-06 18:55:00,2.0,1.0,9.0,,7.0,,19
13541,2020-04-06 19:00:00,3.0,0.0,-0.0,,4.0,0.0,19
13525,2020-04-06 19:05:00,4.0,-0.0,0.0,,2.0,0.0,19
13536,2020-04-06 19:05:00,4.0,1.0,-0.0,,3.0,0.0,19
10660,2020-04-06 19:10:00,4.0,0.0,7.0,,7.0,,19
13526,2020-04-06 19:15:00,3.0,0.0,-0.0,,4.0,0.0,19
10836,2020-04-06 19:15:00,4.0,2.0,10.0,,3.0,,19
13479,2020-04-06 19:25:00,3.0,-0.0,-0.0,,3.0,-0.0,19
10892,2020-04-06 19:35:00,6.0,10.0,1.0,,6.0,0.0,19
13545,2020-04-06 19:40:00,1.0,-0.0,0.0,,2.0,1.0,19
13517,2020-04-06 19:45:00,2.0,0.0,1.0,,3.0,0.0,19
10631,2020-04-06 19:55:00,10.0,10.0,7.0,,7.0,,19
13558,2020-04-06 20:00:00,3.0,-0.0,-0.0,,3.0,0.0,19
13547,2020-04-06 20:00:00,4.0,1.0,0.0,,3.0,0.0,19
13518,2020-04-06 20:00:00,4.0,-0.0,0.0,,3.0,0.0,19
13499,2020-04-06 20:00:00,3.0,1.0,0.0,,2.0,1.0,19
13560,2020-04-06 20:10:00,2.0,0.0,0.0,,4.0,1.0,19
13496,2020-04-06 20:45:00,2.0,0.0,1.0,,3.0,-0.0,19
10639,2020-04-06 20:55:00,9.0,8.0,4.0,,9.0,1.0,19
10558,2020-04-06 21:15:00,2.0,8.0,2.0,,4.0,,19
10771,2020-04-06 21:15:00,10.0,0.0,10.0,,10.0,1.0,19
10729,2020-04-06 21:25:00,7.0,0.0,8.0,,8.0,,19
10844,2020-04-06 22:55:00,4.0,4.0,7.0,,7.0,,19
10539,2020-04-06 22:55:00,3.0,4.0,10.0,,2.0,,19
10556,2020-04-06 23:15:00,0.0,0.0,10.0,,10.0,,19
10652,2020-04-06 23:20:00,10.0,4.0,7.0,,10.0,,19
10646,2020-04-06 23:20:00,0.0,9.0,9.0,5.0,6.0,0.0,19
10550,2020-04-06 23:40:00,2.0,4.0,6.0,,7.0,,19
10806,2020-04-07 00:05:00,0.0,8.0,1.0,,0.0,,19
10618,2020-04-07 00:05:00,9.0,10.0,5.0,,1.0,,19
10870,2020-04-07 00:10:00,2.0,8.0,1.0,,10.0,,19
10553,2020-04-07 00:15:00,3.0,0.0,5.0,,10.0,,19
10503,2020-04-07 00:45:00,3.0,6.0,1.0,,4.0,1.0,19
10661,2020-04-07 00:55:00,9.0,7.0,3.0,,10.0,0.0,19
10577,2020-04-07 00:55:00,9.0,0.0,5.0,,1.0,,19
10617,2020-04-07 00:55:00,10.0,9.0,9.0,,5.0,,19
10813,2020-04-07 01:10:00,4.0,7.0,0.0,,0.0,,19
10807,2020-04-07 01:25:00,4.0,5.0,7.0,,2.0,,19
10441,2020-04-07 01:45:00,8.0,0.0,2.0,,7.0,,19
10614,2020-04-07 01:55:00,3.0,5.0,8.0,,2.0,,19
10788,2020-04-07 02:10:00,6.0,0.0,7.0,,5.0,,19
10821,2020-04-07 02:40:00,2.0,8.0,4.0,,0.0,,19
10888,2020-04-07 02:45:00,5.0,0.0,7.0,,4.0,,19
10734,2020-04-07 02:50:00,1.0,9.0,2.0,,5.0,,19
10470,2020-04-07 02:50:00,10.0,10.0,10.0,,5.0,,19
10893,2020-04-07 03:10:00,0.0,4.0,0.0,,7.0,,19
10719,2020-04-07 03:20:00,3.0,10.0,10.0,,4.0,,19
10694,2020-04-07 03:20:00,6.0,4.0,8.0,,8.0,,19
10732,2020-04-07 03:25:00,10.0,10.0,8.0,,3.0,,19
10542,2020-04-07 03:25:00,4.0,3.0,9.0,,9.0,,19
10491,2020-04-07 04:05:00,8.0,4.0,3.0,,6.0,,19
10458,2020-04-07 04:05:00,3.0,8.0,3.0,,1.0,,19
10507,2020-04-07 04:35:00,8.0,8.0,1.0,,4.0,,19
10695,2020-04-07 05:00:00,10.0,4.0,7.0,,8.0,1.0,19
10610,2020-04-07 05:10:00,0.0,3.0,8.0,,4.0,,19
10568,2020-04-07 05:30:00,10.0,3.0,4.0,,7.0,,19
10760,2020-04-07 05:40:00,0.0,5.0,7.0,,3.0,,19
10612,2020-04-07 06:25:00,10.0,8.0,6.0,,10.0,,19
10506,2020-04-07 06:25:00,2.0,6.0,7.0,,0.0,,19
10792,2020-04-07 06:30:00,1.0,2.0,6.0,,4.0,,19
10686,2020-04-07 06:55:00,2.0,10.0,10.0,,3.0,,19
10525,2020-04-07 06:55:00,3.0,0.0,6.0,,1.0,,19
10467,2020-04-07 06:55:00,1.0,6.0,1.0,,8.0,,19
10858,2020-04-07 07:00:00,5.0,2.0,2.0,,3.0,,19
10599,2020-04-07 07:05:00,10.0,0.0,5.0,,5.0,,19
10769,2020-04-07 07:05:00,0.0,10.0,7.0,,10.0,,19
10587,2020-04-07 07:10:00,10.0,10.0,1.0,,5.0,,19
10438,2020-04-07 07:35:00,4.0,9.0,6.0,,0.0,1.0,19
10712,2020-04-07 07:50:00,2.0,3.0,0.0,,1.0,,19
10740,2020-04-07 08:20:00,0.0,10.0,5.0,,0.0,0.0,19
10837,2020-04-07 08:40:00,0.0,8.0,6.0,,10.0,,19
10674,2020-04-07 08:45:00,9.0,2.0,10.0,,0.0,,19
10499,2020-04-07 08:45:00,7.0,2.0,0.0,,8.0,,19
10677,2020-04-07 08:50:00,8.0,4.0,9.0,,2.0,,19
10743,2020-04-07 08:55:00,8.0,9.0,10.0,,8.0,,19
10800,2020-04-07 08:55:00,0.0,4.0,6.0,,8.0,,19
10466,2020-04-07 09:30:00,7.0,7.0,10.0,,2.0,,19
10460,2020-04-07 09:30:00,10.0,9.0,9.0,,6.0,,19
10704,2020-04-07 09:30:00,6.0,2.0,10.0,,4.0,,19
10468,2020-04-07 09:45:00,10.0,5.0,3.0,4.0,8.0,,19
10898,2020-04-07 09:45:00,8.0,3.0,10.0,,7.0,,19
10885,2020-04-07 09:55:00,7.0,9.0,3.0,,3.0,,19
10791,2020-04-07 10:00:00,10.0,5.0,7.0,,5.0,,19
10500,2020-04-07 10:00:00,10.0,6.0,8.0,,8.0,1.0,19
10528,2020-04-07 10:05:00,3.0,0.0,0.0,,4.0,,19
10516,2020-04-07 10:40:00,6.0,3.0,6.0,,1.0,,19
10883,2020-04-07 10:45:00,2.0,8.0,9.0,,6.0,,19
10823,2020-04-07 10:50:00,5.0,1.0,10.0,,2.0,,19
10684,2020-04-07 10:50:00,9.0,5.0,5.0,,7.0,,19
10486,2020-04-07 10:55:00,7.0,10.0,7.0,,10.0,,19
10656,2020-04-07 11:05:00,2.0,6.0,7.0,,8.0,,19
10859,2020-04-07 11:15:00,10.0,1.0,2.0,,4.0,,19
10489,2020-04-07 11:15:00,4.0,0.0,6.0,,5.0,0.0,19
10576,2020-04-07 11:15:00,9.0,2.0,8.0,,3.0,,19
10504,2020-04-07 11:35:00,0.0,10.0,9.0,,10.0,,19
10863,2020-04-07 11:35:00,7.0,8.0,9.0,,0.0,,19
10847,2020-04-07 11:55:00,1.0,6.0,10.0,,4.0,0.0,19
10765,2020-04-07 12:55:00,0.0,1.0,10.0,,6.0,,19
10622,2020-04-07 13:05:00,10.0,9.0,4.0,,5.0,,19
10515,2020-04-07 13:15:00,2.0,9.0,9.0,,10.0,,19
10446,2020-04-07 13:20:00,7.0,7.0,0.0,,4.0,,19
10854,2020-04-07 13:20:00,9.0,7.0,0.0,,6.0,,19
10464,2020-04-07 13:30:00,2.0,1.0,10.0,,10.0,1.0,19
10613,2020-04-07 13:50:00,9.0,10.0,10.0,,6.0,0.0,19
10749,2020-04-07 14:00:00,3.0,7.0,4.0,,9.0,,19
10787,2020-04-07 14:05:00,0.0,5.0,3.0,,6.0,,19
10789,2020-04-07 15:00:00,9.0,7.0,1.0,,9.0,,19
10459,2020-04-07 15:10:00,10.0,7.0,1.0,,4.0,,19
10479,2020-04-07 15:30:00,10.0,6.0,3.0,,5.0,,19
10541,2020-04-07 15:45:00,9.0,5.0,0.0,,10.0,,19
10890,2020-04-07 16:00:00,3.0,0.0,10.0,,4.0,1.0,19
10840,2020-04-07 16:05:00,8.0,4.0,9.0,,8.0,1.0,19
10509,2020-04-07 16:05:00,10.0,1.0,4.0,,3.0,,19
10590,2020-04-07 16:25:00,3.0,4.0,9.0,,6.0,,19
10689,2020-04-07 16:30:00,5.0,7.0,8.0,,7.0,,19
10531,2020-04-07 16:35:00,2.0,10.0,2.0,,10.0,,19
10785,2020-04-07 16:40:00,8.0,10.0,2.0,,5.0,1.0,19
10826,2020-04-07 16:40:00,10.0,3.0,5.0,,10.0,,19
10691,2020-04-07 16:40:00,1.0,8.0,9.0,,10.0,,19
10786,2020-04-07 16:55:00,8.0,8.0,3.0,,0.0,,19
10616,2020-04-07 18:10:00,9.0,10.0,5.0,,6.0,,19
10811,2020-04-07 18:25:00,6.0,5.0,4.0,,5.0,1.0,19
10678,2020-04-07 18:30:00,9.0,0.0,6.0,,5.0,,19
10551,2020-04-07 18:40:00,3.0,5.0,3.0,,9.0,,19
10772,2020-04-07 18:45:00,0.0,4.0,3.0,,8.0,,19
10497,2020-04-07 19:15:00,5.0,3.0,1.0,,5.0,0.0,19
10884,2020-04-07 19:25:00,0.0,7.0,4.0,,1.0,,19
10435,2020-04-07 19:50:00,10.0,10.0,2.0,,0.0,,19
10511,2020-04-07 20:05:00,3.0,3.0,8.0,,8.0,,19
10701,2020-04-07 20:05:00,10.0,10.0,7.0,,1.0,,19
10793,2020-04-07 20:30:00,0.0,0.0,10.0,,6.0,0.0,19
10838,2020-04-07 20:40:00,3.0,6.0,6.0,,5.0,,19
10728,2020-04-07 20:50:00,10.0,0.0,9.0,,10.0,,19
10766,2020-04-07 21:05:00,9.0,10.0,10.0,,6.0,,19
10574,2020-04-07 21:50:00,0.0,4.0,6.0,,1.0,,19
10891,2020-04-07 22:10:00,10.0,9.0,9.0,,10.0,1.0,19
10794,2020-04-07 22:10:00,2.0,4.0,7.0,,1.0,,19
10606,2020-04-07 22:25:00,9.0,9.0,8.0,,4.0,,19
10637,2020-04-07 22:30:00,7.0,9.0,2.0,,5.0,,19
10498,2020-04-07 22:40:00,6.0,5.0,5.0,,4.0,,19
10831,2020-04-07 22:40:00,7.0,4.0,7.0,,1.0,,19
10820,2020-04-07 23:45:00,6.0,1.0,2.0,,10.0,,19
10487,2020-04-08 00:05:00,4.0,6.0,10.0,,2.0,,19
10889,2020-04-08 00:05:00,6.0,10.0,10.0,,0.0,,19
10534,2020-04-08 00:05:00,0.0,10.0,5.0,,8.0,0.0,19
10436,2020-04-08 00:05:00,5.0,4.0,6.0,,10.0,,19
10848,2020-04-08 00:40:00,0.0,0.0,7.0,,0.0,,19
10880,2020-04-08 01:00:00,2.0,1.0,8.0,,7.0,,19
10688,2020-04-08 01:05:00,8.0,3.0,5.0,,5.0,,19
10529,2020-04-08 01:10:00,5.0,0.0,8.0,,2.0,,19
10611,2020-04-08 01:40:00,8.0,7.0,0.0,,6.0,,19
10526,2020-04-08 01:45:00,10.0,6.0,6.0,,0.0,1.0,19
10669,2020-04-08 01:45:00,4.0,9.0,7.0,,5.0,1.0,19
10663,2020-04-08 02:00:00,9.0,5.0,9.0,,0.0,1.0,19
10659,2020-04-08 02:05:00,4.0,7.0,10.0,,1.0,0.0,19
10877,2020-04-08 02:15:00,10.0,5.0,1.0,,5.0,,19
