,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
4928,2020-04-06 06:00:00,8.0,8.0,3.0,,4.0,,8
4587,2020-04-06 06:05:00,0.0,9.0,6.0,,3.0,0.0,8
5361,2020-04-06 06:10:00,0.0,10.0,6.0,,7.0,,8
5205,2020-04-06 06:10:00,10.0,4.0,6.0,,8.0,,8
4818,2020-04-06 06:10:00,6.0,7.0,5.0,,8.0,,8
5121,2020-04-06 06:15:00,10.0,1.0,7.0,,5.0,,8
4929,2020-04-06 06:20:00,7.0,4.0,7.0,,1.0,,8
5132,2020-04-06 06:35:00,4.0,3.0,10.0,,10.0,,8
5128,2020-04-06 06:35:00,5.0,8.0,4.0,,7.0,,8
4864,2020-04-06 06:45:00,2.0,4.0,10.0,,2.0,,8
5063,2020-04-06 06:50:00,1.0,8.0,5.0,,6.0,0.0,8
4584,2020-04-06 06:55:00,8.0,8.0,1.0,,5.0,,8
4803,2020-04-06 07:00:00,7.0,7.0,3.0,,6.0,,8
4558,2020-04-06 07:05:00,0.0,6.0,5.0,,1.0,,8
5095,2020-04-06 07:05:00,5.0,8.0,9.0,,4.0,,8
4811,2020-04-06 07:10:00,9.0,5.0,10.0,,8.0,,8
5147,2020-04-06 07:10:00,2.0,8.0,9.0,,1.0,,8
5341,2020-04-06 07:15:00,1.0,3.0,3.0,,1.0,,8
5010,2020-04-06 07:20:00,4.0,6.0,1.0,,10.0,,8
5264,2020-04-06 07:30:00,8.0,4.0,5.0,,1.0,,8
4672,2020-04-06 07:40:00,6.0,6.0,9.0,,6.0,,8
4312,2020-04-06 07:45:00,8.0,8.0,5.0,,2.0,,8
4460,2020-04-06 07:45:00,1.0,8.0,8.0,,9.0,,8
5040,2020-04-06 08:00:00,6.0,10.0,2.0,,4.0,,8
4602,2020-04-06 08:05:00,10.0,3.0,10.0,,7.0,,8
4583,2020-04-06 08:05:00,5.0,5.0,2.0,,5.0,,8
5307,2020-04-06 08:05:00,10.0,10.0,2.0,,10.0,,8
4434,2020-04-06 08:10:00,8.0,10.0,10.0,,10.0,,8
4730,2020-04-06 08:25:00,0.0,10.0,10.0,,1.0,,8
5065,2020-04-06 08:30:00,0.0,1.0,10.0,,0.0,0.0,8
5302,2020-04-06 08:35:00,5.0,6.0,0.0,,1.0,,8
4511,2020-04-06 08:40:00,2.0,2.0,1.0,,0.0,0.0,8
4824,2020-04-06 08:45:00,3.0,4.0,10.0,,1.0,,8
5368,2020-04-06 08:45:00,2.0,10.0,10.0,,5.0,,8
4497,2020-04-06 08:55:00,4.0,10.0,3.0,,3.0,,8
4509,2020-04-06 09:05:00,0.0,2.0,9.0,,6.0,,8
5086,2020-04-06 09:15:00,2.0,4.0,10.0,,7.0,,8
4349,2020-04-06 09:15:00,9.0,7.0,7.0,,2.0,,8
4959,2020-04-06 09:30:00,0.0,7.0,2.0,,2.0,,8
4612,2020-04-06 09:35:00,1.0,9.0,7.0,,2.0,0.0,8
5312,2020-04-06 09:35:00,2.0,4.0,9.0,,7.0,,8
4868,2020-04-06 09:45:00,7.0,10.0,10.0,,0.0,,8
4682,2020-04-06 09:50:00,9.0,9.0,2.0,,5.0,,8
4522,2020-04-06 10:00:00,7.0,7.0,1.0,,4.0,,8
4708,2020-04-06 10:10:00,9.0,5.0,2.0,,8.0,0.0,8
4498,2020-04-06 10:20:00,4.0,8.0,10.0,,10.0,,8
4822,2020-04-06 10:25:00,3.0,2.0,8.0,1.0,9.0,,8
4903,2020-04-06 10:40:00,7.0,3.0,1.0,,1.0,,8
4651,2020-04-06 10:45:00,2.0,7.0,7.0,,9.0,,8
5142,2020-04-06 11:00:00,6.0,9.0,9.0,,3.0,,8
4419,2020-04-06 11:05:00,2.0,10.0,5.0,,7.0,1.0,8
4919,2020-04-06 11:20:00,7.0,4.0,2.0,,9.0,,8
5012,2020-04-06 11:20:00,4.0,3.0,10.0,,3.0,1.0,8
4849,2020-04-06 11:30:00,0.0,6.0,2.0,,10.0,1.0,8
4471,2020-04-06 11:35:00,3.0,8.0,8.0,,6.0,,8
4546,2020-04-06 11:40:00,2.0,3.0,1.0,,9.0,1.0,8
4603,2020-04-06 11:40:00,2.0,0.0,4.0,,8.0,1.0,8
4983,2020-04-06 11:45:00,5.0,10.0,1.0,,6.0,,8
5330,2020-04-06 11:50:00,10.0,4.0,9.0,,0.0,,8
4507,2020-04-06 11:50:00,6.0,10.0,8.0,,4.0,0.0,8
4705,2020-04-06 12:00:00,10.0,1.0,2.0,,10.0,,8
5168,2020-04-06 12:05:00,0.0,10.0,2.0,,3.0,,8
4348,2020-04-06 12:05:00,9.0,1.0,9.0,,10.0,,8
4474,2020-04-06 12:10:00,8.0,5.0,4.0,,0.0,,8
4496,2020-04-06 12:10:00,5.0,2.0,3.0,,8.0,,8
5230,2020-04-06 12:15:00,0.0,10.0,4.0,,5.0,1.0,8
4490,2020-04-06 12:15:00,1.0,0.0,10.0,,3.0,,8
5154,2020-04-06 12:20:00,2.0,7.0,3.0,,4.0,,8
4733,2020-04-06 12:20:00,10.0,7.0,5.0,,4.0,,8
4622,2020-04-06 12:25:00,2.0,10.0,0.0,,9.0,,8
4790,2020-04-06 12:25:00,1.0,6.0,3.0,,10.0,,8
5206,2020-04-06 12:25:00,4.0,0.0,1.0,,2.0,,8
4454,2020-04-06 12:30:00,3.0,8.0,5.0,,6.0,,8
4453,2020-04-06 12:35:00,9.0,9.0,3.0,,0.0,,8
5340,2020-04-06 12:35:00,10.0,4.0,3.0,,6.0,,8
4397,2020-04-06 12:40:00,7.0,4.0,1.0,,10.0,,8
5339,2020-04-06 12:40:00,10.0,5.0,8.0,,7.0,,8
4619,2020-04-06 12:45:00,7.0,10.0,5.0,,10.0,,8
4974,2020-04-06 12:50:00,8.0,6.0,4.0,,6.0,,8
4945,2020-04-06 13:00:00,7.0,8.0,2.0,,10.0,0.0,8
4806,2020-04-06 13:10:00,8.0,0.0,3.0,,10.0,,8
4606,2020-04-06 13:15:00,4.0,6.0,2.0,,6.0,,8
4508,2020-04-06 13:20:00,4.0,0.0,4.0,,10.0,,8
4901,2020-04-06 13:20:00,4.0,8.0,2.0,,4.0,,8
5153,2020-04-06 13:25:00,10.0,4.0,5.0,,6.0,,8
4319,2020-04-06 13:35:00,0.0,10.0,3.0,,6.0,,8
5171,2020-04-06 13:35:00,2.0,3.0,9.0,,10.0,1.0,8
5071,2020-04-06 13:35:00,1.0,8.0,0.0,,9.0,,8
4390,2020-04-06 13:35:00,5.0,3.0,8.0,,5.0,,8
5117,2020-04-06 13:35:00,4.0,4.0,6.0,,3.0,,8
4413,2020-04-06 13:35:00,0.0,8.0,5.0,,0.0,0.0,8
4408,2020-04-06 13:40:00,9.0,1.0,1.0,,1.0,,8
5187,2020-04-06 13:40:00,2.0,9.0,2.0,,6.0,,8
4567,2020-04-06 13:50:00,0.0,0.0,9.0,,4.0,,8
5221,2020-04-06 13:55:00,4.0,1.0,1.0,,6.0,,8
5356,2020-04-06 13:55:00,3.0,5.0,2.0,,4.0,1.0,8
5026,2020-04-06 14:10:00,10.0,7.0,2.0,,1.0,,8
4958,2020-04-06 14:20:00,10.0,4.0,3.0,,6.0,0.0,8
5191,2020-04-06 14:30:00,6.0,6.0,6.0,,2.0,0.0,8
4846,2020-04-06 14:30:00,4.0,1.0,7.0,,0.0,,8
11226,2020-04-06 14:35:00,-0.0,0.0,2.0,,4.0,0.0,8
5210,2020-04-06 14:35:00,2.0,5.0,6.0,,1.0,,8
11175,2020-04-06 14:35:00,0.0,1.0,2.0,,4.0,0.0,8
4758,2020-04-06 14:35:00,5.0,6.0,3.0,,7.0,,8
11169,2020-04-06 14:35:00,2.0,1.0,3.0,,3.0,0.0,8
11193,2020-04-06 14:35:00,0.0,0.0,2.0,,3.0,-0.0,8
11190,2020-04-06 14:35:00,0.0,-0.0,1.0,,3.0,0.0,8
11170,2020-04-06 14:40:00,1.0,1.0,1.0,,4.0,-0.0,8
11165,2020-04-06 14:40:00,-0.0,0.0,2.0,,4.0,2.0,8
11205,2020-04-06 14:45:00,-0.0,0.0,0.0,,3.0,-0.0,8
11184,2020-04-06 14:45:00,0.0,-0.0,3.0,,3.0,0.0,8
11185,2020-04-06 14:50:00,-0.0,1.0,2.0,,2.0,0.0,8
11234,2020-04-06 14:50:00,0.0,0.0,2.0,,3.0,0.0,8
11230,2020-04-06 14:50:00,-0.0,0.0,2.0,,3.0,1.0,8
4686,2020-04-06 14:50:00,1.0,8.0,10.0,,1.0,,8
11178,2020-04-06 14:50:00,0.0,1.0,2.0,,3.0,-0.0,8
11182,2020-04-06 14:55:00,0.0,-0.0,2.0,,2.0,0.0,8
11215,2020-04-06 14:55:00,0.0,-0.0,2.0,,3.0,0.0,8
11229,2020-04-06 14:55:00,0.0,-0.0,1.0,,3.0,-0.0,8
11196,2020-04-06 14:55:00,0.0,0.0,2.0,,2.0,0.0,8
5131,2020-04-06 14:55:00,6.0,1.0,10.0,,4.0,,8
11194,2020-04-06 15:00:00,1.0,1.0,1.0,,3.0,0.0,8
11171,2020-04-06 15:00:00,1.0,1.0,1.0,,2.0,-0.0,8
11195,2020-04-06 15:05:00,0.0,1.0,2.0,,5.0,-0.0,8
11212,2020-04-06 15:05:00,0.0,0.0,2.0,,2.0,1.0,8
11210,2020-04-06 15:05:00,0.0,0.0,2.0,,3.0,-0.0,8
11223,2020-04-06 15:05:00,-0.0,-0.0,2.0,,5.0,0.0,8
11160,2020-04-06 15:05:00,0.0,-0.0,2.0,,2.0,-0.0,8
11167,2020-04-06 15:10:00,-0.0,2.0,2.0,,4.0,0.0,8
4807,2020-04-06 15:10:00,0.0,3.0,3.0,,8.0,,8
4814,2020-04-06 15:10:00,1.0,6.0,10.0,,10.0,,8
11217,2020-04-06 15:15:00,0.0,-0.0,1.0,,2.0,0.0,8
11168,2020-04-06 15:15:00,0.0,-0.0,2.0,,3.0,0.0,8
11166,2020-04-06 15:15:00,0.0,0.0,3.0,,4.0,0.0,8
4320,2020-04-06 15:20:00,10.0,2.0,8.0,,10.0,,8
11192,2020-04-06 15:20:00,0.0,0.0,2.0,,2.0,-0.0,8
11207,2020-04-06 15:20:00,0.0,0.0,3.0,,3.0,1.0,8
5343,2020-04-06 15:25:00,10.0,10.0,2.0,,7.0,,8
5229,2020-04-06 15:25:00,10.0,7.0,2.0,,8.0,,8
11164,2020-04-06 15:25:00,1.0,-0.0,2.0,,3.0,0.0,8
11187,2020-04-06 15:25:00,0.0,-0.0,2.0,,3.0,0.0,8
5165,2020-04-06 15:25:00,5.0,1.0,4.0,,4.0,1.0,8
11213,2020-04-06 15:25:00,0.0,0.0,1.0,,3.0,0.0,8
11219,2020-04-06 15:30:00,1.0,-0.0,2.0,,3.0,0.0,8
11200,2020-04-06 15:30:00,2.0,0.0,2.0,7.0,4.0,-0.0,8
11198,2020-04-06 15:30:00,0.0,0.0,2.0,,3.0,0.0,8
11186,2020-04-06 15:30:00,-0.0,-0.0,3.0,,3.0,0.0,8
11202,2020-04-06 15:40:00,1.0,0.0,2.0,,3.0,1.0,8
4548,2020-04-06 15:40:00,6.0,2.0,5.0,,6.0,,8
11222,2020-04-06 15:40:00,-0.0,1.0,2.0,,3.0,1.0,8
11183,2020-04-06 15:40:00,0.0,-0.0,2.0,,2.0,0.0,8
4836,2020-04-06 15:40:00,3.0,10.0,6.0,,6.0,,8
11231,2020-04-06 15:40:00,0.0,-0.0,3.0,,3.0,-0.0,8
11235,2020-04-06 15:45:00,1.0,-0.0,2.0,,2.0,1.0,8
11227,2020-04-06 15:45:00,0.0,0.0,2.0,,2.0,-0.0,8
11191,2020-04-06 15:45:00,0.0,0.0,3.0,,2.0,0.0,8
11188,2020-04-06 15:45:00,1.0,0.0,1.0,,4.0,0.0,8
11201,2020-04-06 15:50:00,0.0,-0.0,2.0,,3.0,0.0,8
11206,2020-04-06 15:50:00,1.0,0.0,1.0,,3.0,0.0,8
4689,2020-04-06 15:55:00,9.0,4.0,7.0,,10.0,,8
11203,2020-04-06 15:55:00,1.0,1.0,1.0,,3.0,-0.0,8
4681,2020-04-06 15:55:00,3.0,5.0,0.0,,5.0,,8
12362,2020-04-06 16:00:00,1.0,1.0,2.0,,3.0,-0.0,8
12436,2020-04-06 16:00:00,-0.0,0.0,2.0,,4.0,-0.0,8
12276,2020-04-06 16:00:00,-0.0,0.0,1.0,,3.0,1.0,8
12324,2020-04-06 16:00:00,-0.0,-0.0,1.0,,4.0,1.0,8
12254,2020-04-06 16:00:00,0.0,2.0,3.0,,3.0,0.0,8
12259,2020-04-06 16:00:00,0.0,0.0,3.0,,2.0,1.0,8
11233,2020-04-06 16:00:00,-0.0,0.0,2.0,,3.0,0.0,8
11232,2020-04-06 16:00:00,0.0,-0.0,3.0,,3.0,-0.0,8
12318,2020-04-06 16:00:00,1.0,0.0,3.0,,3.0,0.0,8
12389,2020-04-06 16:00:00,-0.0,1.0,2.0,,4.0,0.0,8
11174,2020-04-06 16:00:00,0.0,0.0,3.0,,4.0,0.0,8
12218,2020-04-06 16:05:00,0.0,-0.0,3.0,,2.0,0.0,8
12243,2020-04-06 16:05:00,1.0,-0.0,1.0,,3.0,0.0,8
12326,2020-04-06 16:05:00,0.0,-0.0,2.0,,3.0,-0.0,8
12395,2020-04-06 16:05:00,0.0,1.0,3.0,,3.0,-0.0,8
12337,2020-04-06 16:05:00,0.0,1.0,2.0,,2.0,0.0,8
12241,2020-04-06 16:05:00,0.0,0.0,1.0,,3.0,,8
12505,2020-04-06 16:05:00,-0.0,0.0,2.0,,2.0,0.0,8
12303,2020-04-06 16:05:00,-0.0,0.0,3.0,,2.0,0.0,8
12327,2020-04-06 16:05:00,1.0,0.0,2.0,,3.0,1.0,8
12280,2020-04-06 16:05:00,0.0,0.0,2.0,,3.0,0.0,8
12427,2020-04-06 16:05:00,-0.0,0.0,2.0,,2.0,0.0,8
12334,2020-04-06 16:05:00,-0.0,1.0,1.0,,2.0,1.0,8
12451,2020-04-06 16:05:00,0.0,0.0,2.0,,3.0,1.0,8
12450,2020-04-06 16:05:00,1.0,0.0,2.0,,2.0,1.0,8
12350,2020-04-06 16:05:00,1.0,1.0,2.0,,4.0,0.0,8
12361,2020-04-06 16:05:00,1.0,-0.0,2.0,,2.0,0.0,8
11220,2020-04-06 16:05:00,1.0,0.0,2.0,,2.0,-0.0,8
12509,2020-04-06 16:05:00,-0.0,1.0,2.0,,4.0,0.0,8
12486,2020-04-06 16:05:00,0.0,-0.0,2.0,,5.0,-0.0,8
12330,2020-04-06 16:05:00,1.0,-0.0,3.0,,3.0,1.0,8
12462,2020-04-06 16:05:00,1.0,0.0,1.0,,3.0,0.0,8
12429,2020-04-06 16:05:00,-0.0,0.0,1.0,,3.0,-0.0,8
12478,2020-04-06 16:05:00,1.0,-0.0,3.0,,4.0,0.0,8
12246,2020-04-06 16:10:00,-0.0,0.0,2.0,,4.0,1.0,8
12300,2020-04-06 16:10:00,0.0,-0.0,1.0,,4.0,0.0,8
12475,2020-04-06 16:10:00,1.0,0.0,2.0,,3.0,-0.0,8
12325,2020-04-06 16:10:00,0.0,-0.0,1.0,,2.0,1.0,8
12253,2020-04-06 16:10:00,0.0,1.0,2.0,,3.0,1.0,8
12288,2020-04-06 16:10:00,2.0,0.0,2.0,,3.0,0.0,8
12437,2020-04-06 16:10:00,-0.0,-0.0,2.0,,4.0,0.0,8
12438,2020-04-06 16:10:00,0.0,-0.0,1.0,,3.0,0.0,8
12225,2020-04-06 16:10:00,0.0,0.0,2.0,,2.0,0.0,8
11218,2020-04-06 16:10:00,0.0,-0.0,2.0,,4.0,1.0,8
12309,2020-04-06 16:10:00,-0.0,0.0,1.0,,3.0,0.0,8
4877,2020-04-06 16:10:00,10.0,10.0,0.0,,1.0,,8
12406,2020-04-06 16:10:00,-0.0,0.0,2.0,,3.0,-0.0,8
12421,2020-04-06 16:15:00,1.0,0.0,2.0,,3.0,0.0,8
12369,2020-04-06 16:15:00,0.0,-0.0,2.0,,2.0,1.0,8
12397,2020-04-06 16:15:00,1.0,-0.0,1.0,,3.0,0.0,8
12376,2020-04-06 16:15:00,1.0,1.0,1.0,,2.0,0.0,8
12271,2020-04-06 16:15:00,-0.0,0.0,2.0,,4.0,0.0,8
12294,2020-04-06 16:15:00,-0.0,0.0,2.0,,3.0,0.0,8
12380,2020-04-06 16:15:00,0.0,1.0,3.0,,4.0,0.0,8
12232,2020-04-06 16:15:00,0.0,1.0,1.0,,3.0,0.0,8
12247,2020-04-06 16:15:00,1.0,1.0,2.0,,2.0,0.0,8
12328,2020-04-06 16:15:00,0.0,0.0,2.0,,4.0,0.0,8
12314,2020-04-06 16:15:00,0.0,0.0,2.0,,4.0,1.0,8
12354,2020-04-06 16:15:00,1.0,0.0,1.0,,4.0,1.0,8
12252,2020-04-06 16:15:00,1.0,1.0,2.0,,4.0,1.0,8
12445,2020-04-06 16:15:00,1.0,1.0,2.0,,3.0,-0.0,8
12231,2020-04-06 16:15:00,0.0,0.0,2.0,,4.0,0.0,8
12504,2020-04-06 16:15:00,0.0,0.0,1.0,,3.0,1.0,8
11172,2020-04-06 16:15:00,-0.0,1.0,1.0,,1.0,0.0,8
12510,2020-04-06 16:15:00,0.0,0.0,2.0,,3.0,-0.0,8
12423,2020-04-06 16:20:00,0.0,1.0,1.0,,4.0,0.0,8
5007,2020-04-06 16:20:00,8.0,10.0,3.0,,1.0,,8
12359,2020-04-06 16:20:00,-0.0,1.0,2.0,,3.0,-0.0,8
12339,2020-04-06 16:20:00,0.0,1.0,3.0,,3.0,0.0,8
12270,2020-04-06 16:20:00,1.0,0.0,2.0,,2.0,-0.0,8
12401,2020-04-06 16:20:00,-0.0,0.0,3.0,,2.0,-0.0,8
11216,2020-04-06 16:20:00,1.0,-0.0,2.0,,3.0,0.0,8
5114,2020-04-06 16:20:00,2.0,10.0,2.0,,10.0,,8
12373,2020-04-06 16:20:00,0.0,-0.0,1.0,,3.0,1.0,8
11181,2020-04-06 16:20:00,0.0,1.0,2.0,,2.0,0.0,8
12348,2020-04-06 16:20:00,0.0,1.0,2.0,,3.0,0.0,8
12447,2020-04-06 16:20:00,-0.0,-0.0,2.0,,2.0,-0.0,8
12315,2020-04-06 16:20:00,0.0,0.0,1.0,,3.0,-0.0,8
12391,2020-04-06 16:20:00,0.0,0.0,3.0,,4.0,1.0,8
12236,2020-04-06 16:20:00,0.0,-0.0,2.0,,3.0,0.0,8
12244,2020-04-06 16:20:00,0.0,-0.0,2.0,,4.0,0.0,8
12230,2020-04-06 16:20:00,0.0,-0.0,1.0,,2.0,1.0,8
12312,2020-04-06 16:20:00,0.0,-0.0,3.0,,3.0,-0.0,8
12226,2020-04-06 16:25:00,0.0,1.0,1.0,,3.0,-0.0,8
12251,2020-04-06 16:25:00,-0.0,1.0,3.0,,3.0,1.0,8
12491,2020-04-06 16:25:00,0.0,1.0,3.0,,2.0,-0.0,8
12488,2020-04-06 16:25:00,1.0,0.0,1.0,,3.0,0.0,8
12279,2020-04-06 16:25:00,0.0,1.0,1.0,,4.0,0.0,8
12476,2020-04-06 16:25:00,0.0,0.0,3.0,,2.0,-0.0,8
12469,2020-04-06 16:25:00,0.0,0.0,1.0,,3.0,0.0,8
12464,2020-04-06 16:25:00,1.0,-0.0,3.0,,3.0,-0.0,8
12378,2020-04-06 16:25:00,0.0,1.0,2.0,,3.0,0.0,8
12460,2020-04-06 16:25:00,1.0,-0.0,3.0,,2.0,,8
11162,2020-04-06 16:25:00,-0.0,0.0,2.0,,2.0,1.0,8
12503,2020-04-06 16:25:00,0.0,1.0,2.0,,3.0,0.0,8
12403,2020-04-06 16:25:00,0.0,0.0,2.0,,2.0,1.0,8
11179,2020-04-06 16:25:00,0.0,1.0,2.0,,3.0,0.0,8
12257,2020-04-06 16:25:00,-0.0,0.0,3.0,,2.0,0.0,8
12234,2020-04-06 16:25:00,1.0,-0.0,3.0,,3.0,0.0,8
12347,2020-04-06 16:25:00,-0.0,1.0,0.0,,4.0,0.0,8
12210,2020-04-06 16:25:00,1.0,-0.0,3.0,,2.0,1.0,8
12356,2020-04-06 16:30:00,-0.0,1.0,2.0,,4.0,0.0,8
11173,2020-04-06 16:30:00,0.0,-0.0,2.0,,3.0,0.0,8
12368,2020-04-06 16:30:00,0.0,1.0,2.0,,2.0,-0.0,8
12425,2020-04-06 16:30:00,0.0,0.0,3.0,,3.0,0.0,8
12307,2020-04-06 16:30:00,-0.0,1.0,1.0,,3.0,-0.0,8
12290,2020-04-06 16:30:00,2.0,0.0,2.0,,3.0,0.0,8
12384,2020-04-06 16:30:00,-0.0,1.0,1.0,,3.0,0.0,8
12483,2020-04-06 16:30:00,-0.0,0.0,1.0,,4.0,0.0,8
12480,2020-04-06 16:30:00,0.0,0.0,2.0,,3.0,-0.0,8
12258,2020-04-06 16:30:00,0.0,0.0,3.0,,3.0,0.0,8
12323,2020-04-06 16:30:00,0.0,0.0,1.0,,4.0,-0.0,8
12418,2020-04-06 16:30:00,0.0,0.0,3.0,,4.0,-0.0,8
11159,2020-04-06 16:30:00,0.0,0.0,3.0,,3.0,0.0,8
12346,2020-04-06 16:30:00,0.0,-0.0,2.0,,3.0,0.0,8
12297,2020-04-06 16:30:00,0.0,-0.0,2.0,,2.0,1.0,8
12400,2020-04-06 16:30:00,-0.0,1.0,1.0,,3.0,0.0,8
12299,2020-04-06 16:30:00,0.0,0.0,3.0,,4.0,0.0,8
12320,2020-04-06 16:30:00,-0.0,-0.0,2.0,,2.0,-0.0,8
12385,2020-04-06 16:35:00,0.0,0.0,2.0,,4.0,-0.0,8
12335,2020-04-06 16:35:00,1.0,-0.0,1.0,,2.0,1.0,8
5067,2020-04-06 16:35:00,7.0,8.0,6.0,,10.0,,8
12286,2020-04-06 16:35:00,0.0,0.0,2.0,,3.0,-0.0,8
12417,2020-04-06 16:35:00,0.0,0.0,2.0,,3.0,1.0,8
12428,2020-04-06 16:35:00,1.0,1.0,1.0,,3.0,0.0,8
12415,2020-04-06 16:35:00,0.0,0.0,2.0,,3.0,-0.0,8
12434,2020-04-06 16:35:00,-0.0,0.0,1.0,,3.0,0.0,8
12414,2020-04-06 16:35:00,1.0,0.0,2.0,,3.0,0.0,8
12412,2020-04-06 16:35:00,-0.0,0.0,2.0,,3.0,0.0,8
12410,2020-04-06 16:35:00,0.0,0.0,2.0,,2.0,1.0,8
12500,2020-04-06 16:35:00,1.0,1.0,1.0,,2.0,1.0,8
11228,2020-04-06 16:35:00,1.0,-0.0,2.0,,4.0,1.0,8
12266,2020-04-06 16:35:00,-0.0,1.0,2.0,,3.0,0.0,8
12268,2020-04-06 16:35:00,0.0,0.0,1.0,,3.0,1.0,8
