,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
13340,2020-04-06 16:00:00,0.0,-0.0,1.0,0.0,-0.0,-0.0,16
13347,2020-04-06 16:05:00,0.0,0.0,1.0,0.0,0.0,0.0,16
13349,2020-04-06 16:05:00,0.0,1.0,0.0,-0.0,0.0,0.0,16
13317,2020-04-06 16:05:00,0.0,0.0,1.0,0.0,-0.0,0.0,16
13350,2020-04-06 16:10:00,-0.0,-0.0,1.0,0.0,0.0,-0.0,16
13313,2020-04-06 16:10:00,0.0,-0.0,1.0,-0.0,0.0,0.0,16
13364,2020-04-06 16:10:00,0.0,0.0,1.0,0.0,1.0,-0.0,16
13307,2020-04-06 16:10:00,-0.0,0.0,0.0,0.0,-0.0,0.0,16
13326,2020-04-06 16:10:00,0.0,1.0,1.0,0.0,-0.0,0.0,16
13333,2020-04-06 16:15:00,-0.0,0.0,1.0,2.0,1.0,-0.0,16
13332,2020-04-06 16:15:00,0.0,0.0,1.0,0.0,0.0,0.0,16
11455,2020-04-06 16:15:00,0.0,0.0,1.0,-0.0,1.0,-0.0,16
9653,2020-04-06 16:15:00,1.0,1.0,8.0,7.0,4.0,,16
13309,2020-04-06 16:20:00,-0.0,0.0,0.0,0.0,0.0,0.0,16
13327,2020-04-06 16:20:00,-0.0,0.0,0.0,-0.0,-0.0,0.0,16
13318,2020-04-06 16:20:00,0.0,0.0,1.0,1.0,-0.0,1.0,16
13339,2020-04-06 16:20:00,1.0,0.0,-0.0,0.0,0.0,1.0,16
13337,2020-04-06 16:20:00,-0.0,2.0,1.0,0.0,0.0,,16
13354,2020-04-06 16:25:00,1.0,0.0,1.0,0.0,0.0,-0.0,16
13334,2020-04-06 16:30:00,0.0,1.0,2.0,-0.0,0.0,0.0,16
13314,2020-04-06 16:35:00,-0.0,0.0,1.0,1.0,-0.0,1.0,16
13361,2020-04-06 16:35:00,0.0,0.0,1.0,0.0,0.0,0.0,16
11445,2020-04-06 16:35:00,0.0,0.0,1.0,1.0,0.0,-0.0,16
11444,2020-04-06 16:40:00,-0.0,0.0,2.0,0.0,0.0,1.0,16
13346,2020-04-06 16:40:00,0.0,0.0,1.0,0.0,-0.0,-0.0,16
13329,2020-04-06 16:40:00,1.0,0.0,2.0,0.0,0.0,1.0,16
13366,2020-04-06 16:45:00,0.0,1.0,1.0,-0.0,1.0,0.0,16
13357,2020-04-06 16:50:00,0.0,0.0,0.0,0.0,0.0,0.0,16
13351,2020-04-06 16:55:00,0.0,0.0,1.0,0.0,1.0,1.0,16
13355,2020-04-06 16:55:00,0.0,-0.0,2.0,-0.0,0.0,-0.0,16
9564,2020-04-06 16:55:00,4.0,6.0,1.0,5.0,6.0,,16
13342,2020-04-06 16:55:00,1.0,1.0,-0.0,0.0,0.0,-0.0,16
13365,2020-04-06 16:55:00,0.0,1.0,1.0,-0.0,1.0,-0.0,16
13321,2020-04-06 17:00:00,1.0,1.0,1.0,1.0,1.0,0.0,16
13308,2020-04-06 17:00:00,2.0,0.0,3.0,-0.0,1.0,0.0,16
13310,2020-04-06 17:00:00,-0.0,0.0,2.0,0.0,-0.0,0.0,16
13311,2020-04-06 17:00:00,1.0,0.0,1.0,1.0,-0.0,1.0,16
13363,2020-04-06 17:00:00,2.0,0.0,2.0,1.0,0.0,-0.0,16
9663,2020-04-06 17:05:00,2.0,7.0,10.0,1.0,9.0,,16
13360,2020-04-06 17:05:00,0.0,0.0,0.0,1.0,0.0,-0.0,16
13320,2020-04-06 17:05:00,0.0,1.0,1.0,0.0,0.0,-0.0,16
13322,2020-04-06 17:10:00,0.0,0.0,2.0,-0.0,0.0,0.0,16
13325,2020-04-06 17:10:00,0.0,1.0,1.0,-0.0,0.0,1.0,16
13315,2020-04-06 17:10:00,-0.0,0.0,1.0,0.0,0.0,0.0,16
9364,2020-04-06 17:10:00,9.0,9.0,3.0,0.0,4.0,,16
13344,2020-04-06 17:15:00,-0.0,0.0,2.0,0.0,0.0,0.0,16
13312,2020-04-06 17:20:00,0.0,1.0,1.0,0.0,-0.0,0.0,16
13323,2020-04-06 17:20:00,1.0,-0.0,2.0,0.0,0.0,0.0,16
13345,2020-04-06 17:20:00,-0.0,0.0,2.0,-0.0,-0.0,1.0,16
13335,2020-04-06 17:30:00,1.0,0.0,1.0,-0.0,-0.0,1.0,16
9713,2020-04-06 17:30:00,10.0,6.0,4.0,10.0,7.0,,16
13331,2020-04-06 17:30:00,0.0,1.0,0.0,-0.0,0.0,0.0,16
13330,2020-04-06 17:30:00,0.0,1.0,2.0,-0.0,0.0,-0.0,16
13348,2020-04-06 17:40:00,-0.0,1.0,1.0,1.0,-0.0,0.0,16
13358,2020-04-06 17:40:00,-0.0,0.0,0.0,0.0,0.0,-0.0,16
9342,2020-04-06 17:40:00,7.0,6.0,7.0,7.0,3.0,,16
11453,2020-04-06 17:45:00,0.0,1.0,0.0,0.0,0.0,0.0,16
13316,2020-04-06 17:45:00,-0.0,0.0,2.0,0.0,-0.0,0.0,16
9568,2020-04-06 17:50:00,9.0,5.0,9.0,9.0,10.0,,16
13319,2020-04-06 17:50:00,0.0,-0.0,1.0,0.0,0.0,0.0,16
13324,2020-04-06 17:55:00,0.0,1.0,1.0,0.0,0.0,0.0,16
9762,2020-04-06 17:55:00,6.0,6.0,8.0,10.0,9.0,1.0,16
13362,2020-04-06 18:00:00,0.0,0.0,1.0,0.0,0.0,0.0,16
13336,2020-04-06 18:00:00,-0.0,-0.0,0.0,-0.0,1.0,-0.0,16
13338,2020-04-06 18:05:00,-0.0,-0.0,2.0,0.0,0.0,1.0,16
9514,2020-04-06 18:15:00,6.0,8.0,8.0,10.0,1.0,,16
9538,2020-04-06 18:25:00,2.0,0.0,3.0,10.0,3.0,,16
9566,2020-04-06 18:30:00,7.0,0.0,1.0,7.0,4.0,,16
13356,2020-04-06 18:35:00,0.0,1.0,0.0,0.0,0.0,0.0,16
9369,2020-04-06 18:50:00,2.0,8.0,5.0,3.0,2.0,,16
9472,2020-04-06 18:55:00,2.0,4.0,10.0,2.0,9.0,,16
9461,2020-04-06 18:55:00,3.0,8.0,0.0,10.0,10.0,0.0,16
11448,2020-04-06 19:00:00,0.0,-0.0,1.0,0.0,0.0,0.0,16
13352,2020-04-06 19:05:00,-0.0,1.0,1.0,0.0,0.0,,16
13328,2020-04-06 19:15:00,0.0,0.0,0.0,-0.0,0.0,1.0,16
13359,2020-04-06 19:20:00,1.0,0.0,0.0,1.0,-0.0,1.0,16
13343,2020-04-06 19:20:00,0.0,-0.0,-0.0,0.0,1.0,0.0,16
13341,2020-04-06 19:25:00,-0.0,1.0,-0.0,0.0,-0.0,-0.0,16
9306,2020-04-06 19:30:00,6.0,7.0,5.0,0.0,7.0,,16
9781,2020-04-06 19:55:00,3.0,9.0,0.0,1.0,3.0,,16
9320,2020-04-06 20:00:00,5.0,8.0,3.0,3.0,8.0,,16
11446,2020-04-06 20:05:00,-0.0,0.0,0.0,-0.0,0.0,-0.0,16
13353,2020-04-06 20:15:00,0.0,-0.0,1.0,0.0,-0.0,1.0,16
11454,2020-04-06 20:20:00,-0.0,0.0,0.0,-0.0,1.0,0.0,16
9602,2020-04-06 20:35:00,10.0,10.0,3.0,4.0,0.0,,16
9345,2020-04-06 20:40:00,4.0,2.0,0.0,3.0,10.0,,16
9632,2020-04-06 20:45:00,10.0,0.0,1.0,7.0,7.0,,16
9497,2020-04-06 20:45:00,7.0,8.0,8.0,10.0,2.0,,16
9349,2020-04-06 20:55:00,7.0,6.0,7.0,5.0,10.0,,16
9395,2020-04-06 21:30:00,1.0,6.0,10.0,4.0,3.0,,16
9365,2020-04-06 21:40:00,10.0,10.0,6.0,4.0,9.0,,16
9411,2020-04-06 22:15:00,7.0,6.0,10.0,2.0,10.0,0.0,16
9716,2020-04-06 22:35:00,1.0,1.0,3.0,1.0,7.0,,16
9445,2020-04-06 22:35:00,6.0,7.0,4.0,2.0,5.0,,16
9660,2020-04-06 22:40:00,4.0,9.0,2.0,9.0,8.0,,16
9683,2020-04-06 22:40:00,10.0,6.0,2.0,1.0,5.0,,16
9546,2020-04-06 22:50:00,0.0,6.0,4.0,1.0,3.0,,16
9344,2020-04-06 23:00:00,3.0,2.0,10.0,10.0,5.0,,16
9718,2020-04-06 23:20:00,0.0,0.0,9.0,9.0,9.0,,16
9588,2020-04-06 23:30:00,7.0,8.0,4.0,1.0,10.0,,16
9404,2020-04-06 23:30:00,2.0,9.0,10.0,8.0,8.0,,16
9528,2020-04-07 00:05:00,5.0,7.0,0.0,4.0,4.0,,16
9747,2020-04-07 00:25:00,9.0,9.0,7.0,3.0,9.0,,16
9458,2020-04-07 00:50:00,0.0,8.0,2.0,0.0,1.0,,16
9702,2020-04-07 00:55:00,0.0,10.0,8.0,5.0,3.0,,16
9541,2020-04-07 01:05:00,4.0,5.0,7.0,3.0,2.0,,16
9677,2020-04-07 01:05:00,3.0,10.0,6.0,5.0,7.0,,16
9611,2020-04-07 01:15:00,3.0,3.0,1.0,3.0,2.0,,16
9634,2020-04-07 01:45:00,10.0,7.0,10.0,9.0,6.0,,16
9684,2020-04-07 02:10:00,7.0,10.0,8.0,7.0,7.0,,16
9654,2020-04-07 02:20:00,6.0,2.0,8.0,9.0,1.0,,16
9626,2020-04-07 02:45:00,9.0,6.0,5.0,5.0,5.0,,16
9559,2020-04-07 02:55:00,3.0,10.0,6.0,2.0,9.0,,16
9688,2020-04-07 03:15:00,10.0,3.0,8.0,6.0,7.0,,16
9455,2020-04-07 03:25:00,0.0,3.0,7.0,2.0,8.0,,16
9531,2020-04-07 03:35:00,10.0,2.0,2.0,3.0,7.0,,16
9426,2020-04-07 03:40:00,10.0,8.0,7.0,9.0,9.0,1.0,16
9422,2020-04-07 04:15:00,8.0,7.0,3.0,6.0,4.0,,16
9394,2020-04-07 04:15:00,10.0,8.0,3.0,4.0,7.0,,16
9398,2020-04-07 04:45:00,4.0,0.0,7.0,0.0,10.0,,16
9721,2020-04-07 05:30:00,5.0,1.0,9.0,8.0,6.0,1.0,16
9313,2020-04-07 05:35:00,3.0,2.0,2.0,6.0,10.0,,16
9556,2020-04-07 05:55:00,8.0,7.0,1.0,10.0,4.0,,16
9489,2020-04-07 06:00:00,8.0,10.0,7.0,4.0,7.0,,16
9738,2020-04-07 06:05:00,9.0,9.0,10.0,0.0,8.0,,16
9352,2020-04-07 06:10:00,0.0,3.0,10.0,10.0,3.0,,16
9357,2020-04-07 06:15:00,8.0,1.0,9.0,3.0,2.0,,16
9473,2020-04-07 06:40:00,2.0,0.0,1.0,0.0,2.0,,16
9636,2020-04-07 06:40:00,6.0,7.0,8.0,10.0,8.0,,16
9604,2020-04-07 07:05:00,0.0,6.0,10.0,7.0,8.0,0.0,16
9453,2020-04-07 07:10:00,10.0,10.0,10.0,0.0,3.0,,16
9438,2020-04-07 07:30:00,7.0,1.0,4.0,0.0,6.0,,16
9511,2020-04-07 07:30:00,0.0,4.0,0.0,7.0,5.0,,16
9376,2020-04-07 07:35:00,1.0,3.0,10.0,5.0,10.0,,16
9622,2020-04-07 08:15:00,8.0,3.0,10.0,4.0,9.0,,16
9433,2020-04-07 08:20:00,4.0,8.0,10.0,9.0,0.0,,16
9510,2020-04-07 08:30:00,5.0,10.0,8.0,8.0,8.0,,16
9428,2020-04-07 08:40:00,0.0,10.0,2.0,10.0,3.0,,16
9392,2020-04-07 08:50:00,7.0,6.0,6.0,4.0,5.0,,16
9584,2020-04-07 09:00:00,5.0,8.0,8.0,2.0,10.0,,16
9456,2020-04-07 09:15:00,6.0,8.0,5.0,1.0,10.0,,16
9500,2020-04-07 09:55:00,7.0,7.0,10.0,4.0,9.0,,16
9413,2020-04-07 10:05:00,4.0,5.0,4.0,6.0,3.0,,16
9616,2020-04-07 11:25:00,1.0,10.0,5.0,4.0,4.0,1.0,16
9743,2020-04-07 11:30:00,9.0,10.0,5.0,0.0,3.0,,16
9468,2020-04-07 11:35:00,3.0,4.0,6.0,3.0,4.0,,16
9465,2020-04-07 11:50:00,2.0,1.0,10.0,2.0,3.0,,16
9784,2020-04-07 12:10:00,5.0,3.0,5.0,10.0,8.0,,16
9548,2020-04-07 12:10:00,9.0,7.0,3.0,9.0,4.0,,16
9592,2020-04-07 12:20:00,10.0,10.0,10.0,3.0,10.0,,16
9434,2020-04-07 12:30:00,0.0,10.0,2.0,4.0,10.0,,16
9737,2020-04-07 12:55:00,0.0,10.0,1.0,10.0,1.0,,16
9380,2020-04-07 12:55:00,5.0,5.0,3.0,7.0,3.0,,16
9575,2020-04-07 13:10:00,5.0,9.0,2.0,10.0,2.0,,16
9543,2020-04-07 13:25:00,1.0,6.0,6.0,9.0,0.0,,16
9545,2020-04-07 13:35:00,0.0,5.0,10.0,2.0,2.0,,16
9758,2020-04-07 13:40:00,0.0,9.0,9.0,10.0,1.0,,16
9317,2020-04-07 14:00:00,10.0,3.0,2.0,10.0,1.0,,16
9753,2020-04-07 14:05:00,4.0,0.0,3.0,5.0,7.0,,16
9727,2020-04-07 14:05:00,8.0,2.0,9.0,9.0,10.0,,16
9540,2020-04-07 14:20:00,4.0,6.0,7.0,5.0,5.0,,16
9499,2020-04-07 14:35:00,2.0,1.0,2.0,6.0,10.0,,16
9383,2020-04-07 15:20:00,10.0,8.0,10.0,4.0,0.0,,16
9396,2020-04-07 15:55:00,10.0,1.0,9.0,10.0,5.0,,16
9312,2020-04-07 16:05:00,0.0,7.0,4.0,0.0,1.0,,16
9748,2020-04-07 16:05:00,5.0,8.0,0.0,9.0,6.0,,16
9593,2020-04-07 16:20:00,7.0,9.0,2.0,9.0,5.0,,16
9567,2020-04-07 16:40:00,2.0,6.0,0.0,2.0,2.0,,16
9749,2020-04-07 16:50:00,9.0,9.0,10.0,4.0,3.0,,16
9706,2020-04-07 16:55:00,4.0,5.0,5.0,10.0,8.0,,16
9700,2020-04-07 16:55:00,9.0,3.0,5.0,10.0,3.0,,16
9328,2020-04-07 17:05:00,10.0,1.0,7.0,9.0,7.0,,16
9347,2020-04-07 17:10:00,10.0,2.0,4.0,5.0,10.0,,16
9656,2020-04-07 17:15:00,3.0,2.0,10.0,1.0,10.0,,16
9736,2020-04-07 17:25:00,2.0,3.0,1.0,2.0,4.0,0.0,16
9315,2020-04-07 17:40:00,10.0,2.0,2.0,9.0,10.0,0.0,16
9370,2020-04-07 17:45:00,8.0,3.0,0.0,8.0,4.0,,16
9524,2020-04-07 18:00:00,3.0,2.0,10.0,2.0,1.0,,16
9599,2020-04-07 18:05:00,2.0,10.0,1.0,10.0,9.0,,16
9415,2020-04-07 18:15:00,4.0,1.0,2.0,8.0,1.0,,16
9778,2020-04-07 18:30:00,7.0,9.0,8.0,1.0,9.0,,16
9323,2020-04-07 18:40:00,3.0,0.0,1.0,10.0,3.0,,16
9620,2020-04-07 18:40:00,4.0,7.0,4.0,1.0,10.0,,16
9372,2020-04-07 18:50:00,1.0,4.0,3.0,10.0,8.0,,16
9361,2020-04-07 18:55:00,8.0,7.0,5.0,6.0,5.0,1.0,16
9572,2020-04-07 18:55:00,9.0,2.0,9.0,0.0,10.0,,16
9608,2020-04-07 18:55:00,9.0,2.0,8.0,10.0,3.0,,16
9691,2020-04-07 19:45:00,10.0,5.0,2.0,3.0,6.0,,16
9522,2020-04-07 20:00:00,0.0,5.0,9.0,0.0,10.0,,16
9615,2020-04-07 20:15:00,6.0,4.0,10.0,0.0,5.0,,16
9358,2020-04-07 20:20:00,6.0,10.0,9.0,2.0,3.0,,16
9503,2020-04-07 20:40:00,3.0,6.0,9.0,10.0,10.0,,16
9551,2020-04-07 20:45:00,5.0,4.0,4.0,6.0,1.0,,16
9432,2020-04-07 20:55:00,6.0,0.0,1.0,2.0,8.0,,16
9464,2020-04-07 21:10:00,3.0,8.0,6.0,10.0,1.0,,16
9649,2020-04-07 21:20:00,2.0,5.0,5.0,6.0,10.0,1.0,16
9786,2020-04-07 21:50:00,8.0,9.0,4.0,1.0,0.0,,16
9710,2020-04-07 21:55:00,6.0,2.0,10.0,7.0,6.0,,16
9696,2020-04-07 21:55:00,10.0,4.0,9.0,0.0,7.0,,16
9339,2020-04-07 22:15:00,10.0,2.0,10.0,1.0,1.0,,16
9356,2020-04-07 22:20:00,7.0,9.0,8.0,4.0,10.0,,16
9729,2020-04-07 22:25:00,4.0,2.0,9.0,5.0,5.0,,16
9550,2020-04-07 22:35:00,4.0,1.0,10.0,1.0,5.0,,16
9774,2020-04-07 22:45:00,5.0,10.0,1.0,2.0,6.0,,16
9321,2020-04-07 23:25:00,1.0,0.0,10.0,7.0,4.0,,16
9504,2020-04-07 23:35:00,6.0,5.0,9.0,0.0,9.0,,16
9439,2020-04-08 00:00:00,2.0,1.0,8.0,2.0,2.0,,16
9744,2020-04-08 01:00:00,5.0,7.0,10.0,10.0,3.0,,16
9494,2020-04-08 01:05:00,7.0,1.0,7.0,4.0,7.0,,16
9598,2020-04-08 01:20:00,9.0,2.0,6.0,3.0,3.0,,16
9513,2020-04-08 01:20:00,2.0,2.0,10.0,5.0,2.0,,16
9769,2020-04-08 02:00:00,2.0,6.0,1.0,0.0,8.0,,16
9327,2020-04-08 02:40:00,9.0,8.0,7.0,8.0,4.0,1.0,16
9549,2020-04-08 02:45:00,1.0,1.0,2.0,10.0,7.0,,16
9597,2020-04-08 02:45:00,4.0,8.0,6.0,6.0,0.0,,16
9711,2020-04-08 03:20:00,10.0,3.0,1.0,1.0,6.0,,16
9410,2020-04-08 04:05:00,5.0,3.0,1.0,10.0,9.0,,16
9436,2020-04-08 04:05:00,4.0,6.0,10.0,1.0,3.0,,16
9488,2020-04-08 04:45:00,10.0,10.0,6.0,1.0,9.0,,16
9761,2020-04-08 05:15:00,7.0,1.0,4.0,4.0,2.0,,16
9726,2020-04-08 05:25:00,10.0,10.0,0.0,9.0,10.0,,16
9523,2020-04-08 05:45:00,6.0,6.0,2.0,10.0,10.0,,16
9486,2020-04-08 05:50:00,5.0,0.0,0.0,8.0,4.0,,16
9471,2020-04-08 05:55:00,10.0,1.0,10.0,4.0,6.0,,16
9476,2020-04-08 06:05:00,8.0,9.0,9.0,0.0,10.0,,16
9463,2020-04-08 06:15:00,7.0,10.0,7.0,6.0,2.0,,16
9690,2020-04-08 06:25:00,2.0,2.0,4.0,8.0,5.0,0.0,16
9733,2020-04-08 06:30:00,5.0,9.0,8.0,8.0,10.0,,16
9326,2020-04-08 06:55:00,10.0,7.0,0.0,5.0,2.0,,16
9448,2020-04-08 07:10:00,0.0,0.0,8.0,5.0,10.0,1.0,16
9734,2020-04-08 07:25:00,6.0,10.0,8.0,4.0,2.0,,16
9557,2020-04-08 07:40:00,4.0,5.0,9.0,0.0,6.0,,16
9319,2020-04-08 08:20:00,4.0,5.0,10.0,1.0,9.0,,16
9685,2020-04-08 08:25:00,0.0,6.0,8.0,6.0,10.0,,16
9393,2020-04-08 08:30:00,5.0,9.0,7.0,2.0,3.0,,16
45601,2020-04-08 08:35:00,3.0,3.0,2.0,3.0,1.0,2.0,16
45702,2020-04-08 08:35:00,3.0,3.0,3.0,3.0,1.0,2.0,16
45597,2020-04-08 08:35:00,2.0,2.0,3.0,2.0,1.0,1.0,16
45484,2020-04-08 08:35:00,3.0,2.0,2.0,2.0,1.0,2.0,16
45590,2020-04-08 08:35:00,2.0,3.0,3.0,1.0,1.0,2.0,16
45562,2020-04-08 08:35:00,2.0,1.0,2.0,2.0,2.0,3.0,16
45498,2020-04-08 08:35:00,2.0,2.0,3.0,2.0,2.0,2.0,16
45719,2020-04-08 08:35:00,2.0,2.0,2.0,1.0,2.0,2.0,16
51441,2020-04-08 08:40:00,6.0,5.0,4.0,5.0,3.0,,16
51460,2020-04-08 08:40:00,6.0,4.0,4.0,5.0,4.0,,16
51545,2020-04-08 08:40:00,5.0,3.0,5.0,5.0,2.0,,16
45479,2020-04-08 08:40:00,2.0,1.0,2.0,2.0,1.0,2.0,16
45655,2020-04-08 08:40:00,1.0,2.0,3.0,2.0,1.0,2.0,16
45521,2020-04-08 08:40:00,2.0,3.0,3.0,3.0,0.0,2.0,16
45546,2020-04-08 08:40:00,1.0,2.0,2.0,2.0,0.0,2.0,16
45563,2020-04-08 08:40:00,2.0,1.0,2.0,3.0,1.0,3.0,16
45604,2020-04-08 08:40:00,2.0,3.0,1.0,3.0,0.0,2.0,16
45632,2020-04-08 08:40:00,4.0,2.0,2.0,3.0,1.0,1.0,16
45647,2020-04-08 08:40:00,3.0,1.0,2.0,1.0,1.0,2.0,16
45654,2020-04-08 08:40:00,2.0,2.0,2.0,1.0,1.0,2.0,16
51435,2020-04-08 08:40:00,4.0,4.0,6.0,4.0,4.0,,16
45677,2020-04-08 08:40:00,0.0,2.0,1.0,1.0,1.0,3.0,16
45693,2020-04-08 08:40:00,1.0,2.0,3.0,1.0,2.0,2.0,16
45703,2020-04-08 08:40:00,1.0,2.0,1.0,2.0,-0.0,3.0,16
45713,2020-04-08 08:40:00,2.0,1.0,2.0,1.0,1.0,1.0,16
45728,2020-04-08 08:40:00,2.0,2.0,1.0,2.0,1.0,2.0,16
45754,2020-04-08 08:40:00,1.0,2.0,2.0,1.0,0.0,1.0,16
45734,2020-04-08 08:40:00,3.0,1.0,2.0,2.0,1.0,2.0,16
45747,2020-04-08 08:40:00,3.0,2.0,3.0,2.0,1.0,1.0,16
45749,2020-04-08 08:40:00,1.0,2.0,0.0,3.0,-0.0,2.0,16
45752,2020-04-08 08:40:00,2.0,2.0,3.0,3.0,1.0,2.0,16
45768,2020-04-08 08:40:00,1.0,2.0,2.0,2.0,1.0,2.0,16
51719,2020-04-08 08:40:00,6.0,5.0,6.0,4.0,4.0,,16
45564,2020-04-08 08:45:00,1.0,1.0,0.0,3.0,2.0,2.0,16
51394,2020-04-08 08:45:00,5.0,4.0,4.0,6.0,4.0,,16
45552,2020-04-08 08:45:00,2.0,1.0,2.0,2.0,2.0,2.0,16
45725,2020-04-08 08:45:00,2.0,1.0,1.0,1.0,1.0,2.0,16
45602,2020-04-08 08:45:00,2.0,2.0,4.0,3.0,1.0,2.0,16
45518,2020-04-08 08:45:00,2.0,3.0,2.0,2.0,2.0,2.0,16
51568,2020-04-08 08:45:00,5.0,5.0,5.0,5.0,4.0,,16
51569,2020-04-08 08:45:00,5.0,6.0,4.0,6.0,4.0,,16
51590,2020-04-08 08:45:00,4.0,4.0,5.0,5.0,4.0,,16
51421,2020-04-08 08:45:00,5.0,5.0,5.0,4.0,5.0,,16
51366,2020-04-08 08:45:00,5.0,4.0,6.0,4.0,4.0,,16
51497,2020-04-08 08:45:00,5.0,6.0,5.0,5.0,4.0,,16
