,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
11524,2020-04-06 16:40:00,0.0,1.0,1.0,1.0,0.0,0.0,1
11517,2020-04-06 16:50:00,0.0,-0.0,0.0,-0.0,0.0,-0.0,1
11522,2020-04-06 16:55:00,0.0,0.0,-0.0,1.0,1.0,1.0,1
26,2020-04-06 17:10:00,1.0,5.0,4.0,5.0,10.0,,1
11511,2020-04-06 17:10:00,0.0,0.0,1.0,1.0,-0.0,1.0,1
11521,2020-04-06 17:25:00,0.0,0.0,1.0,1.0,-0.0,0.0,1
248,2020-04-06 17:25:00,10.0,2.0,6.0,2.0,9.0,,1
11514,2020-04-06 17:30:00,0.0,0.0,0.0,0.0,0.0,1.0,1
11509,2020-04-06 17:30:00,0.0,0.0,0.0,-0.0,0.0,-0.0,1
311,2020-04-06 17:40:00,7.0,0.0,6.0,3.0,10.0,,1
285,2020-04-06 17:45:00,4.0,10.0,0.0,10.0,4.0,,1
11523,2020-04-06 17:50:00,0.0,0.0,-0.0,0.0,0.0,1.0,1
150,2020-04-06 17:55:00,0.0,1.0,1.0,0.0,8.0,1.0,1
11508,2020-04-06 18:05:00,-0.0,-0.0,0.0,0.0,0.0,0.0,1
11513,2020-04-06 18:05:00,1.0,0.0,1.0,-0.0,-0.0,0.0,1
60,2020-04-06 19:05:00,0.0,4.0,0.0,5.0,10.0,0.0,1
375,2020-04-06 19:15:00,1.0,10.0,9.0,9.0,4.0,,1
55,2020-04-06 19:20:00,8.0,9.0,4.0,7.0,1.0,,1
152,2020-04-06 19:30:00,6.0,1.0,1.0,8.0,3.0,,1
11529,2020-04-06 19:45:00,0.0,1.0,2.0,1.0,1.0,0.0,1
180,2020-04-06 19:45:00,9.0,1.0,5.0,9.0,7.0,,1
169,2020-04-06 20:35:00,10.0,3.0,10.0,7.0,10.0,,1
11519,2020-04-06 20:45:00,1.0,0.0,-0.0,0.0,-0.0,1.0,1
203,2020-04-06 21:35:00,4.0,10.0,4.0,7.0,4.0,,1
330,2020-04-06 21:45:00,4.0,3.0,7.0,8.0,10.0,0.0,1
247,2020-04-06 22:00:00,8.0,10.0,8.0,3.0,9.0,1.0,1
95,2020-04-06 22:00:00,1.0,7.0,3.0,3.0,3.0,,1
224,2020-04-06 22:15:00,5.0,8.0,8.0,6.0,10.0,,1
192,2020-04-06 22:20:00,3.0,9.0,10.0,0.0,10.0,,1
360,2020-04-06 22:25:00,7.0,0.0,9.0,9.0,4.0,,1
293,2020-04-06 22:45:00,9.0,8.0,6.0,3.0,5.0,,1
64,2020-04-06 23:35:00,1.0,1.0,0.0,1.0,6.0,,1
341,2020-04-06 23:40:00,10.0,1.0,5.0,10.0,5.0,,1
172,2020-04-07 00:00:00,3.0,4.0,10.0,10.0,0.0,0.0,1
234,2020-04-07 00:55:00,5.0,9.0,10.0,4.0,5.0,0.0,1
54,2020-04-07 01:05:00,10.0,5.0,7.0,10.0,6.0,,1
191,2020-04-07 01:10:00,10.0,8.0,10.0,9.0,1.0,,1
46,2020-04-07 01:15:00,9.0,6.0,7.0,10.0,10.0,,1
231,2020-04-07 01:35:00,8.0,10.0,7.0,2.0,10.0,,1
227,2020-04-07 01:50:00,3.0,5.0,9.0,9.0,10.0,,1
211,2020-04-07 02:00:00,6.0,0.0,0.0,10.0,1.0,,1
108,2020-04-07 02:45:00,1.0,9.0,0.0,2.0,7.0,,1
175,2020-04-07 02:50:00,8.0,6.0,9.0,3.0,10.0,,1
295,2020-04-07 02:55:00,1.0,7.0,6.0,3.0,1.0,,1
196,2020-04-07 03:15:00,9.0,4.0,8.0,6.0,4.0,,1
305,2020-04-07 03:50:00,6.0,7.0,9.0,10.0,2.0,,1
274,2020-04-07 03:50:00,4.0,4.0,7.0,1.0,4.0,1.0,1
183,2020-04-07 04:35:00,10.0,10.0,4.0,9.0,3.0,,1
374,2020-04-07 04:50:00,9.0,1.0,4.0,1.0,2.0,,1
260,2020-04-07 04:55:00,10.0,10.0,2.0,3.0,10.0,,1
59,2020-04-07 05:20:00,6.0,4.0,10.0,10.0,2.0,,1
315,2020-04-07 05:25:00,1.0,0.0,3.0,10.0,9.0,0.0,1
104,2020-04-07 05:50:00,10.0,4.0,9.0,10.0,7.0,,1
57,2020-04-07 06:25:00,5.0,5.0,4.0,5.0,6.0,,1
230,2020-04-07 06:30:00,3.0,0.0,0.0,5.0,10.0,,1
197,2020-04-07 06:30:00,6.0,7.0,1.0,6.0,3.0,1.0,1
336,2020-04-07 07:10:00,8.0,3.0,10.0,5.0,8.0,,1
324,2020-04-07 07:25:00,3.0,9.0,4.0,6.0,8.0,1.0,1
213,2020-04-07 07:35:00,7.0,10.0,10.0,6.0,10.0,,1
30,2020-04-07 07:45:00,2.0,8.0,10.0,6.0,1.0,,1
85,2020-04-07 07:50:00,10.0,7.0,4.0,8.0,10.0,,1
320,2020-04-07 08:25:00,5.0,0.0,8.0,7.0,4.0,,1
101,2020-04-07 08:25:00,1.0,8.0,1.0,10.0,3.0,,1
339,2020-04-07 08:45:00,4.0,3.0,7.0,10.0,8.0,1.0,1
222,2020-04-07 08:50:00,10.0,10.0,1.0,1.0,9.0,,1
238,2020-04-07 09:20:00,5.0,0.0,5.0,10.0,10.0,,1
356,2020-04-07 09:20:00,5.0,1.0,1.0,4.0,5.0,,1
266,2020-04-07 09:50:00,3.0,7.0,4.0,10.0,1.0,,1
76,2020-04-07 09:55:00,3.0,0.0,10.0,5.0,2.0,,1
328,2020-04-07 10:00:00,1.0,1.0,1.0,8.0,4.0,1.0,1
94,2020-04-07 10:45:00,10.0,3.0,0.0,3.0,9.0,,1
129,2020-04-07 10:50:00,4.0,9.0,8.0,10.0,2.0,1.0,1
259,2020-04-07 11:05:00,0.0,5.0,3.0,10.0,5.0,,1
280,2020-04-07 11:10:00,3.0,5.0,0.0,10.0,10.0,,1
78,2020-04-07 11:30:00,2.0,10.0,7.0,1.0,9.0,,1
113,2020-04-07 11:40:00,3.0,3.0,0.0,8.0,0.0,,1
133,2020-04-07 11:50:00,1.0,5.0,3.0,10.0,10.0,,1
127,2020-04-07 12:10:00,0.0,5.0,5.0,10.0,9.0,,1
323,2020-04-07 12:10:00,5.0,9.0,9.0,1.0,6.0,,1
347,2020-04-07 12:50:00,10.0,3.0,3.0,7.0,4.0,1.0,1
189,2020-04-07 13:25:00,6.0,7.0,10.0,5.0,9.0,,1
200,2020-04-07 13:25:00,2.0,5.0,5.0,4.0,2.0,0.0,1
48,2020-04-07 13:50:00,6.0,5.0,5.0,8.0,8.0,,1
80,2020-04-07 14:10:00,10.0,10.0,9.0,5.0,4.0,,1
90,2020-04-07 14:15:00,3.0,7.0,2.0,10.0,0.0,,1
216,2020-04-07 14:25:00,1.0,1.0,10.0,2.0,9.0,,1
371,2020-04-07 15:20:00,8.0,10.0,3.0,7.0,2.0,,1
302,2020-04-07 16:00:00,7.0,0.0,4.0,10.0,9.0,,1
272,2020-04-07 16:35:00,6.0,4.0,2.0,9.0,10.0,0.0,1
176,2020-04-07 17:25:00,2.0,5.0,5.0,3.0,4.0,1.0,1
284,2020-04-07 17:40:00,4.0,3.0,8.0,7.0,6.0,,1
250,2020-04-07 18:40:00,5.0,3.0,7.0,10.0,6.0,0.0,1
167,2020-04-07 19:10:00,7.0,5.0,9.0,10.0,1.0,,1
40,2020-04-07 19:10:00,6.0,3.0,3.0,8.0,1.0,,1
49,2020-04-07 19:40:00,5.0,4.0,7.0,10.0,5.0,,1
141,2020-04-07 20:05:00,1.0,10.0,1.0,10.0,10.0,,1
65,2020-04-07 20:15:00,5.0,3.0,0.0,5.0,3.0,0.0,1
290,2020-04-07 20:15:00,1.0,10.0,1.0,5.0,10.0,,1
340,2020-04-07 20:30:00,4.0,8.0,1.0,2.0,7.0,,1
337,2020-04-07 20:50:00,6.0,6.0,1.0,1.0,0.0,,1
236,2020-04-07 20:55:00,1.0,10.0,2.0,0.0,8.0,,1
202,2020-04-07 21:20:00,6.0,7.0,9.0,5.0,1.0,,1
329,2020-04-07 21:35:00,5.0,6.0,0.0,7.0,4.0,,1
217,2020-04-07 22:00:00,10.0,4.0,8.0,10.0,0.0,,1
9,2020-04-07 22:00:00,6.0,6.0,5.0,7.0,2.0,,1
358,2020-04-07 23:05:00,0.0,8.0,5.0,1.0,10.0,,1
245,2020-04-07 23:30:00,4.0,6.0,2.0,2.0,7.0,,1
115,2020-04-07 23:35:00,9.0,7.0,10.0,2.0,10.0,1.0,1
190,2020-04-07 23:45:00,0.0,10.0,10.0,10.0,8.0,,1
367,2020-04-07 23:55:00,10.0,2.0,9.0,10.0,3.0,1.0,1
158,2020-04-08 00:50:00,5.0,8.0,3.0,8.0,3.0,,1
304,2020-04-08 00:50:00,2.0,5.0,2.0,7.0,10.0,,1
29,2020-04-08 01:45:00,8.0,3.0,6.0,9.0,5.0,0.0,1
81,2020-04-08 01:45:00,9.0,10.0,7.0,1.0,10.0,,1
316,2020-04-08 02:30:00,3.0,2.0,7.0,6.0,3.0,,1
124,2020-04-08 02:50:00,4.0,2.0,0.0,10.0,10.0,,1
4,2020-04-08 02:50:00,9.0,7.0,1.0,6.0,9.0,,1
235,2020-04-08 03:00:00,10.0,7.0,1.0,4.0,7.0,,1
131,2020-04-08 03:25:00,2.0,2.0,7.0,7.0,6.0,,1
352,2020-04-08 03:40:00,8.0,5.0,10.0,9.0,6.0,,1
139,2020-04-08 03:45:00,4.0,8.0,5.0,9.0,1.0,,1
199,2020-04-08 04:10:00,2.0,10.0,7.0,10.0,10.0,0.0,1
142,2020-04-08 04:20:00,7.0,5.0,10.0,3.0,3.0,0.0,1
41,2020-04-08 04:25:00,2.0,3.0,7.0,1.0,10.0,,1
6,2020-04-08 04:30:00,2.0,10.0,1.0,2.0,8.0,,1
51,2020-04-08 04:40:00,1.0,10.0,7.0,7.0,6.0,,1
110,2020-04-08 05:40:00,6.0,10.0,3.0,9.0,10.0,,1
161,2020-04-08 06:25:00,4.0,2.0,3.0,4.0,8.0,,1
207,2020-04-08 06:25:00,4.0,1.0,3.0,0.0,5.0,,1
325,2020-04-08 06:45:00,10.0,2.0,10.0,5.0,6.0,1.0,1
32,2020-04-08 06:45:00,5.0,4.0,5.0,9.0,5.0,,1
363,2020-04-08 06:50:00,8.0,2.0,10.0,9.0,9.0,,1
381,2020-04-08 06:50:00,3.0,10.0,6.0,2.0,5.0,0.0,1
365,2020-04-08 07:00:00,7.0,1.0,7.0,5.0,3.0,,1
378,2020-04-08 07:00:00,10.0,0.0,9.0,8.0,1.0,,1
342,2020-04-08 07:10:00,10.0,3.0,2.0,10.0,6.0,,1
22,2020-04-08 07:25:00,10.0,1.0,7.0,4.0,7.0,,1
237,2020-04-08 07:40:00,10.0,10.0,8.0,10.0,10.0,,1
58,2020-04-08 07:55:00,5.0,7.0,4.0,6.0,2.0,,1
71,2020-04-08 08:15:00,8.0,6.0,2.0,1.0,8.0,0.0,1
51002,2020-04-08 08:35:00,8.0,10.0,7.0,8.0,9.0,,1
50741,2020-04-08 08:35:00,8.0,9.0,5.0,7.0,8.0,,1
50783,2020-04-08 08:35:00,8.0,9.0,7.0,6.0,9.0,,1
50780,2020-04-08 08:35:00,9.0,9.0,5.0,7.0,7.0,,1
50996,2020-04-08 08:35:00,8.0,9.0,5.0,6.0,7.0,,1
50867,2020-04-08 08:35:00,8.0,9.0,7.0,8.0,8.0,,1
50876,2020-04-08 08:35:00,8.0,8.0,6.0,7.0,7.0,,1
50755,2020-04-08 08:35:00,9.0,9.0,6.0,7.0,8.0,,1
50758,2020-04-08 08:35:00,7.0,10.0,7.0,6.0,8.0,,1
50832,2020-04-08 08:35:00,9.0,9.0,6.0,7.0,8.0,,1
50927,2020-04-08 08:35:00,8.0,9.0,7.0,6.0,8.0,,1
50565,2020-04-08 08:35:00,8.0,9.0,7.0,7.0,9.0,,1
13617,2020-04-08 08:35:00,2.0,2.0,4.0,3.0,2.0,0.0,1
50837,2020-04-08 08:35:00,7.0,9.0,6.0,6.0,8.0,,1
50963,2020-04-08 08:35:00,6.0,8.0,6.0,8.0,9.0,,1
50959,2020-04-08 08:35:00,9.0,10.0,6.0,7.0,9.0,,1
13782,2020-04-08 08:35:00,2.0,1.0,4.0,3.0,1.0,1.0,1
13626,2020-04-08 08:35:00,2.0,1.0,4.0,3.0,3.0,1.0,1
50947,2020-04-08 08:35:00,8.0,10.0,6.0,6.0,8.0,,1
51073,2020-04-08 08:35:00,8.0,9.0,6.0,7.0,10.0,,1
51033,2020-04-08 08:35:00,7.0,9.0,7.0,7.0,8.0,,1
51043,2020-04-08 08:35:00,8.0,10.0,7.0,6.0,8.0,,1
50855,2020-04-08 08:40:00,7.0,9.0,7.0,7.0,8.0,,1
50815,2020-04-08 08:40:00,7.0,9.0,6.0,6.0,8.0,,1
50737,2020-04-08 08:40:00,7.0,9.0,6.0,6.0,10.0,,1
50802,2020-04-08 08:40:00,8.0,8.0,6.0,7.0,8.0,,1
50699,2020-04-08 08:40:00,9.0,9.0,5.0,7.0,9.0,,1
51056,2020-04-08 08:40:00,8.0,10.0,6.0,5.0,9.0,,1
50709,2020-04-08 08:40:00,8.0,9.0,6.0,7.0,9.0,,1
50777,2020-04-08 08:40:00,7.0,9.0,7.0,7.0,8.0,,1
50730,2020-04-08 08:40:00,9.0,10.0,7.0,8.0,9.0,,1
50821,2020-04-08 08:40:00,8.0,9.0,6.0,6.0,8.0,,1
50775,2020-04-08 08:40:00,7.0,9.0,7.0,5.0,7.0,,1
51065,2020-04-08 08:40:00,8.0,9.0,6.0,8.0,7.0,,1
50720,2020-04-08 08:40:00,9.0,8.0,6.0,7.0,7.0,,1
50723,2020-04-08 08:40:00,8.0,8.0,6.0,8.0,9.0,,1
13584,2020-04-08 08:40:00,3.0,2.0,4.0,3.0,2.0,2.0,1
50716,2020-04-08 08:40:00,8.0,8.0,8.0,6.0,8.0,,1
50655,2020-04-08 08:40:00,8.0,9.0,5.0,6.0,9.0,,1
13772,2020-04-08 08:40:00,3.0,1.0,4.0,3.0,1.0,2.0,1
13723,2020-04-08 08:40:00,1.0,1.0,5.0,4.0,2.0,1.0,1
50635,2020-04-08 08:40:00,8.0,9.0,5.0,7.0,9.0,,1
50913,2020-04-08 08:40:00,7.0,9.0,6.0,7.0,9.0,,1
13742,2020-04-08 08:40:00,1.0,2.0,4.0,3.0,2.0,2.0,1
50610,2020-04-08 08:40:00,9.0,10.0,5.0,6.0,9.0,,1
50926,2020-04-08 08:40:00,8.0,9.0,6.0,7.0,9.0,,1
50607,2020-04-08 08:40:00,8.0,10.0,6.0,8.0,8.0,,1
50938,2020-04-08 08:40:00,9.0,9.0,6.0,6.0,8.0,,1
50939,2020-04-08 08:40:00,7.0,9.0,6.0,7.0,8.0,,1
50952,2020-04-08 08:40:00,9.0,9.0,7.0,6.0,10.0,,1
50587,2020-04-08 08:40:00,8.0,9.0,6.0,7.0,9.0,,1
50576,2020-04-08 08:40:00,7.0,9.0,7.0,6.0,7.0,,1
50575,2020-04-08 08:40:00,8.0,9.0,6.0,8.0,9.0,,1
50573,2020-04-08 08:40:00,8.0,10.0,6.0,7.0,8.0,,1
50569,2020-04-08 08:40:00,8.0,9.0,7.0,7.0,9.0,,1
50560,2020-04-08 08:40:00,9.0,9.0,7.0,8.0,7.0,,1
50974,2020-04-08 08:40:00,9.0,9.0,6.0,7.0,7.0,,1
50559,2020-04-08 08:40:00,8.0,9.0,7.0,7.0,8.0,,1
50984,2020-04-08 08:40:00,8.0,9.0,5.0,7.0,7.0,,1
50552,2020-04-08 08:40:00,8.0,9.0,7.0,7.0,8.0,,1
13821,2020-04-08 08:40:00,2.0,1.0,4.0,3.0,1.0,1.0,1
13828,2020-04-08 08:40:00,2.0,1.0,5.0,5.0,2.0,1.0,1
50993,2020-04-08 08:40:00,8.0,10.0,7.0,7.0,8.0,,1
13833,2020-04-08 08:40:00,2.0,1.0,4.0,3.0,2.0,2.0,1
13974,2020-04-08 08:40:00,1.0,1.0,5.0,3.0,2.0,0.0,1
13858,2020-04-08 08:40:00,1.0,1.0,4.0,2.0,3.0,1.0,1
13968,2020-04-08 08:40:00,2.0,1.0,4.0,4.0,2.0,0.0,1
13942,2020-04-08 08:40:00,3.0,2.0,4.0,2.0,1.0,1.0,1
13908,2020-04-08 08:40:00,2.0,1.0,4.0,2.0,1.0,0.0,1
50902,2020-04-08 08:40:00,9.0,9.0,6.0,8.0,8.0,,1
50894,2020-04-08 08:40:00,9.0,8.0,7.0,7.0,8.0,,1
50810,2020-04-08 08:40:00,8.0,9.0,6.0,7.0,8.0,,1
50665,2020-04-08 08:40:00,6.0,9.0,5.0,8.0,7.0,,1
50683,2020-04-08 08:40:00,6.0,8.0,6.0,7.0,8.0,,1
50660,2020-04-08 08:40:00,8.0,9.0,5.0,8.0,9.0,,1
50870,2020-04-08 08:40:00,9.0,9.0,6.0,7.0,7.0,,1
50880,2020-04-08 08:40:00,8.0,10.0,6.0,7.0,8.0,,1
50679,2020-04-08 08:45:00,7.0,8.0,6.0,7.0,8.0,,1
50676,2020-04-08 08:45:00,7.0,9.0,5.0,7.0,8.0,,1
50779,2020-04-08 08:45:00,8.0,10.0,6.0,8.0,8.0,,1
13608,2020-04-08 08:45:00,2.0,-0.0,4.0,3.0,3.0,2.0,1
50978,2020-04-08 08:45:00,7.0,9.0,5.0,8.0,8.0,,1
50977,2020-04-08 08:45:00,7.0,9.0,6.0,6.0,9.0,,1
50694,2020-04-08 08:45:00,8.0,9.0,6.0,7.0,7.0,,1
50561,2020-04-08 08:45:00,8.0,9.0,5.0,7.0,8.0,,1
50822,2020-04-08 08:45:00,8.0,9.0,6.0,6.0,8.0,,1
50658,2020-04-08 08:45:00,9.0,9.0,6.0,7.0,7.0,,1
50872,2020-04-08 08:45:00,8.0,9.0,6.0,6.0,9.0,,1
51067,2020-04-08 08:45:00,10.0,8.0,5.0,7.0,9.0,,1
50703,2020-04-08 08:45:00,8.0,9.0,7.0,8.0,8.0,,1
50827,2020-04-08 08:45:00,7.0,9.0,6.0,8.0,9.0,,1
50584,2020-04-08 08:45:00,10.0,10.0,5.0,7.0,10.0,,1
50586,2020-04-08 08:45:00,8.0,9.0,6.0,8.0,8.0,,1
50954,2020-04-08 08:45:00,7.0,9.0,4.0,7.0,8.0,,1
50852,2020-04-08 08:45:00,8.0,9.0,6.0,5.0,9.0,,1
50704,2020-04-08 08:45:00,7.0,9.0,5.0,8.0,9.0,,1
13701,2020-04-08 08:45:00,1.0,1.0,4.0,3.0,2.0,2.0,1
50550,2020-04-08 08:45:00,8.0,8.0,7.0,7.0,8.0,,1
51059,2020-04-08 08:45:00,8.0,9.0,5.0,6.0,8.0,,1
50801,2020-04-08 08:45:00,6.0,9.0,5.0,7.0,7.0,,1
13900,2020-04-08 08:45:00,3.0,1.0,3.0,3.0,2.0,2.0,1
50816,2020-04-08 08:45:00,8.0,9.0,5.0,6.0,7.0,,1
13905,2020-04-08 08:45:00,1.0,1.0,3.0,3.0,1.0,1.0,1
13906,2020-04-08 08:45:00,2.0,1.0,4.0,3.0,1.0,2.0,1
50860,2020-04-08 08:45:00,8.0,8.0,7.0,8.0,8.0,,1
13921,2020-04-08 08:45:00,4.0,1.0,5.0,5.0,3.0,1.0,1
51041,2020-04-08 08:45:00,7.0,10.0,6.0,6.0,9.0,,1
13922,2020-04-08 08:45:00,2.0,0.0,3.0,2.0,2.0,1.0,1
51036,2020-04-08 08:45:00,8.0,10.0,5.0,8.0,8.0,,1
51035,2020-04-08 08:45:00,8.0,9.0,5.0,7.0,8.0,,1
13926,2020-04-08 08:45:00,2.0,1.0,3.0,3.0,3.0,1.0,1
13927,2020-04-08 08:45:00,2.0,0.0,3.0,3.0,2.0,2.0,1
13934,2020-04-08 08:45:00,2.0,1.0,4.0,3.0,3.0,1.0,1
13871,2020-04-08 08:45:00,2.0,2.0,4.0,4.0,2.0,-0.0,1
50854,2020-04-08 08:45:00,9.0,10.0,6.0,9.0,8.0,,1
13694,2020-04-08 08:45:00,2.0,0.0,3.0,3.0,2.0,2.0,1
14003,2020-04-08 08:45:00,1.0,2.0,4.0,2.0,2.0,0.0,1
50687,2020-04-08 08:45:00,8.0,9.0,5.0,7.0,10.0,,1
14009,2020-04-08 08:45:00,1.0,2.0,3.0,2.0,2.0,1.0,1
50804,2020-04-08 08:45:00,8.0,10.0,7.0,7.0,8.0,,1
51106,2020-04-08 08:45:00,8.0,10.0,6.0,7.0,8.0,,1
50682,2020-04-08 08:45:00,6.0,10.0,7.0,6.0,8.0,,1
50864,2020-04-08 08:45:00,7.0,10.0,5.0,8.0,8.0,,1
13778,2020-04-08 08:45:00,2.0,0.0,4.0,3.0,1.0,1.0,1
50948,2020-04-08 08:45:00,8.0,8.0,6.0,7.0,9.0,,1
50857,2020-04-08 08:45:00,7.0,9.0,6.0,6.0,9.0,,1
50589,2020-04-08 08:45:00,9.0,7.0,7.0,8.0,8.0,,1
50750,2020-04-08 08:45:00,8.0,10.0,6.0,7.0,8.0,,1
50904,2020-04-08 08:45:00,8.0,10.0,7.0,6.0,6.0,,1
50728,2020-04-08 08:45:00,8.0,9.0,7.0,7.0,8.0,,1
13746,2020-04-08 08:45:00,2.0,1.0,4.0,2.0,1.0,2.0,1
50847,2020-04-08 08:45:00,7.0,10.0,6.0,7.0,9.0,,1
50629,2020-04-08 08:45:00,8.0,10.0,5.0,7.0,7.0,,1
50917,2020-04-08 08:45:00,7.0,9.0,6.0,7.0,8.0,,1
50882,2020-04-08 08:45:00,7.0,10.0,6.0,7.0,7.0,,1
50744,2020-04-08 08:45:00,8.0,9.0,6.0,7.0,8.0,,1
50946,2020-04-08 08:45:00,8.0,10.0,7.0,7.0,6.0,,1
13741,2020-04-08 08:45:00,2.0,0.0,3.0,3.0,2.0,1.0,1
50631,2020-04-08 08:45:00,8.0,8.0,5.0,7.0,9.0,,1
50911,2020-04-08 08:45:00,7.0,9.0,6.0,7.0,8.0,,1
50633,2020-04-08 08:45:00,7.0,9.0,6.0,8.0,9.0,,1
