,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
11267,2020-04-06 14:35:00,0.0,0.0,1.0,-0.0,3.0,1.0,9
11246,2020-04-06 14:35:00,0.0,1.0,1.0,-0.0,3.0,0.0,9
11293,2020-04-06 14:35:00,0.0,0.0,0.0,0.0,3.0,-0.0,9
5630,2020-04-06 14:35:00,7.0,0.0,1.0,8.0,6.0,,9
11290,2020-04-06 14:40:00,0.0,0.0,1.0,1.0,3.0,2.0,9
11250,2020-04-06 14:40:00,0.0,0.0,1.0,0.0,3.0,1.0,9
11237,2020-04-06 14:40:00,0.0,-0.0,1.0,0.0,3.0,-0.0,9
11256,2020-04-06 14:45:00,0.0,0.0,1.0,1.0,3.0,0.0,9
11249,2020-04-06 14:45:00,0.0,1.0,1.0,0.0,4.0,-0.0,9
11260,2020-04-06 14:45:00,1.0,0.0,1.0,0.0,3.0,-0.0,9
11264,2020-04-06 14:45:00,1.0,0.0,1.0,-0.0,3.0,0.0,9
11263,2020-04-06 14:45:00,-0.0,0.0,1.0,0.0,2.0,0.0,9
11274,2020-04-06 14:45:00,0.0,0.0,0.0,0.0,3.0,0.0,9
11294,2020-04-06 14:45:00,0.0,-0.0,1.0,0.0,2.0,-0.0,9
5610,2020-04-06 14:45:00,3.0,6.0,8.0,9.0,10.0,1.0,9
11276,2020-04-06 14:45:00,0.0,0.0,-0.0,0.0,3.0,0.0,9
11254,2020-04-06 14:50:00,1.0,0.0,2.0,0.0,3.0,-0.0,9
11292,2020-04-06 14:50:00,1.0,0.0,2.0,-0.0,3.0,0.0,9
11236,2020-04-06 14:50:00,1.0,1.0,1.0,-0.0,4.0,-0.0,9
11272,2020-04-06 14:50:00,0.0,0.0,1.0,0.0,4.0,1.0,9
11288,2020-04-06 14:50:00,0.0,1.0,1.0,2.0,4.0,0.0,9
6398,2020-04-06 14:50:00,5.0,3.0,1.0,3.0,5.0,,9
11265,2020-04-06 14:55:00,1.0,0.0,1.0,1.0,3.0,0.0,9
5837,2020-04-06 14:55:00,4.0,5.0,3.0,0.0,0.0,,9
11273,2020-04-06 14:55:00,0.0,0.0,2.0,0.0,3.0,0.0,9
11285,2020-04-06 14:55:00,-0.0,0.0,0.0,0.0,3.0,0.0,9
11280,2020-04-06 14:55:00,0.0,-0.0,0.0,0.0,2.0,0.0,9
11245,2020-04-06 14:55:00,1.0,2.0,-0.0,0.0,4.0,0.0,9
11289,2020-04-06 15:00:00,0.0,0.0,1.0,0.0,4.0,0.0,9
11262,2020-04-06 15:00:00,1.0,-0.0,1.0,-0.0,4.0,1.0,9
11252,2020-04-06 15:00:00,2.0,0.0,1.0,-0.0,3.0,0.0,9
11258,2020-04-06 15:00:00,1.0,1.0,-0.0,1.0,4.0,-0.0,9
11269,2020-04-06 15:05:00,0.0,0.0,-0.0,1.0,3.0,-0.0,9
11251,2020-04-06 15:05:00,-0.0,1.0,1.0,-0.0,3.0,1.0,9
11278,2020-04-06 15:05:00,0.0,0.0,2.0,0.0,3.0,-0.0,9
11270,2020-04-06 15:05:00,0.0,0.0,-0.0,0.0,2.0,0.0,9
11238,2020-04-06 15:10:00,-0.0,0.0,0.0,0.0,3.0,0.0,9
11240,2020-04-06 15:10:00,0.0,-0.0,1.0,-0.0,3.0,0.0,9
11248,2020-04-06 15:10:00,0.0,-0.0,2.0,0.0,2.0,0.0,9
11279,2020-04-06 15:10:00,0.0,1.0,-0.0,-0.0,4.0,0.0,9
11282,2020-04-06 15:20:00,1.0,0.0,2.0,0.0,3.0,-0.0,9
11255,2020-04-06 15:20:00,1.0,0.0,0.0,1.0,2.0,0.0,9
11261,2020-04-06 15:20:00,0.0,0.0,2.0,1.0,3.0,0.0,9
11283,2020-04-06 15:20:00,1.0,1.0,1.0,-0.0,3.0,0.0,9
11241,2020-04-06 15:25:00,0.0,0.0,2.0,-0.0,3.0,0.0,9
6190,2020-04-06 15:25:00,10.0,6.0,2.0,5.0,6.0,,9
5525,2020-04-06 15:25:00,10.0,5.0,3.0,3.0,10.0,,9
11296,2020-04-06 15:25:00,0.0,-0.0,2.0,0.0,3.0,0.0,9
11284,2020-04-06 15:25:00,1.0,1.0,1.0,0.0,3.0,-0.0,9
6286,2020-04-06 15:30:00,0.0,8.0,1.0,6.0,1.0,0.0,9
11281,2020-04-06 15:30:00,-0.0,0.0,1.0,0.0,3.0,1.0,9
11257,2020-04-06 15:30:00,0.0,1.0,1.0,-0.0,2.0,-0.0,9
11247,2020-04-06 15:30:00,1.0,0.0,2.0,-0.0,4.0,-0.0,9
6077,2020-04-06 15:35:00,10.0,10.0,7.0,1.0,5.0,,9
11300,2020-04-06 15:35:00,0.0,0.0,0.0,0.0,4.0,-0.0,9
11253,2020-04-06 15:35:00,0.0,-0.0,0.0,0.0,3.0,0.0,9
11291,2020-04-06 15:45:00,0.0,2.0,2.0,0.0,4.0,0.0,9
11244,2020-04-06 15:50:00,-0.0,2.0,0.0,0.0,3.0,0.0,9
11302,2020-04-06 15:55:00,1.0,0.0,1.0,0.0,2.0,1.0,9
11243,2020-04-06 15:55:00,-0.0,1.0,2.0,1.0,2.0,0.0,9
12531,2020-04-06 16:00:00,1.0,0.0,1.0,1.0,2.0,-0.0,9
12685,2020-04-06 16:00:00,0.0,0.0,0.0,1.0,2.0,0.0,9
12679,2020-04-06 16:00:00,0.0,1.0,1.0,0.0,2.0,0.0,9
12623,2020-04-06 16:00:00,0.0,0.0,1.0,-0.0,2.0,-0.0,9
12762,2020-04-06 16:00:00,1.0,0.0,2.0,0.0,4.0,0.0,9
12556,2020-04-06 16:00:00,0.0,-0.0,1.0,0.0,3.0,-0.0,9
12545,2020-04-06 16:00:00,-0.0,-0.0,1.0,-0.0,3.0,0.0,9
12766,2020-04-06 16:00:00,-0.0,0.0,2.0,0.0,2.0,0.0,9
12733,2020-04-06 16:00:00,0.0,-0.0,2.0,1.0,3.0,0.0,9
12660,2020-04-06 16:00:00,0.0,0.0,1.0,-0.0,3.0,-0.0,9
11277,2020-04-06 16:00:00,0.0,1.0,2.0,1.0,4.0,0.0,9
12664,2020-04-06 16:00:00,0.0,0.0,1.0,0.0,3.0,0.0,9
12573,2020-04-06 16:05:00,0.0,0.0,1.0,0.0,3.0,0.0,9
12772,2020-04-06 16:05:00,0.0,-0.0,1.0,0.0,3.0,0.0,9
12541,2020-04-06 16:05:00,0.0,1.0,1.0,0.0,3.0,0.0,9
12711,2020-04-06 16:05:00,0.0,0.0,1.0,-0.0,4.0,0.0,9
12540,2020-04-06 16:05:00,0.0,0.0,1.0,0.0,3.0,0.0,9
12755,2020-04-06 16:05:00,0.0,0.0,1.0,0.0,3.0,0.0,9
12622,2020-04-06 16:05:00,0.0,0.0,1.0,0.0,2.0,1.0,9
12655,2020-04-06 16:05:00,-0.0,0.0,1.0,0.0,4.0,0.0,9
12740,2020-04-06 16:05:00,-0.0,0.0,2.0,-0.0,3.0,0.0,9
12619,2020-04-06 16:05:00,0.0,-0.0,1.0,0.0,4.0,-0.0,9
12518,2020-04-06 16:05:00,0.0,-0.0,0.0,0.0,3.0,0.0,9
12558,2020-04-06 16:05:00,0.0,0.0,1.0,0.0,4.0,0.0,9
12653,2020-04-06 16:05:00,0.0,-0.0,0.0,0.0,3.0,0.0,9
12756,2020-04-06 16:05:00,1.0,0.0,-0.0,0.0,3.0,1.0,9
12524,2020-04-06 16:05:00,1.0,0.0,1.0,0.0,3.0,1.0,9
12725,2020-04-06 16:05:00,0.0,0.0,0.0,1.0,4.0,0.0,9
12665,2020-04-06 16:05:00,-0.0,0.0,1.0,0.0,3.0,0.0,9
12724,2020-04-06 16:05:00,-0.0,1.0,2.0,0.0,3.0,0.0,9
12568,2020-04-06 16:10:00,-0.0,-0.0,1.0,-0.0,4.0,1.0,9
12722,2020-04-06 16:10:00,0.0,1.0,1.0,0.0,2.0,1.0,9
12771,2020-04-06 16:10:00,0.0,0.0,1.0,0.0,2.0,0.0,9
12751,2020-04-06 16:10:00,0.0,0.0,-0.0,0.0,3.0,-0.0,9
12738,2020-04-06 16:10:00,0.0,1.0,1.0,-0.0,3.0,0.0,9
12721,2020-04-06 16:10:00,-0.0,0.0,1.0,0.0,2.0,0.0,9
5722,2020-04-06 16:10:00,0.0,1.0,4.0,4.0,8.0,,9
12749,2020-04-06 16:10:00,0.0,-0.0,1.0,-0.0,3.0,1.0,9
12742,2020-04-06 16:10:00,-0.0,0.0,1.0,-0.0,3.0,0.0,9
12717,2020-04-06 16:10:00,0.0,0.0,-0.0,-0.0,2.0,0.0,9
12578,2020-04-06 16:10:00,0.0,-0.0,1.0,0.0,3.0,-0.0,9
12636,2020-04-06 16:10:00,1.0,0.0,1.0,1.0,4.0,1.0,9
11266,2020-04-06 16:10:00,0.0,0.0,1.0,0.0,4.0,0.0,9
12538,2020-04-06 16:10:00,-0.0,0.0,1.0,0.0,3.0,,9
12631,2020-04-06 16:10:00,1.0,-0.0,1.0,-0.0,2.0,0.0,9
12671,2020-04-06 16:10:00,-0.0,1.0,2.0,0.0,4.0,0.0,9
11275,2020-04-06 16:10:00,-0.0,0.0,1.0,0.0,4.0,-0.0,9
12659,2020-04-06 16:10:00,0.0,0.0,-0.0,1.0,2.0,-0.0,9
12626,2020-04-06 16:10:00,0.0,1.0,1.0,0.0,2.0,0.0,9
12638,2020-04-06 16:10:00,0.0,-0.0,1.0,0.0,3.0,0.0,9
12532,2020-04-06 16:10:00,0.0,-0.0,2.0,-0.0,5.0,0.0,9
12516,2020-04-06 16:10:00,0.0,-0.0,-0.0,0.0,4.0,0.0,9
12675,2020-04-06 16:10:00,-0.0,-0.0,2.0,-0.0,3.0,0.0,9
12517,2020-04-06 16:10:00,0.0,-0.0,1.0,-0.0,3.0,0.0,9
11297,2020-04-06 16:10:00,0.0,0.0,2.0,0.0,4.0,0.0,9
12607,2020-04-06 16:15:00,0.0,1.0,1.0,0.0,3.0,-0.0,9
5655,2020-04-06 16:15:00,7.0,10.0,7.0,9.0,4.0,,9
12663,2020-04-06 16:15:00,0.0,1.0,2.0,1.0,4.0,1.0,9
12590,2020-04-06 16:15:00,-0.0,0.0,1.0,0.0,4.0,1.0,9
12521,2020-04-06 16:15:00,1.0,1.0,2.0,-0.0,2.0,0.0,9
12781,2020-04-06 16:15:00,0.0,-0.0,2.0,0.0,2.0,0.0,9
12555,2020-04-06 16:15:00,1.0,1.0,0.0,0.0,3.0,0.0,9
12581,2020-04-06 16:15:00,1.0,-0.0,1.0,-0.0,4.0,-0.0,9
12648,2020-04-06 16:15:00,0.0,0.0,0.0,-0.0,2.0,1.0,9
12647,2020-04-06 16:15:00,0.0,-0.0,3.0,-0.0,4.0,1.0,9
12643,2020-04-06 16:15:00,0.0,1.0,2.0,0.0,3.0,1.0,9
11271,2020-04-06 16:15:00,0.0,1.0,1.0,0.0,4.0,0.0,9
12627,2020-04-06 16:15:00,0.0,0.0,2.0,0.0,2.0,-0.0,9
12633,2020-04-06 16:15:00,0.0,1.0,1.0,0.0,3.0,-0.0,9
5677,2020-04-06 16:15:00,2.0,7.0,2.0,7.0,1.0,,9
12668,2020-04-06 16:15:00,1.0,1.0,-0.0,0.0,3.0,0.0,9
12735,2020-04-06 16:15:00,0.0,-0.0,2.0,0.0,3.0,1.0,9
12670,2020-04-06 16:15:00,-0.0,0.0,1.0,0.0,3.0,1.0,9
12613,2020-04-06 16:15:00,0.0,0.0,1.0,-0.0,4.0,0.0,9
12690,2020-04-06 16:15:00,0.0,0.0,1.0,0.0,2.0,-0.0,9
12529,2020-04-06 16:15:00,1.0,0.0,1.0,0.0,3.0,-0.0,9
12720,2020-04-06 16:15:00,0.0,0.0,0.0,0.0,3.0,1.0,9
12723,2020-04-06 16:20:00,0.0,0.0,1.0,-0.0,3.0,-0.0,9
12759,2020-04-06 16:20:00,1.0,0.0,-0.0,0.0,3.0,-0.0,9
12580,2020-04-06 16:20:00,-0.0,0.0,2.0,1.0,4.0,-0.0,9
12695,2020-04-06 16:20:00,1.0,0.0,1.0,-0.0,3.0,1.0,9
12782,2020-04-06 16:20:00,-0.0,0.0,1.0,1.0,2.0,-0.0,9
12744,2020-04-06 16:20:00,1.0,0.0,0.0,-0.0,2.0,1.0,9
11268,2020-04-06 16:20:00,-0.0,-0.0,1.0,0.0,2.0,0.0,9
12542,2020-04-06 16:20:00,0.0,-0.0,1.0,0.0,3.0,0.0,9
12571,2020-04-06 16:20:00,-0.0,-0.0,1.0,0.0,3.0,,9
12620,2020-04-06 16:20:00,0.0,-0.0,2.0,0.0,3.0,-0.0,9
12565,2020-04-06 16:20:00,-0.0,-0.0,2.0,1.0,4.0,0.0,9
12680,2020-04-06 16:20:00,1.0,1.0,1.0,0.0,5.0,0.0,9
12707,2020-04-06 16:20:00,1.0,0.0,1.0,2.0,3.0,1.0,9
12608,2020-04-06 16:20:00,0.0,0.0,3.0,0.0,2.0,-0.0,9
12629,2020-04-06 16:20:00,0.0,-0.0,-0.0,0.0,3.0,-0.0,9
12674,2020-04-06 16:20:00,1.0,0.0,1.0,1.0,3.0,0.0,9
12560,2020-04-06 16:20:00,-0.0,0.0,1.0,1.0,2.0,-0.0,9
12572,2020-04-06 16:20:00,1.0,0.0,1.0,0.0,4.0,-0.0,9
12769,2020-04-06 16:20:00,0.0,0.0,0.0,-0.0,5.0,-0.0,9
12661,2020-04-06 16:20:00,-0.0,-0.0,0.0,0.0,3.0,0.0,9
12758,2020-04-06 16:25:00,0.0,0.0,1.0,0.0,4.0,1.0,9
12525,2020-04-06 16:25:00,-0.0,0.0,1.0,-0.0,3.0,-0.0,9
12710,2020-04-06 16:25:00,0.0,0.0,2.0,1.0,2.0,0.0,9
12750,2020-04-06 16:25:00,1.0,1.0,1.0,0.0,3.0,-0.0,9
12654,2020-04-06 16:25:00,0.0,0.0,1.0,-0.0,4.0,1.0,9
12597,2020-04-06 16:25:00,0.0,0.0,0.0,0.0,3.0,-0.0,9
11298,2020-04-06 16:25:00,0.0,-0.0,1.0,-0.0,3.0,0.0,9
12761,2020-04-06 16:25:00,-0.0,0.0,2.0,0.0,3.0,0.0,9
12703,2020-04-06 16:25:00,-0.0,0.0,1.0,0.0,3.0,0.0,9
12584,2020-04-06 16:25:00,-0.0,0.0,2.0,0.0,2.0,-0.0,9
12559,2020-04-06 16:25:00,-0.0,0.0,1.0,0.0,3.0,0.0,9
5638,2020-04-06 16:25:00,1.0,5.0,7.0,1.0,9.0,,9
12594,2020-04-06 16:25:00,-0.0,0.0,0.0,0.0,3.0,-0.0,9
12593,2020-04-06 16:25:00,0.0,1.0,1.0,1.0,4.0,1.0,9
12694,2020-04-06 16:25:00,0.0,1.0,1.0,1.0,3.0,-0.0,9
12700,2020-04-06 16:25:00,0.0,0.0,-0.0,0.0,3.0,0.0,9
12589,2020-04-06 16:25:00,1.0,0.0,1.0,0.0,2.0,1.0,9
12677,2020-04-06 16:25:00,-0.0,0.0,1.0,0.0,2.0,0.0,9
12689,2020-04-06 16:25:00,-0.0,-0.0,1.0,0.0,3.0,1.0,9
6410,2020-04-06 16:30:00,0.0,6.0,10.0,9.0,1.0,0.0,9
12768,2020-04-06 16:30:00,0.0,0.0,0.0,-0.0,3.0,-0.0,9
12706,2020-04-06 16:30:00,-0.0,0.0,1.0,2.0,3.0,0.0,9
11287,2020-04-06 16:30:00,2.0,1.0,1.0,1.0,3.0,0.0,9
12614,2020-04-06 16:30:00,-0.0,1.0,2.0,-0.0,3.0,,9
6252,2020-04-06 16:30:00,9.0,1.0,3.0,6.0,9.0,,9
12523,2020-04-06 16:30:00,1.0,0.0,0.0,0.0,2.0,1.0,9
12662,2020-04-06 16:30:00,0.0,0.0,2.0,1.0,3.0,0.0,9
12616,2020-04-06 16:30:00,-0.0,-0.0,1.0,0.0,2.0,1.0,9
12536,2020-04-06 16:30:00,-0.0,-0.0,1.0,1.0,3.0,-0.0,9
12658,2020-04-06 16:30:00,0.0,-0.0,2.0,1.0,2.0,-0.0,9
12784,2020-04-06 16:30:00,1.0,0.0,1.0,1.0,3.0,0.0,9
12715,2020-04-06 16:30:00,0.0,0.0,1.0,1.0,3.0,-0.0,9
12645,2020-04-06 16:30:00,-0.0,-0.0,1.0,0.0,3.0,1.0,9
12600,2020-04-06 16:30:00,0.0,0.0,0.0,1.0,2.0,0.0,9
12610,2020-04-06 16:30:00,0.0,-0.0,1.0,0.0,4.0,1.0,9
12588,2020-04-06 16:35:00,1.0,0.0,1.0,0.0,3.0,0.0,9
12621,2020-04-06 16:35:00,0.0,1.0,1.0,1.0,3.0,0.0,9
12676,2020-04-06 16:35:00,-0.0,0.0,0.0,-0.0,3.0,-0.0,9
12731,2020-04-06 16:35:00,1.0,0.0,1.0,-0.0,3.0,-0.0,9
12618,2020-04-06 16:35:00,-0.0,0.0,1.0,0.0,3.0,0.0,9
12753,2020-04-06 16:35:00,0.0,0.0,2.0,-0.0,3.0,0.0,9
12748,2020-04-06 16:35:00,0.0,0.0,0.0,-0.0,3.0,0.0,9
12546,2020-04-06 16:35:00,0.0,0.0,1.0,0.0,2.0,0.0,9
12522,2020-04-06 16:35:00,1.0,1.0,2.0,1.0,3.0,-0.0,9
6237,2020-04-06 16:35:00,5.0,3.0,1.0,7.0,3.0,1.0,9
11301,2020-04-06 16:35:00,-0.0,0.0,1.0,0.0,2.0,0.0,9
12773,2020-04-06 16:35:00,0.0,0.0,1.0,0.0,3.0,-0.0,9
12547,2020-04-06 16:35:00,1.0,-0.0,0.0,1.0,3.0,1.0,9
11295,2020-04-06 16:35:00,1.0,1.0,1.0,0.0,2.0,0.0,9
12570,2020-04-06 16:35:00,-0.0,0.0,2.0,1.0,4.0,0.0,9
