,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
11377,2020-04-06 15:45:00,0.0,1.0,-0.0,,2.0,0.0,14
11388,2020-04-06 15:50:00,0.0,1.0,0.0,,2.0,1.0,14
7890,2020-04-06 15:50:00,8.0,6.0,9.0,,0.0,0.0,14
7503,2020-04-06 16:00:00,8.0,1.0,6.0,,2.0,,14
13070,2020-04-06 16:00:00,0.0,0.0,0.0,,2.0,0.0,14
11397,2020-04-06 16:00:00,0.0,2.0,1.0,,0.0,-0.0,14
13101,2020-04-06 16:00:00,1.0,0.0,1.0,,2.0,1.0,14
13103,2020-04-06 16:05:00,0.0,0.0,1.0,,2.0,0.0,14
13084,2020-04-06 16:05:00,-0.0,1.0,-0.0,,1.0,-0.0,14
13051,2020-04-06 16:05:00,0.0,0.0,-0.0,,2.0,0.0,14
13099,2020-04-06 16:05:00,0.0,1.0,-0.0,,2.0,-0.0,14
13086,2020-04-06 16:05:00,0.0,1.0,-0.0,,3.0,0.0,14
13097,2020-04-06 16:10:00,0.0,0.0,0.0,,2.0,0.0,14
11398,2020-04-06 16:10:00,-0.0,0.0,0.0,,2.0,2.0,14
13138,2020-04-06 16:10:00,1.0,0.0,0.0,,2.0,0.0,14
13065,2020-04-06 16:10:00,1.0,0.0,-0.0,,2.0,0.0,14
13055,2020-04-06 16:10:00,1.0,-0.0,0.0,,2.0,0.0,14
13105,2020-04-06 16:15:00,0.0,0.0,0.0,,2.0,0.0,14
13085,2020-04-06 16:15:00,1.0,1.0,1.0,,2.0,-0.0,14
7600,2020-04-06 16:15:00,10.0,10.0,1.0,,8.0,,14
13127,2020-04-06 16:15:00,1.0,-0.0,1.0,,2.0,0.0,14
13058,2020-04-06 16:20:00,-0.0,0.0,-0.0,,0.0,-0.0,14
13048,2020-04-06 16:20:00,1.0,0.0,-0.0,,2.0,1.0,14
11378,2020-04-06 16:20:00,-0.0,0.0,1.0,,2.0,-0.0,14
13083,2020-04-06 16:20:00,0.0,2.0,0.0,,2.0,-0.0,14
13116,2020-04-06 16:20:00,0.0,0.0,0.0,,2.0,0.0,14
11396,2020-04-06 16:20:00,0.0,-0.0,-0.0,,1.0,0.0,14
13120,2020-04-06 16:20:00,0.0,0.0,1.0,,2.0,0.0,14
13109,2020-04-06 16:25:00,0.0,-0.0,0.0,,2.0,0.0,14
13052,2020-04-06 16:25:00,0.0,1.0,-0.0,,3.0,0.0,14
13050,2020-04-06 16:25:00,-0.0,-0.0,1.0,,2.0,1.0,14
13117,2020-04-06 16:25:00,0.0,0.0,0.0,,2.0,0.0,14
13115,2020-04-06 16:25:00,-0.0,-0.0,1.0,,2.0,1.0,14
13142,2020-04-06 16:25:00,0.0,0.0,0.0,,3.0,0.0,14
13134,2020-04-06 16:25:00,1.0,1.0,0.0,,1.0,-0.0,14
13141,2020-04-06 16:30:00,0.0,0.0,1.0,,3.0,1.0,14
13066,2020-04-06 16:30:00,1.0,-0.0,-0.0,,3.0,1.0,14
13062,2020-04-06 16:30:00,0.0,0.0,2.0,,3.0,0.0,14
13076,2020-04-06 16:30:00,-0.0,-0.0,-0.0,,2.0,-0.0,14
13060,2020-04-06 16:35:00,0.0,0.0,0.0,,2.0,0.0,14
13128,2020-04-06 16:35:00,-0.0,0.0,0.0,,2.0,-0.0,14
7754,2020-04-06 16:40:00,6.0,3.0,0.0,,6.0,0.0,14
13108,2020-04-06 16:40:00,0.0,1.0,-0.0,,2.0,-0.0,14
13136,2020-04-06 16:40:00,0.0,1.0,0.0,,1.0,-0.0,14
13124,2020-04-06 16:40:00,1.0,0.0,0.0,,0.0,1.0,14
13144,2020-04-06 16:45:00,0.0,0.0,0.0,7.0,1.0,0.0,14
13067,2020-04-06 16:45:00,0.0,1.0,0.0,,1.0,1.0,14
13073,2020-04-06 16:45:00,0.0,0.0,0.0,,1.0,0.0,14
13056,2020-04-06 16:45:00,0.0,1.0,0.0,,2.0,-0.0,14
13112,2020-04-06 16:50:00,1.0,-0.0,-0.0,,2.0,-0.0,14
13049,2020-04-06 16:50:00,0.0,1.0,-0.0,,3.0,0.0,14
13071,2020-04-06 16:55:00,2.0,-0.0,1.0,,2.0,-0.0,14
13072,2020-04-06 16:55:00,0.0,1.0,0.0,,1.0,0.0,14
13130,2020-04-06 16:55:00,0.0,0.0,0.0,,1.0,0.0,14
13092,2020-04-06 16:55:00,0.0,-0.0,1.0,,1.0,-0.0,14
13064,2020-04-06 17:00:00,-0.0,0.0,0.0,,1.0,-0.0,14
13054,2020-04-06 17:00:00,0.0,0.0,-0.0,,2.0,1.0,14
13132,2020-04-06 17:00:00,1.0,0.0,0.0,,2.0,0.0,14
13069,2020-04-06 17:00:00,0.0,1.0,1.0,,1.0,0.0,14
13095,2020-04-06 17:00:00,-0.0,1.0,0.0,,4.0,1.0,14
13094,2020-04-06 17:05:00,1.0,0.0,0.0,,3.0,-0.0,14
13077,2020-04-06 17:10:00,-0.0,0.0,0.0,,3.0,0.0,14
11392,2020-04-06 17:10:00,0.0,0.0,0.0,,2.0,0.0,14
13089,2020-04-06 17:10:00,0.0,0.0,0.0,,2.0,0.0,14
7901,2020-04-06 17:10:00,5.0,5.0,0.0,,5.0,,14
13053,2020-04-06 17:10:00,1.0,-0.0,-0.0,,2.0,0.0,14
13078,2020-04-06 17:10:00,0.0,0.0,0.0,,2.0,-0.0,14
13059,2020-04-06 17:15:00,1.0,-0.0,0.0,,2.0,0.0,14
13081,2020-04-06 17:15:00,-0.0,0.0,0.0,,2.0,0.0,14
11391,2020-04-06 17:15:00,1.0,0.0,0.0,,2.0,0.0,14
13087,2020-04-06 17:15:00,-0.0,0.0,-0.0,,1.0,-0.0,14
13121,2020-04-06 17:20:00,0.0,-0.0,1.0,,2.0,-0.0,14
7919,2020-04-06 17:20:00,0.0,1.0,1.0,,10.0,,14
13061,2020-04-06 17:20:00,1.0,0.0,0.0,,1.0,-0.0,14
11385,2020-04-06 17:20:00,0.0,-0.0,0.0,,2.0,1.0,14
13090,2020-04-06 17:20:00,-0.0,0.0,-0.0,,2.0,-0.0,14
7879,2020-04-06 17:25:00,10.0,4.0,7.0,,9.0,,14
13125,2020-04-06 17:25:00,-0.0,0.0,2.0,,2.0,1.0,14
13129,2020-04-06 17:25:00,-0.0,0.0,0.0,,3.0,-0.0,14
13104,2020-04-06 17:25:00,1.0,0.0,-0.0,,2.0,0.0,14
7797,2020-04-06 17:25:00,8.0,9.0,10.0,,3.0,,14
13110,2020-04-06 17:25:00,0.0,0.0,1.0,,2.0,-0.0,14
13080,2020-04-06 17:30:00,0.0,-0.0,0.0,,2.0,-0.0,14
7518,2020-04-06 17:30:00,4.0,8.0,0.0,,1.0,,14
13111,2020-04-06 17:30:00,1.0,0.0,-0.0,,2.0,0.0,14
13063,2020-04-06 17:30:00,-0.0,1.0,0.0,,2.0,1.0,14
13075,2020-04-06 17:35:00,1.0,0.0,-0.0,,0.0,0.0,14
11393,2020-04-06 17:45:00,1.0,0.0,1.0,,1.0,0.0,14
13133,2020-04-06 17:50:00,0.0,0.0,1.0,,2.0,-0.0,14
13096,2020-04-06 17:50:00,0.0,-0.0,-0.0,,3.0,1.0,14
13123,2020-04-06 17:55:00,0.0,1.0,-0.0,,1.0,0.0,14
13139,2020-04-06 17:55:00,1.0,1.0,-0.0,,2.0,0.0,14
13107,2020-04-06 18:00:00,-0.0,0.0,1.0,,3.0,1.0,14
13137,2020-04-06 18:00:00,-0.0,1.0,-0.0,,2.0,-0.0,14
13098,2020-04-06 18:05:00,0.0,1.0,-0.0,,1.0,1.0,14
13079,2020-04-06 18:10:00,0.0,1.0,0.0,,2.0,0.0,14
8005,2020-04-06 18:10:00,4.0,5.0,1.0,,10.0,,14
11389,2020-04-06 18:15:00,0.0,0.0,1.0,,2.0,1.0,14
13119,2020-04-06 18:15:00,1.0,0.0,-0.0,,2.0,-0.0,14
7881,2020-04-06 18:20:00,7.0,6.0,0.0,,5.0,,14
13093,2020-04-06 18:25:00,1.0,0.0,0.0,,1.0,0.0,14
13057,2020-04-06 18:25:00,1.0,0.0,0.0,,1.0,0.0,14
7826,2020-04-06 18:30:00,8.0,9.0,10.0,,3.0,1.0,14
13122,2020-04-06 18:30:00,0.0,0.0,1.0,,1.0,0.0,14
7701,2020-04-06 18:30:00,8.0,10.0,3.0,,1.0,,14
7750,2020-04-06 18:35:00,9.0,4.0,9.0,,10.0,,14
13082,2020-04-06 18:35:00,1.0,0.0,0.0,,2.0,-0.0,14
13113,2020-04-06 18:35:00,0.0,0.0,0.0,,2.0,0.0,14
13074,2020-04-06 18:55:00,0.0,1.0,0.0,,2.0,-0.0,14
13091,2020-04-06 19:05:00,-0.0,0.0,2.0,,3.0,1.0,14
7829,2020-04-06 19:05:00,2.0,8.0,5.0,,0.0,,14
13131,2020-04-06 19:05:00,1.0,2.0,-0.0,,2.0,0.0,14
7711,2020-04-06 19:10:00,5.0,4.0,10.0,,9.0,,14
13102,2020-04-06 19:20:00,1.0,0.0,1.0,,2.0,0.0,14
13143,2020-04-06 19:30:00,-0.0,-0.0,1.0,,2.0,0.0,14
13068,2020-04-06 19:30:00,1.0,0.0,0.0,,2.0,0.0,14
7964,2020-04-06 19:30:00,3.0,6.0,3.0,,2.0,,14
7516,2020-04-06 19:35:00,8.0,4.0,9.0,,3.0,,14
7636,2020-04-06 19:50:00,6.0,8.0,7.0,,0.0,,14
13088,2020-04-06 20:05:00,0.0,-0.0,-0.0,,2.0,0.0,14
13100,2020-04-06 20:10:00,-0.0,1.0,1.0,,1.0,0.0,14
13126,2020-04-06 20:15:00,1.0,0.0,-0.0,,2.0,1.0,14
7796,2020-04-06 20:25:00,10.0,10.0,9.0,,4.0,,14
11390,2020-04-06 20:25:00,1.0,-0.0,1.0,,2.0,0.0,14
13135,2020-04-06 20:25:00,-0.0,0.0,-0.0,,2.0,0.0,14
7522,2020-04-06 20:45:00,7.0,3.0,2.0,,4.0,,14
7521,2020-04-06 20:50:00,9.0,2.0,0.0,,10.0,,14
7609,2020-04-06 20:55:00,10.0,4.0,0.0,,8.0,,14
7631,2020-04-06 21:00:00,2.0,0.0,2.0,,10.0,,14
13145,2020-04-06 21:10:00,-0.0,1.0,1.0,,2.0,-0.0,14
7577,2020-04-06 21:15:00,10.0,9.0,10.0,,5.0,0.0,14
7769,2020-04-06 21:40:00,3.0,0.0,4.0,,2.0,1.0,14
7952,2020-04-06 21:45:00,4.0,2.0,9.0,,5.0,,14
7876,2020-04-06 21:50:00,9.0,4.0,9.0,,10.0,1.0,14
7811,2020-04-06 22:00:00,9.0,0.0,7.0,,4.0,,14
13114,2020-04-06 22:00:00,0.0,0.0,0.0,,1.0,1.0,14
7681,2020-04-06 22:05:00,0.0,4.0,8.0,,10.0,,14
13140,2020-04-06 22:20:00,0.0,1.0,-0.0,,1.0,-0.0,14
7821,2020-04-06 22:35:00,5.0,3.0,2.0,,5.0,,14
7668,2020-04-06 22:35:00,8.0,3.0,4.0,,3.0,,14
7694,2020-04-06 22:50:00,9.0,10.0,3.0,,2.0,,14
7918,2020-04-06 23:00:00,8.0,3.0,10.0,,8.0,1.0,14
7943,2020-04-06 23:05:00,4.0,1.0,1.0,,6.0,,14
7591,2020-04-06 23:15:00,5.0,8.0,1.0,,2.0,,14
7507,2020-04-06 23:20:00,7.0,10.0,9.0,,0.0,,14
13118,2020-04-06 23:25:00,-0.0,-0.0,0.0,,2.0,0.0,14
7670,2020-04-06 23:30:00,4.0,1.0,4.0,,3.0,,14
7819,2020-04-07 00:05:00,10.0,8.0,10.0,,10.0,,14
7564,2020-04-07 00:05:00,1.0,10.0,0.0,,5.0,,14
13106,2020-04-07 00:05:00,-0.0,0.0,0.0,,2.0,0.0,14
7596,2020-04-07 00:20:00,10.0,3.0,1.0,,3.0,0.0,14
7525,2020-04-07 00:30:00,3.0,8.0,8.0,5.0,2.0,1.0,14
7667,2020-04-07 00:50:00,10.0,3.0,3.0,,9.0,,14
7589,2020-04-07 00:55:00,0.0,5.0,8.0,,2.0,,14
7945,2020-04-07 01:05:00,10.0,2.0,10.0,,9.0,,14
7605,2020-04-07 01:25:00,8.0,5.0,6.0,,5.0,,14
7729,2020-04-07 01:35:00,8.0,5.0,7.0,,8.0,,14
7798,2020-04-07 01:40:00,8.0,10.0,9.0,,2.0,,14
7848,2020-04-07 01:55:00,9.0,9.0,1.0,,4.0,,14
7835,2020-04-07 02:15:00,6.0,10.0,1.0,,10.0,,14
7891,2020-04-07 02:20:00,9.0,9.0,8.0,,9.0,,14
7582,2020-04-07 02:40:00,9.0,10.0,7.0,,4.0,,14
7511,2020-04-07 02:40:00,6.0,7.0,3.0,,1.0,0.0,14
7629,2020-04-07 03:00:00,9.0,10.0,1.0,,1.0,,14
7542,2020-04-07 03:10:00,7.0,7.0,2.0,,10.0,0.0,14
7987,2020-04-07 03:15:00,7.0,1.0,8.0,,0.0,,14
7697,2020-04-07 03:40:00,8.0,2.0,10.0,,10.0,,14
7813,2020-04-07 03:50:00,8.0,0.0,8.0,,10.0,,14
7790,2020-04-07 03:55:00,9.0,1.0,6.0,,10.0,,14
7847,2020-04-07 04:25:00,1.0,10.0,9.0,,10.0,,14
7616,2020-04-07 04:30:00,6.0,9.0,1.0,,6.0,,14
7948,2020-04-07 04:55:00,8.0,8.0,9.0,,2.0,,14
7965,2020-04-07 05:30:00,9.0,4.0,0.0,,8.0,,14
7755,2020-04-07 05:45:00,3.0,10.0,9.0,,9.0,,14
7773,2020-04-07 06:50:00,9.0,6.0,1.0,,8.0,,14
7673,2020-04-07 06:55:00,5.0,5.0,3.0,,7.0,,14
7780,2020-04-07 06:55:00,10.0,1.0,2.0,,1.0,,14
7654,2020-04-07 07:40:00,8.0,3.0,7.0,,1.0,,14
7545,2020-04-07 08:20:00,5.0,8.0,4.0,,8.0,,14
7656,2020-04-07 08:45:00,2.0,8.0,6.0,,1.0,,14
7882,2020-04-07 09:25:00,4.0,7.0,0.0,,9.0,,14
7855,2020-04-07 09:35:00,9.0,9.0,6.0,,5.0,,14
7770,2020-04-07 09:35:00,10.0,4.0,1.0,,2.0,1.0,14
7741,2020-04-07 10:05:00,2.0,5.0,2.0,,6.0,,14
7866,2020-04-07 10:35:00,3.0,2.0,0.0,,4.0,,14
7625,2020-04-07 11:25:00,9.0,8.0,8.0,7.0,3.0,,14
7776,2020-04-07 11:55:00,2.0,8.0,2.0,,0.0,,14
8001,2020-04-07 12:00:00,9.0,9.0,9.0,,0.0,,14
7682,2020-04-07 12:10:00,10.0,6.0,8.0,,9.0,,14
7550,2020-04-07 12:40:00,7.0,7.0,5.0,,6.0,,14
7927,2020-04-07 12:45:00,7.0,6.0,9.0,,1.0,0.0,14
7510,2020-04-07 12:55:00,0.0,10.0,8.0,,4.0,,14
7615,2020-04-07 13:10:00,3.0,2.0,3.0,,2.0,,14
7869,2020-04-07 13:25:00,0.0,1.0,10.0,,5.0,,14
7624,2020-04-07 13:35:00,8.0,4.0,0.0,,5.0,,14
7660,2020-04-07 14:10:00,0.0,10.0,5.0,,2.0,,14
7784,2020-04-07 14:10:00,2.0,2.0,8.0,,0.0,,14
7757,2020-04-07 14:10:00,3.0,3.0,10.0,,4.0,,14
7980,2020-04-07 15:05:00,4.0,1.0,7.0,,5.0,,14
7958,2020-04-07 15:05:00,2.0,5.0,8.0,,9.0,,14
8002,2020-04-07 15:20:00,10.0,4.0,5.0,,8.0,,14
7621,2020-04-07 15:30:00,4.0,0.0,8.0,4.0,4.0,,14
7669,2020-04-07 15:40:00,10.0,3.0,9.0,,4.0,,14
7561,2020-04-07 15:40:00,2.0,2.0,1.0,,2.0,,14
7630,2020-04-07 15:45:00,10.0,2.0,2.0,,5.0,,14
7748,2020-04-07 15:45:00,7.0,4.0,9.0,,0.0,,14
8007,2020-04-07 15:50:00,8.0,5.0,7.0,,6.0,,14
7517,2020-04-07 16:45:00,9.0,8.0,9.0,,8.0,,14
7841,2020-04-07 16:45:00,8.0,3.0,4.0,,4.0,1.0,14
7928,2020-04-07 17:05:00,10.0,4.0,5.0,,1.0,,14
7506,2020-04-07 17:20:00,0.0,2.0,6.0,,7.0,,14
7560,2020-04-07 17:20:00,6.0,10.0,5.0,,2.0,,14
7929,2020-04-07 18:10:00,1.0,0.0,4.0,,9.0,,14
7976,2020-04-07 18:30:00,6.0,9.0,9.0,,0.0,,14
7874,2020-04-07 18:30:00,3.0,10.0,8.0,,9.0,,14
7685,2020-04-07 18:35:00,9.0,2.0,7.0,,2.0,,14
7593,2020-04-07 19:00:00,9.0,4.0,5.0,,3.0,,14
7785,2020-04-07 19:15:00,1.0,7.0,1.0,,1.0,1.0,14
7920,2020-04-07 19:20:00,10.0,8.0,7.0,,3.0,,14
7705,2020-04-07 19:40:00,2.0,0.0,4.0,,1.0,0.0,14
7832,2020-04-07 19:40:00,0.0,8.0,2.0,,3.0,,14
7809,2020-04-07 19:45:00,1.0,6.0,10.0,,0.0,1.0,14
7815,2020-04-07 20:20:00,7.0,9.0,2.0,,7.0,,14
7653,2020-04-07 20:30:00,8.0,6.0,0.0,,7.0,,14
7856,2020-04-07 20:45:00,8.0,1.0,8.0,,10.0,,14
7994,2020-04-07 21:00:00,7.0,2.0,1.0,,10.0,,14
7862,2020-04-07 21:05:00,6.0,10.0,6.0,,6.0,1.0,14
7644,2020-04-07 21:10:00,6.0,0.0,6.0,,10.0,,14
7986,2020-04-07 21:25:00,8.0,6.0,9.0,,4.0,0.0,14
7926,2020-04-07 21:30:00,10.0,0.0,0.0,,7.0,,14
7597,2020-04-07 21:55:00,10.0,3.0,4.0,,8.0,,14
7825,2020-04-07 22:05:00,10.0,2.0,0.0,,4.0,,14
7984,2020-04-07 22:15:00,1.0,7.0,10.0,,9.0,,14
7995,2020-04-07 22:20:00,9.0,10.0,10.0,,0.0,1.0,14
7645,2020-04-07 22:40:00,3.0,3.0,2.0,,8.0,,14
7531,2020-04-07 23:00:00,6.0,6.0,10.0,,10.0,1.0,14
7981,2020-04-07 23:15:00,3.0,0.0,1.0,,8.0,,14
7713,2020-04-07 23:25:00,1.0,7.0,4.0,,10.0,,14
7758,2020-04-07 23:30:00,3.0,10.0,4.0,,4.0,,14
7647,2020-04-07 23:45:00,1.0,4.0,6.0,,4.0,,14
7807,2020-04-07 23:55:00,1.0,6.0,2.0,,10.0,,14
7942,2020-04-08 00:05:00,1.0,6.0,0.0,,9.0,,14
7671,2020-04-08 01:05:00,0.0,3.0,4.0,,8.0,,14
7689,2020-04-08 01:15:00,0.0,5.0,8.0,,7.0,,14
7543,2020-04-08 01:20:00,9.0,7.0,3.0,,1.0,0.0,14
7935,2020-04-08 01:20:00,10.0,6.0,10.0,,10.0,,14
7725,2020-04-08 01:55:00,6.0,0.0,0.0,,10.0,,14
7894,2020-04-08 01:55:00,10.0,10.0,1.0,,2.0,,14
7623,2020-04-08 02:00:00,8.0,0.0,5.0,,9.0,,14
7895,2020-04-08 02:15:00,9.0,10.0,0.0,,9.0,0.0,14
7858,2020-04-08 02:15:00,4.0,0.0,6.0,,10.0,,14
7687,2020-04-08 02:25:00,4.0,10.0,7.0,,4.0,,14
7728,2020-04-08 02:35:00,9.0,10.0,1.0,,8.0,1.0,14
7688,2020-04-08 02:40:00,10.0,0.0,4.0,,3.0,,14
7504,2020-04-08 02:50:00,10.0,1.0,2.0,,2.0,,14
7661,2020-04-08 03:00:00,2.0,1.0,5.0,,5.0,0.0,14
7772,2020-04-08 03:00:00,3.0,5.0,10.0,,10.0,0.0,14
7571,2020-04-08 03:05:00,0.0,3.0,4.0,,6.0,,14
7804,2020-04-08 03:20:00,8.0,7.0,5.0,,10.0,,14
7974,2020-04-08 03:20:00,10.0,8.0,7.0,,7.0,1.0,14
7778,2020-04-08 03:30:00,1.0,1.0,3.0,,3.0,,14
7738,2020-04-08 03:35:00,9.0,8.0,1.0,,1.0,1.0,14
7864,2020-04-08 03:35:00,9.0,9.0,6.0,,2.0,,14
7771,2020-04-08 03:50:00,4.0,1.0,10.0,,1.0,,14
7902,2020-04-08 04:05:00,8.0,5.0,3.0,,5.0,,14
7899,2020-04-08 04:10:00,8.0,0.0,9.0,,10.0,,14
7781,2020-04-08 04:45:00,8.0,10.0,10.0,,2.0,,14
7664,2020-04-08 04:50:00,10.0,6.0,7.0,,6.0,,14
7718,2020-04-08 05:35:00,10.0,4.0,10.0,,4.0,,14
7812,2020-04-08 05:35:00,10.0,9.0,7.0,,3.0,,14
7872,2020-04-08 05:45:00,0.0,1.0,8.0,,8.0,,14
7505,2020-04-08 05:55:00,7.0,10.0,5.0,,7.0,,14
7675,2020-04-08 06:05:00,3.0,2.0,8.0,,10.0,1.0,14
7982,2020-04-08 06:15:00,6.0,7.0,10.0,,6.0,0.0,14
7620,2020-04-08 06:15:00,10.0,6.0,2.0,,0.0,,14
7690,2020-04-08 06:25:00,4.0,10.0,9.0,,5.0,,14
7528,2020-04-08 06:25:00,7.0,7.0,1.0,,8.0,,14
7699,2020-04-08 06:40:00,6.0,7.0,7.0,,6.0,,14
7642,2020-04-08 06:45:00,7.0,9.0,2.0,,10.0,,14
