,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
2027,2020-04-06 13:20:00,2.0,10.0,10.0,10.0,2.0,,3
2306,2020-04-06 13:20:00,10.0,1.0,9.0,6.0,0.0,,3
1628,2020-04-06 13:25:00,5.0,1.0,0.0,8.0,6.0,,3
2104,2020-04-06 13:25:00,0.0,9.0,10.0,1.0,4.0,,3
2033,2020-04-06 13:25:00,1.0,5.0,4.0,2.0,7.0,,3
1938,2020-04-06 13:25:00,6.0,3.0,4.0,10.0,10.0,,3
1810,2020-04-06 13:30:00,4.0,5.0,5.0,7.0,3.0,1.0,3
1663,2020-04-06 13:45:00,2.0,8.0,7.0,4.0,7.0,,3
1625,2020-04-06 13:50:00,0.0,10.0,6.0,0.0,10.0,,3
1797,2020-04-06 13:55:00,9.0,10.0,5.0,10.0,0.0,,3
1645,2020-04-06 14:00:00,1.0,0.0,4.0,10.0,3.0,,3
2118,2020-04-06 14:00:00,6.0,7.0,8.0,5.0,10.0,,3
1584,2020-04-06 14:00:00,2.0,1.0,4.0,4.0,10.0,0.0,3
1560,2020-04-06 14:10:00,7.0,4.0,5.0,0.0,8.0,1.0,3
1514,2020-04-06 14:20:00,10.0,8.0,6.0,2.0,1.0,,3
1981,2020-04-06 14:30:00,0.0,10.0,10.0,9.0,1.0,,3
2127,2020-04-06 14:30:00,7.0,2.0,6.0,7.0,0.0,,3
11012,2020-04-06 14:35:00,3.0,3.0,3.0,2.0,3.0,1.0,3
1565,2020-04-06 14:35:00,7.0,9.0,4.0,8.0,2.0,,3
10977,2020-04-06 14:35:00,3.0,2.0,2.0,3.0,3.0,1.0,3
10984,2020-04-06 14:35:00,2.0,4.0,3.0,2.0,2.0,2.0,3
10998,2020-04-06 14:40:00,3.0,3.0,3.0,2.0,3.0,0.0,3
11017,2020-04-06 14:40:00,3.0,2.0,3.0,1.0,3.0,1.0,3
11024,2020-04-06 14:40:00,2.0,5.0,4.0,2.0,4.0,1.0,3
11034,2020-04-06 14:40:00,3.0,2.0,3.0,3.0,4.0,2.0,3
11036,2020-04-06 14:40:00,3.0,2.0,2.0,1.0,3.0,2.0,3
2298,2020-04-06 14:40:00,7.0,2.0,1.0,5.0,5.0,,3
11018,2020-04-06 14:40:00,2.0,4.0,2.0,2.0,1.0,0.0,3
10967,2020-04-06 14:40:00,4.0,3.0,3.0,3.0,2.0,2.0,3
11045,2020-04-06 14:40:00,4.0,4.0,4.0,1.0,4.0,1.0,3
11027,2020-04-06 14:40:00,3.0,3.0,4.0,2.0,3.0,1.0,3
11023,2020-04-06 14:40:00,4.0,2.0,3.0,3.0,3.0,2.0,3
10969,2020-04-06 14:45:00,3.0,3.0,3.0,2.0,2.0,1.0,3
10945,2020-04-06 14:45:00,4.0,3.0,2.0,2.0,3.0,0.0,3
10964,2020-04-06 14:45:00,3.0,3.0,4.0,2.0,4.0,1.0,3
11046,2020-04-06 14:45:00,4.0,3.0,3.0,1.0,2.0,1.0,3
11030,2020-04-06 14:45:00,4.0,3.0,3.0,3.0,3.0,1.0,3
10978,2020-04-06 14:45:00,4.0,2.0,4.0,3.0,3.0,-0.0,3
11019,2020-04-06 14:45:00,3.0,3.0,2.0,2.0,2.0,1.0,3
10976,2020-04-06 14:45:00,4.0,3.0,3.0,2.0,3.0,1.0,3
10982,2020-04-06 14:45:00,3.0,3.0,3.0,2.0,3.0,1.0,3
10954,2020-04-06 14:50:00,2.0,4.0,2.0,1.0,3.0,1.0,3
10985,2020-04-06 14:50:00,2.0,3.0,3.0,2.0,3.0,2.0,3
1649,2020-04-06 14:50:00,7.0,7.0,2.0,8.0,6.0,,3
1707,2020-04-06 14:50:00,2.0,3.0,5.0,4.0,6.0,,3
10972,2020-04-06 14:50:00,4.0,4.0,3.0,3.0,3.0,1.0,3
11014,2020-04-06 14:50:00,4.0,4.0,3.0,4.0,3.0,0.0,3
11062,2020-04-06 14:55:00,3.0,3.0,3.0,1.0,2.0,-0.0,3
11064,2020-04-06 14:55:00,2.0,3.0,3.0,3.0,2.0,2.0,3
11065,2020-04-06 14:55:00,3.0,2.0,3.0,1.0,3.0,0.0,3
10948,2020-04-06 14:55:00,3.0,3.0,4.0,2.0,4.0,1.0,3
11058,2020-04-06 14:55:00,3.0,2.0,3.0,1.0,3.0,1.0,3
11044,2020-04-06 14:55:00,2.0,3.0,4.0,1.0,5.0,2.0,3
11050,2020-04-06 14:55:00,4.0,2.0,3.0,3.0,4.0,2.0,3
10946,2020-04-06 15:00:00,2.0,4.0,2.0,1.0,4.0,3.0,3
11001,2020-04-06 15:00:00,3.0,3.0,3.0,2.0,3.0,1.0,3
2255,2020-04-06 15:00:00,9.0,0.0,4.0,2.0,4.0,,3
10960,2020-04-06 15:00:00,4.0,3.0,2.0,4.0,3.0,1.0,3
10968,2020-04-06 15:00:00,3.0,3.0,4.0,3.0,4.0,1.0,3
10996,2020-04-06 15:00:00,4.0,3.0,3.0,2.0,2.0,1.0,3
11002,2020-04-06 15:00:00,3.0,2.0,3.0,3.0,3.0,2.0,3
10957,2020-04-06 15:00:00,3.0,3.0,3.0,1.0,3.0,-0.0,3
11008,2020-04-06 15:05:00,4.0,2.0,2.0,2.0,2.0,1.0,3
10999,2020-04-06 15:05:00,3.0,2.0,3.0,3.0,3.0,0.0,3
10970,2020-04-06 15:05:00,4.0,2.0,2.0,2.0,2.0,0.0,3
11039,2020-04-06 15:05:00,3.0,3.0,2.0,2.0,4.0,1.0,3
10975,2020-04-06 15:05:00,4.0,3.0,3.0,1.0,3.0,2.0,3
10989,2020-04-06 15:05:00,2.0,3.0,2.0,3.0,3.0,2.0,3
10943,2020-04-06 15:05:00,3.0,4.0,3.0,3.0,3.0,1.0,3
11020,2020-04-06 15:10:00,4.0,3.0,2.0,3.0,4.0,0.0,3
11016,2020-04-06 15:10:00,2.0,3.0,4.0,2.0,2.0,0.0,3
11031,2020-04-06 15:10:00,4.0,3.0,2.0,1.0,1.0,1.0,3
10988,2020-04-06 15:15:00,3.0,3.0,4.0,2.0,3.0,0.0,3
11029,2020-04-06 15:15:00,2.0,3.0,4.0,2.0,4.0,1.0,3
11041,2020-04-06 15:15:00,3.0,3.0,4.0,1.0,2.0,1.0,3
11000,2020-04-06 15:15:00,4.0,3.0,2.0,2.0,3.0,1.0,3
10956,2020-04-06 15:15:00,4.0,2.0,4.0,2.0,2.0,1.0,3
10963,2020-04-06 15:20:00,3.0,2.0,3.0,2.0,4.0,0.0,3
11056,2020-04-06 15:20:00,3.0,3.0,3.0,2.0,3.0,1.0,3
2243,2020-04-06 15:20:00,10.0,0.0,10.0,5.0,10.0,,3
11028,2020-04-06 15:20:00,3.0,4.0,2.0,2.0,3.0,1.0,3
10971,2020-04-06 15:20:00,2.0,4.0,2.0,3.0,3.0,1.0,3
11040,2020-04-06 15:20:00,3.0,3.0,2.0,2.0,3.0,1.0,3
10995,2020-04-06 15:25:00,2.0,3.0,3.0,2.0,3.0,1.0,3
11054,2020-04-06 15:25:00,3.0,2.0,2.0,2.0,3.0,1.0,3
11011,2020-04-06 15:25:00,3.0,3.0,2.0,2.0,3.0,2.0,3
2220,2020-04-06 15:25:00,10.0,2.0,2.0,2.0,5.0,,3
2047,2020-04-06 15:30:00,10.0,9.0,8.0,10.0,8.0,,3
10991,2020-04-06 15:30:00,2.0,3.0,3.0,2.0,2.0,0.0,3
10974,2020-04-06 15:30:00,2.0,3.0,4.0,2.0,3.0,1.0,3
10950,2020-04-06 15:30:00,3.0,4.0,3.0,3.0,4.0,1.0,3
10966,2020-04-06 15:30:00,3.0,3.0,3.0,1.0,3.0,-0.0,3
11010,2020-04-06 15:35:00,3.0,4.0,3.0,2.0,3.0,1.0,3
11051,2020-04-06 15:35:00,2.0,4.0,3.0,2.0,3.0,1.0,3
11004,2020-04-06 15:35:00,2.0,4.0,3.0,3.0,4.0,0.0,3
10990,2020-04-06 15:35:00,3.0,2.0,4.0,2.0,2.0,1.0,3
11053,2020-04-06 15:40:00,3.0,4.0,2.0,3.0,3.0,1.0,3
10951,2020-04-06 15:40:00,4.0,3.0,3.0,1.0,2.0,1.0,3
11066,2020-04-06 15:40:00,4.0,2.0,2.0,3.0,1.0,2.0,3
10952,2020-04-06 15:40:00,2.0,3.0,3.0,3.0,2.0,0.0,3
10944,2020-04-06 15:40:00,4.0,2.0,3.0,3.0,3.0,1.0,3
10983,2020-04-06 15:45:00,3.0,3.0,3.0,2.0,4.0,1.0,3
10955,2020-04-06 15:45:00,4.0,3.0,3.0,1.0,4.0,1.0,3
11007,2020-04-06 15:45:00,3.0,2.0,2.0,2.0,3.0,1.0,3
10993,2020-04-06 15:50:00,2.0,3.0,3.0,1.0,3.0,1.0,3
11047,2020-04-06 15:50:00,4.0,3.0,4.0,2.0,4.0,0.0,3
10981,2020-04-06 15:50:00,4.0,3.0,3.0,1.0,3.0,1.0,3
11005,2020-04-06 15:55:00,3.0,3.0,3.0,1.0,3.0,1.0,3
11026,2020-04-06 16:00:00,2.0,3.0,3.0,3.0,3.0,0.0,3
11708,2020-04-06 16:00:00,1.0,4.0,5.0,2.0,4.0,1.0,3
11043,2020-04-06 16:00:00,4.0,3.0,4.0,1.0,2.0,0.0,3
2230,2020-04-06 16:00:00,3.0,6.0,1.0,8.0,10.0,,3
11846,2020-04-06 16:00:00,3.0,3.0,3.0,2.0,3.0,1.0,3
11825,2020-04-06 16:00:00,3.0,4.0,2.0,1.0,2.0,1.0,3
11781,2020-04-06 16:00:00,4.0,3.0,3.0,2.0,3.0,1.0,3
11871,2020-04-06 16:00:00,3.0,4.0,4.0,3.0,3.0,1.0,3
11878,2020-04-06 16:00:00,3.0,2.0,3.0,2.0,5.0,0.0,3
11009,2020-04-06 16:00:00,3.0,3.0,4.0,2.0,2.0,0.0,3
11724,2020-04-06 16:00:00,2.0,2.0,2.0,2.0,3.0,1.0,3
11695,2020-04-06 16:05:00,4.0,3.0,3.0,1.0,4.0,1.0,3
2102,2020-04-06 16:05:00,7.0,8.0,4.0,1.0,7.0,,3
11823,2020-04-06 16:05:00,3.0,3.0,3.0,2.0,4.0,1.0,3
11754,2020-04-06 16:05:00,3.0,3.0,3.0,2.0,5.0,0.0,3
11736,2020-04-06 16:05:00,3.0,3.0,3.0,2.0,3.0,1.0,3
11863,2020-04-06 16:05:00,5.0,4.0,2.0,3.0,3.0,1.0,3
11702,2020-04-06 16:05:00,1.0,2.0,3.0,3.0,3.0,0.0,3
11773,2020-04-06 16:05:00,4.0,4.0,2.0,2.0,3.0,1.0,3
11869,2020-04-06 16:05:00,4.0,4.0,3.0,2.0,2.0,0.0,3
1505,2020-04-06 16:05:00,0.0,4.0,4.0,7.0,8.0,,3
11679,2020-04-06 16:05:00,4.0,3.0,4.0,3.0,3.0,1.0,3
11828,2020-04-06 16:05:00,2.0,4.0,2.0,3.0,1.0,1.0,3
11731,2020-04-06 16:05:00,2.0,2.0,3.0,2.0,3.0,1.0,3
11895,2020-04-06 16:05:00,3.0,2.0,4.0,1.0,4.0,,3
11877,2020-04-06 16:05:00,2.0,2.0,2.0,3.0,4.0,1.0,3
11806,2020-04-06 16:05:00,3.0,2.0,3.0,2.0,2.0,1.0,3
2174,2020-04-06 16:05:00,3.0,6.0,6.0,8.0,8.0,,3
11671,2020-04-06 16:05:00,3.0,3.0,4.0,4.0,2.0,,3
11740,2020-04-06 16:05:00,3.0,3.0,3.0,1.0,3.0,,3
11897,2020-04-06 16:05:00,2.0,2.0,4.0,2.0,4.0,,3
11776,2020-04-06 16:05:00,2.0,2.0,3.0,3.0,3.0,0.0,3
1959,2020-04-06 16:10:00,8.0,4.0,5.0,8.0,6.0,,3
11063,2020-04-06 16:10:00,4.0,4.0,2.0,1.0,3.0,1.0,3
11690,2020-04-06 16:10:00,3.0,4.0,4.0,3.0,3.0,,3
11052,2020-04-06 16:10:00,4.0,2.0,3.0,1.0,3.0,-0.0,3
11831,2020-04-06 16:10:00,4.0,4.0,4.0,3.0,3.0,-0.0,3
11865,2020-04-06 16:10:00,2.0,4.0,3.0,1.0,3.0,1.0,3
10973,2020-04-06 16:10:00,3.0,4.0,4.0,1.0,2.0,2.0,3
11911,2020-04-06 16:10:00,3.0,3.0,4.0,4.0,4.0,,3
11730,2020-04-06 16:10:00,3.0,3.0,3.0,2.0,2.0,0.0,3
11749,2020-04-06 16:10:00,3.0,3.0,3.0,3.0,2.0,0.0,3
11808,2020-04-06 16:10:00,3.0,3.0,3.0,2.0,3.0,0.0,3
11703,2020-04-06 16:10:00,3.0,3.0,3.0,3.0,2.0,0.0,3
11780,2020-04-06 16:10:00,4.0,2.0,3.0,2.0,5.0,1.0,3
11696,2020-04-06 16:10:00,3.0,3.0,4.0,2.0,3.0,0.0,3
11902,2020-04-06 16:10:00,2.0,2.0,3.0,2.0,3.0,-0.0,3
11914,2020-04-06 16:10:00,2.0,3.0,3.0,3.0,4.0,,3
11033,2020-04-06 16:10:00,4.0,2.0,1.0,1.0,3.0,2.0,3
11743,2020-04-06 16:10:00,3.0,3.0,3.0,2.0,3.0,,3
11912,2020-04-06 16:10:00,4.0,3.0,3.0,3.0,3.0,,3
11813,2020-04-06 16:10:00,2.0,2.0,4.0,2.0,4.0,-0.0,3
11841,2020-04-06 16:10:00,3.0,4.0,3.0,3.0,3.0,-0.0,3
11830,2020-04-06 16:15:00,3.0,2.0,4.0,2.0,3.0,-0.0,3
11866,2020-04-06 16:15:00,2.0,2.0,4.0,2.0,4.0,,3
11892,2020-04-06 16:15:00,3.0,3.0,3.0,1.0,3.0,,3
11835,2020-04-06 16:15:00,3.0,3.0,4.0,2.0,2.0,1.0,3
11742,2020-04-06 16:15:00,4.0,2.0,3.0,2.0,4.0,,3
11700,2020-04-06 16:15:00,3.0,4.0,5.0,2.0,2.0,1.0,3
11756,2020-04-06 16:15:00,4.0,2.0,3.0,2.0,3.0,1.0,3
11854,2020-04-06 16:15:00,3.0,3.0,2.0,2.0,2.0,1.0,3
11859,2020-04-06 16:15:00,3.0,3.0,3.0,2.0,4.0,1.0,3
11785,2020-04-06 16:15:00,3.0,2.0,3.0,2.0,4.0,1.0,3
11021,2020-04-06 16:15:00,4.0,3.0,4.0,2.0,3.0,1.0,3
11778,2020-04-06 16:15:00,2.0,3.0,2.0,3.0,3.0,,3
11822,2020-04-06 16:15:00,3.0,3.0,3.0,1.0,2.0,1.0,3
11673,2020-04-06 16:15:00,3.0,3.0,3.0,2.0,3.0,1.0,3
11845,2020-04-06 16:15:00,2.0,2.0,3.0,4.0,3.0,0.0,3
11862,2020-04-06 16:15:00,3.0,4.0,2.0,2.0,3.0,0.0,3
11769,2020-04-06 16:15:00,5.0,1.0,2.0,1.0,4.0,0.0,3
11873,2020-04-06 16:15:00,4.0,2.0,3.0,1.0,3.0,1.0,3
11904,2020-04-06 16:15:00,3.0,3.0,3.0,3.0,2.0,1.0,3
11817,2020-04-06 16:15:00,3.0,3.0,2.0,2.0,3.0,1.0,3
11872,2020-04-06 16:15:00,3.0,3.0,2.0,2.0,4.0,,3
11760,2020-04-06 16:15:00,5.0,3.0,3.0,3.0,2.0,1.0,3
11682,2020-04-06 16:15:00,4.0,4.0,3.0,2.0,3.0,,3
10942,2020-04-06 16:20:00,2.0,3.0,3.0,3.0,4.0,1.0,3
11048,2020-04-06 16:20:00,3.0,3.0,3.0,1.0,3.0,2.0,3
11852,2020-04-06 16:20:00,3.0,2.0,2.0,2.0,3.0,,3
11716,2020-04-06 16:20:00,3.0,3.0,3.0,1.0,3.0,1.0,3
11712,2020-04-06 16:20:00,4.0,3.0,3.0,2.0,3.0,1.0,3
2326,2020-04-06 16:20:00,10.0,4.0,3.0,5.0,9.0,,3
11721,2020-04-06 16:20:00,3.0,2.0,3.0,1.0,4.0,0.0,3
11725,2020-04-06 16:20:00,3.0,3.0,3.0,3.0,2.0,0.0,3
11707,2020-04-06 16:20:00,3.0,2.0,3.0,2.0,5.0,1.0,3
11816,2020-04-06 16:20:00,2.0,1.0,2.0,2.0,2.0,1.0,3
11801,2020-04-06 16:20:00,3.0,3.0,3.0,1.0,4.0,1.0,3
11771,2020-04-06 16:20:00,3.0,2.0,2.0,2.0,4.0,0.0,3
11779,2020-04-06 16:20:00,3.0,4.0,4.0,1.0,3.0,1.0,3
11748,2020-04-06 16:20:00,3.0,3.0,2.0,2.0,4.0,1.0,3
11765,2020-04-06 16:20:00,4.0,3.0,1.0,2.0,4.0,1.0,3
11858,2020-04-06 16:20:00,3.0,3.0,3.0,2.0,2.0,,3
11042,2020-04-06 16:25:00,4.0,3.0,3.0,2.0,2.0,1.0,3
11880,2020-04-06 16:25:00,3.0,3.0,3.0,3.0,4.0,1.0,3
1701,2020-04-06 16:25:00,9.0,6.0,0.0,2.0,10.0,,3
11870,2020-04-06 16:25:00,4.0,2.0,2.0,2.0,3.0,,3
11737,2020-04-06 16:25:00,3.0,3.0,2.0,3.0,2.0,1.0,3
10979,2020-04-06 16:25:00,3.0,3.0,3.0,1.0,3.0,1.0,3
11885,2020-04-06 16:25:00,3.0,3.0,2.0,2.0,3.0,0.0,3
11060,2020-04-06 16:25:00,5.0,3.0,3.0,1.0,4.0,2.0,3
11059,2020-04-06 16:25:00,1.0,2.0,4.0,2.0,2.0,2.0,3
11790,2020-04-06 16:25:00,3.0,4.0,3.0,2.0,3.0,,3
11901,2020-04-06 16:30:00,3.0,3.0,3.0,2.0,3.0,,3
11786,2020-04-06 16:30:00,3.0,4.0,3.0,2.0,3.0,1.0,3
11887,2020-04-06 16:30:00,2.0,2.0,4.0,2.0,4.0,,3
11672,2020-04-06 16:30:00,4.0,3.0,4.0,2.0,3.0,-0.0,3
11844,2020-04-06 16:30:00,4.0,4.0,3.0,3.0,3.0,,3
11893,2020-04-06 16:30:00,3.0,2.0,3.0,3.0,3.0,,3
11677,2020-04-06 16:30:00,3.0,4.0,4.0,2.0,3.0,,3
11794,2020-04-06 16:30:00,3.0,3.0,3.0,3.0,3.0,1.0,3
11770,2020-04-06 16:30:00,4.0,1.0,3.0,3.0,2.0,1.0,3
11684,2020-04-06 16:30:00,4.0,3.0,2.0,2.0,4.0,1.0,3
11055,2020-04-06 16:30:00,3.0,4.0,3.0,2.0,3.0,2.0,3
11686,2020-04-06 16:30:00,3.0,3.0,4.0,2.0,3.0,1.0,3
11685,2020-04-06 16:30:00,2.0,2.0,2.0,2.0,2.0,1.0,3
11693,2020-04-06 16:30:00,3.0,3.0,4.0,3.0,2.0,1.0,3
10980,2020-04-06 16:30:00,3.0,3.0,5.0,2.0,3.0,0.0,3
11824,2020-04-06 16:30:00,3.0,3.0,4.0,1.0,3.0,1.0,3
11683,2020-04-06 16:30:00,3.0,4.0,3.0,2.0,2.0,1.0,3
11753,2020-04-06 16:30:00,3.0,3.0,2.0,2.0,3.0,0.0,3
